,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1,Tc_2,Tmin_2
366,425.7309047836018,-0.0032392426139597,-63.66935411682356,273.5511187138995,-378.856208918168,0.9977845935792531,0.12908842906443127,9.269562007395471,4.262213038708325,-953.1490425564625,12418.182542021023,0.5755314301865015,3.0277593416335886,-0.3608608256263952,954.918271571354,True,True,True,1.0,147.71036346524832,142.2103391072151,147.0630136267207,21943.18602085046,101.72470847335418,-57.420640799611306,-4.939218450582993e-05,-44.665646351767286,22899709.331213593,323261.01498794556,0.0014317217576640228,56191.756298736786,0.11881237606627948,0.6074084646174562,0.7369426926640322,5.64696151989378e-24,8.217913652198268e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,452.5768449913977,-0.0020171765134333,-63.96458487753495,348.6757760967734,-337.923807713848,0.9930959616698438,0.1290804457290518,7.4830407209651035,5.426843575679826,-3376.883604925042,8267.066754717787,0.6217200843678334,2.775234109521247,-0.8548321204683393,541.5207468626868,True,True,True,1.0,139.49207611070332,28.15334673816876,136.98654799274587,20478.98765560001,143.10923191340117,-61.08123503225796,2.3540044077015112e-06,-37.540844273292464,39672405.09991062,2143021.131111026,0.003296580192494741,12681.824871911058,0.23241757296459936,0.6222944379062233,0.1556309785071431,1.2801092319287678e-21,1.9055010170070045e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,399.2127068609519,-0.0066246389161385,-74.60179188254682,333.2931970587494,-147.52125017001438,0.9960203770645399,0.12912612427493061,3.141572308930748,4.415792979761968,-4749.4744951900375,4907.809480616052,0.581070066088238,1.5213585738596818,-1.4225831571478924,833.708126348315,True,True,True,1.0,138.53394731306085,121.22646534689726,136.67403075957353,20433.492355512222,136.91982193211965,-70.49260014241513,1.8058591659953306e-07,-46.56816528877465,36264748.059117675,1623173.4825820923,0.00304111759982249,17688.932219315382,0.21156320482879568,0.62059234591313,0.2161062531792099,5.281743123511529e-22,2.983745020304566e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,387.32685135603134,-0.0029785872164346,-64.79537741796696,328.08588182761827,-356.3670836857784,0.9972339472725443,0.12908393004470742,2.340607761268874,5.038325390246309,-2857.542625401031,-14024.430644577165,0.6075925579262217,1.4248728386916034,-2.5822548895188957,869.3534482978831,True,True,True,1.0,134.09355132250204,110.8994660029296,132.194660420301,19781.393168163933,141.79728646795564,-63.22101511151082,3.990819409093025e-06,-40.646630182948655,35228829.07008898,1656203.7210142612,0.003372694764837796,16164.636323814586,0.21682421055059514,0.6227875528811433,0.1914877827861082,8.618564993237534e-22,6.996383058860078e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,448.6631271829008,-0.0019571281365863,-67.19311642422629,325.3952444143802,-326.2654603219359,0.9910510982716985,0.12907996186931064,8.466637717004481,4.820723628883677,-3157.6324800156854,15637.701084991684,0.595450517229937,2.9201133673984,-0.5571244407178937,498.8784669364167,True,True,True,1.0,145.55323372286793,136.82021420406485,144.60991938857325,21586.42191073111,112.58460845915013,-62.232756205454685,-8.874151752176235e-06,-47.89191661497153,27257838.146407485,554644.4322926998,0.0018198588266978518,37415.40099508778,0.14264666569595852,0.6111172147801599,0.4839967230411521,2.5847381458545284e-23,1.3332510843550023e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,118.68730948058828,0.030838268560253,-177.47208590145837,53.87946426617557,-114.25795178506448,0.96582588049929,0.12906185574240575,0.39948556760200926,0.3024931103027279,3024.6243182121225,-7728.628821237138,0.39484119723978395,0.1502869102842903,0.07179941048695035,661.3139765506278,True,True,True,1.0,149.95894749283943,122.04841340580097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,289.13187098610814,-0.0059391662798038,-68.6472108752475,187.5457617248174,-517.3536478735907,0.9955821612992964,0.1290938669892009,3.8525378620379014,2.708145363103016,1331.4446740483609,-18083.699130345078,0.5096837655103142,1.4144920260266447,-0.3468295093885219,727.880808465153,True,True,True,1.0,143.6088497961965,133.73044490717112,142.46424860250931,21274.989199155072,116.17280352138971,-60.67743308223637,-8.40864992033386e-06,-32.51208042050936,25388761.219488025,717974.6961195469,0.0018006758486204188,30148.916518044192,0.16816430381998054,0.610944435356652,0.3844079813316089,3.800261372804541e-23,3.904675615687166e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,468.4514537502896,-0.0018781764723543,-60.8226379410073,319.93202849619894,-334.2280495519788,0.993618836707021,0.12908002623287448,10.86073118711654,5.234520030368954,-1952.7223015064155,19074.78935672334,0.6139660944586406,3.5876028018406276,-0.5016371758657531,535.8140221007196,True,True,True,1.0,145.78434950246145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,375.9887577697914,-0.0029768380976404,-70.94136846086003,293.0843301863469,-386.89811005325896,0.9968089584148911,0.1290832858721788,4.332035520956153,4.109932571149376,-2625.5092502409116,-6294.747587639038,0.5686973402067687,1.7679976420972676,-0.845720917468372,885.8842979390507,True,True,True,1.0,140.62785977959453,126.7242557587844,139.09446374133677,20785.359849349705,128.76963301776027,-66.44585839620106,-1.3946232973040531e-06,-43.16618284233934,32435329.272206664,1183022.1614843607,0.002533952961523347,21936.156671482884,0.1909797342193698,0.6169660622465287,0.2720929935042391,1.996404637391945e-22,5.667917353035396e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,277.38492234818443,-0.0060524588647825,-75.12571813520162,176.27256044635482,-481.1489036482656,0.9956983299587143,0.12909261755711862,3.7186272557450857,2.326310595597313,1146.9754213886627,-15767.070869565388,0.49383118991116737,1.3173752465358235,-0.23473256677854573,807.3287542601753,True,True,True,1.0,144.8310618939837,136.00854509711002,143.78320179199912,21466.5609462027,113.30597301202533,-65.45915931139618,2.3956510588949783e-06,-36.97208722616076,24937571.45862341,643333.5798119307,0.0017040995725525153,33473.12329666828,0.16061682310152817,0.6100593019892894,0.4313376905341839,2.6234041725101638e-23,1.9196983134983208e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,375.05505239636665,-0.006451952025503,-72.54404061912437,323.83504522783574,-162.0595215256387,0.9963592011415601,0.1291170245105641,1.6272028947332295,4.418817499958802,-4038.628471593327,-4561.780541586602,0.5813603044238376,1.1432703070097745,-2.870808209328103,847.812843370417,True,True,True,1.0,135.63969277543964,103.31956280990235,133.3721111978705,19952.69315282314,142.95151262443122,-69.71727252521994,-4.0584143859850386e-05,-40.990665584737364,37122242.13967347,2085751.2488404512,0.0034280446771039553,13708.758390011297,0.2370359163597035,0.6231423329374582,0.1639106994912141,1.2431801737303967e-21,1.5928660361030907e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,393.46820071851965,-0.0031388042492357,-67.20246176577491,308.4033877434732,-396.1985916487328,0.9978652053845389,0.12908540612078181,4.68942067476761,4.56276624941674,-2597.9112639411596,-6247.4596436784195,0.5880931873941139,1.932816210261359,-0.9807977378055308,1026.8237871672866,True,True,True,1.0,138.83256858529782,119.67652940220906,136.8800812971789,20463.479564512723,137.3575248542462,-63.647118026056056,-3.6312938951332313e-06,-39.27970802744814,35805338.79154527,1648516.7112532854,0.0029845451842657965,16736.43365803688,0.21457186861597247,0.6202049917884516,0.2051899464049058,5.546946004469706e-22,3.672298992542237e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,422.5519077500472,-0.0028253741161084,-72.77524104810955,322.55844956852087,-416.2126531125395,0.9974499527896968,0.1290848229028763,7.034189695210493,4.4065673419819475,-3980.7550099925775,6186.219181338209,0.5813774680261382,2.492975314132948,-0.5610385808149411,1017.097772017316,True,True,True,1.0,144.9768219997097,137.71925488046315,144.08647504243854,21510.42264202864,112.45388704203143,-67.3298713305303,-5.927324096275321e-06,-52.34184275257435,26947172.288842797,538864.6821277142,0.0018258282000086971,39847.64907420316,0.14141102187925036,0.6111707821177076,0.5126900954314018,2.3102023793272504e-23,9.981388906437256e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,398.93151678868907,-0.0028110169080858,-66.96000902635434,299.38891920313364,-363.7262560935172,0.9976688826962088,0.12908344940996525,5.351887346663293,4.446691652529966,-2254.0752075494183,-1100.7321394405444,0.5831578253475501,2.079087112087484,-0.794565787387193,978.9445972322634,True,True,True,1.0,140.7788809396399,125.81326324606717,139.15686606838383,20794.40553747621,130.7213115313819,-62.77566973601509,3.441508717365271e-05,-40.65551547126631,33699471.67797232,1269625.2776225805,0.002627946723297514,20711.706366462226,0.19410031226182392,0.6176659670292933,0.2583485944202947,2.492936469986401e-22,8.378552795791926e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,502.67117669232704,0.0006759595063087,99.26988567618145,-700.3859117713682,711.8014464883468,0.991278224372128,0.12907498942822568,5.556336971468557,7.048815684369031,-26972.108151166474,-16104.154205345112,0.6883977596701557,2.5638868569286446,-2.106471684906878,746.6974367263541,True,True,True,1.0,129.11455682733362,0.0,122.37537867557307,18351.40709432042,182.14296923700556,98.4953833744309,1.2362343068372543e-05,67.38526187708015,53709067.95075691,7727840.207889378,0.007040541810246406,3707.6218147297723,0.37931957804373484,0.6417036842379086,0.0406728544270373,1.3591821108814654e-19,8.43123487392922e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,112.78465858790078,0.0341202269279938,-165.5424280733464,48.43786082469453,-111.39352907488689,0.97035050752661,0.12904599702947664,0.40680158218374174,0.29015227616850914,3779.2391095445346,-7366.455011673595,0.3965091854647904,0.15005910824068697,0.07730803247078602,664.59578308624,True,True,True,1.0,148.5701583597002,131.2528380400807,143.05283538045754,21360.430951308106,138.11854891724855,-146.2454652895495,-1.3081296290466761e-05,-23.10369633216878,34822573.22400284,4133760.9681643248,0.002428961925927984,6264.265713981314,0.3445420631465902,0.6161674880047071,0.0802513276795918,1.8176535894161463e-21,1.7982417129612943e-10,142.43169799290052,True,17840.359283590566,-146.70496416734755,140.21312407393674,-22.83509882542993,-6.970877053826472e-06,36033163.83735156,4675224.418383479,0.0025579801853888528,4689.323000887751,0.360205245613083,0.6171462920322819,0.1033968370274002,6.89785597777947e-20,3.317462351251067e-09,0.55665944687864,0.0710700480248888,0.0,127.47874459706031,0.0710698987679734,0.0183282115961448,-24.252985691310684,-144.0706506156494,Deflagration,0.0022881707619547,0.55665944687864,0.5320779941343563,0.5800963068309339,1.0196682101292889,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,365.0158365140688,-0.006804967780438,-76.91112345572053,310.9934772886824,-171.41992398227126,0.9966628362124679,0.12911901257506947,2.0173589078336835,4.001286192215341,-4257.935142787081,-2531.476687952425,0.5641154484803542,1.1712207589943109,-1.854946778822159,939.0663776092453,True,True,True,1.0,138.19733120428575,119.01347731775321,136.3745380456681,20390.014727732254,134.71066205718142,-72.88244673265177,1.6441012784083448e-05,-46.06047848654542,34442946.66838634,1547395.8290807009,0.0029139869738075115,17867.644999929376,0.21195836526811038,0.6197162398436461,0.2173544741024017,4.546050650418359e-22,2.5096104699532117e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,109.23102909019671,0.0344568812073645,-168.0810878071451,48.61226077444312,-103.40460462189904,0.9687618957736633,0.12903771624743196,0.36371413748585235,0.28612729802900405,3692.4744490531702,-7198.682538723695,0.39556721346274687,0.1386164173762971,0.0727649306724122,656.5940851149612,True,True,True,1.0,146.74721438746363,129.77096634224242,140.88739999675457,21045.847809261548,144.94006402219742,-149.06339314243075,-7.49691942580282e-06,-20.970487138417425,37276419.146727085,4784790.796887159,0.0027653391221716794,5966.78397120486,0.3582732503940214,0.6186650998893873,0.0753248836011454,3.0012241995578832e-21,3.548339648967453e-10,140.2998090500531,True,17864.5516359005,-149.48502333509714,146.76189916239866,-20.7455988202289,2.200293914214564e-05,38373633.8469336,5334127.162997365,0.0028952009525917356,4607.761003680455,0.37283374975186445,0.6195850294306061,0.0998848794665117,1.0435818780853432e-19,5.507922246408608e-09,0.558161056956648,0.0755887337705275,0.0,134.08451220524253,0.0755886075729389,0.0928622925629905,-22.105269960763305,-146.7015414396522,Deflagration,0.0025798344565223,0.558161056956648,0.5304038285240557,0.5810194375424322,1.0222370462554211,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,270.13171406035013,-0.0067267656682266,-69.59137897841609,183.59380456103787,-505.3873497827008,0.9958295120734808,0.1290954920939938,2.9097483171210703,2.615663568445617,1382.2819829981136,-21760.878710864417,0.5059543142567678,1.163381007354537,-0.4587299104534412,759.600567965784,True,True,True,1.0,142.40624925008726,122.24541438359076,140.69004555296195,21017.260526094557,122.47389112556431,-63.87353020252218,6.666453229455794e-06,-26.34728741595979,26333297.740326405,1117009.8410248756,0.0019646207184448026,19150.929196216126,0.20595667642146237,0.6123908684457811,0.2410966053562309,1.1840910659264172e-22,4.858950044882467e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,455.8268044004982,-0.0019845804115262,-68.59737940837685,362.2198104915442,-343.2338334954525,0.9918235048038364,0.12908033808991004,7.574889549196302,5.257796765029876,-4652.651918671978,11415.212655582727,0.6140449823369515,2.770021848137388,-0.7832902860234049,533.1297300020755,True,True,True,1.0,141.71404017735077,117.06246625801873,139.94319092380218,20908.75097578767,132.03069554837032,-65.03826306324603,-3.0959493967337235e-05,-45.45296577430074,35245600.59903848,1347295.741780877,0.00268667147606543,18774.61400724285,0.19551451764196526,0.618096398116766,0.2342528279145741,3.2220330386767514e-22,1.4236539986896403e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,478.3479888761869,-0.0022193686916229,-63.34204329355773,355.56163956555696,-377.1976417424147,0.9931744093706537,0.12908275721409102,10.291437258159867,5.583022175570905,-3497.5806048536833,16479.55394767673,0.6282676363584301,3.5033630104684508,-0.6281034314351749,539.3551370508943,True,True,True,1.0,143.20000802621843,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,405.6612313737497,-0.0032072054715943,-69.47358756889075,290.075300539812,-392.3959817327528,0.9974988135327205,0.1290867311827119,6.762340971981476,4.147409868630965,-2319.1504167580133,4531.573504634522,0.5706045627795193,2.3818202211005297,-0.5068250296145753,980.4282438611568,True,True,True,1.0,144.88479352589883,137.2487205672113,143.95713771822943,21491.632188005402,113.14451891281774,-63.6811941487892,-6.389600073221672e-05,-47.27925663121569,27158107.992759824,571774.70482409,0.0018468139275445463,38198.194726223795,0.1450984301409326,0.6113583639607865,0.4924318932974693,2.5969003365243613e-23,1.2764723236110856e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,381.042119895143,-0.00322338972684,-64.24264407539128,284.71178715562803,-396.629628520616,0.9976152858237503,0.12908519904887078,4.404547187762269,4.405418220478011,-1375.3720387342182,-8102.595111477916,0.58141223858373,1.8353731670202356,-0.9724871573129041,928.5652119615656,True,True,True,1.0,139.11708832715328,123.28957815172151,137.37916624228072,20536.11082334667,133.854716428215,-60.459040406853816,-5.72891500070443e-06,-36.7597504677284,33875680.15957081,1405289.9652180672,0.002782558405414986,18973.34367625011,0.20367557950624973,0.6187884075975318,0.232907563307865,3.516277233128585e-22,1.5910856216560545e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,116.185651407199,-0.0538461334012393,-163.25536084643326,47.87182664613882,-147.81709708458314,0.9687876013453913,0.12902276278225683,0.5393564033896606,0.2961053986343084,3951.257039568236,-9669.777459904399,0.3959879423764407,0.1841900006197999,0.08838247069090707,638.0181269043703,True,True,True,1.0,147.23677758632752,132.1570833662625,141.16900696212883,21086.714745802205,144.9193403970862,-145.97069750267946,1.6500495961046444e-05,-19.601862909222536,37407491.39351487,4924212.0419899225,0.0027527682977409994,6062.80939910998,0.3628182135306412,0.6185748169637049,0.0766376574020103,2.8741139790328226e-21,3.2323238303584615e-10,140.22039290594438,True,16194.63566268167,-146.54235181848114,147.81200552875924,-19.23979954393925,4.7594954967264244e-06,39161952.229243755,5814250.637976885,0.0029614419371915006,4129.367587608173,0.38531392812208953,0.6200456553045295,0.0895315262480405,1.6406894580423538e-19,1.183158295381734e-08,0.5626414385437681,0.0724802711933914,0.0,132.97818187639987,0.0724801343405191,0.1471367198087853,-20.87506523790864,-143.7401230713948,Deflagration,0.0025434104102339,0.5626414385437681,0.5323238390625309,0.5824438313344469,1.0245086530089569,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,403.7511677094316,-0.0032524077428164,-64.79661316235453,299.71557772014285,-392.55136708649286,0.9976507549457292,0.12908695494751649,5.747621594301611,4.595437770319856,-1948.8158762225776,-2214.590559905977,0.5893482903601083,2.2028116936287123,-0.789469005739748,943.6412114454988,True,True,True,1.0,140.15828681059875,122.60675763907284,138.33051415062437,20674.382522734606,134.5461945265543,-60.888081996700286,-9.680225929064494e-06,-37.88301797776201,35164146.647550225,1483801.0937610865,0.002808918690825433,18139.65059963435,0.20541767158038235,0.6189763757422787,0.2237045602889708,3.945606895104593e-22,1.997212411607427e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,383.8140359303654,-0.0057601648937118,-69.03393871320219,326.5260673468144,-146.42706504173665,0.9968154332824796,0.12911013162809634,1.4757681424207894,4.6853135339484675,-3551.078696250166,-4427.754703140497,0.5926881969815122,1.1498276245966086,-3.589658806457132,862.9453000500192,True,True,True,1.0,134.53710841465863,101.4746514106434,132.2272596961987,19786.157289845618,145.22828660047924,-66.70284854706685,-4.588658163909395e-06,-39.19181616106633,37728913.32535553,2168369.779816866,0.003608423220997904,13277.164528997235,0.2397339408718193,0.6242772446344543,0.1574340070179311,1.5470548584145435e-21,2.231912969839944e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,260.1778886611711,-0.0059174661450518,-72.54838829457628,168.3076344337294,-502.37349414598543,0.9948546592959677,0.12908912883180032,3.213429072310492,2.3026941739416658,1674.066659763852,-20055.80563238854,0.4924255851896038,1.187139630401234,-0.2834297364820998,712.4013087879073,True,True,True,1.0,143.6157880228957,128.42202259235015,142.143335107069,21228.337887989637,119.83177494232996,-64.47114779708875,2.8952297382311366e-05,-28.554694464295537,25948674.216747165,946653.934303999,0.0018572213683377917,22875.34312270484,0.19100205299490716,0.6114509695594067,0.2898885857780164,7.096822525918481e-23,1.6685985258230734e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,373.4880957308938,-0.0030177449088402,-76.16851712602939,321.00722039091136,-403.8407311665304,0.996999910345094,0.12908339938485777,3.6648573755677014,4.1945048572942305,-4458.816122550135,-10101.765183841359,0.5723164226321301,1.615298486774297,-1.0710909317608073,981.1027218248872,True,True,True,1.0,138.95175816758623,118.03734929963953,137.0271154498099,20484.867688697654,135.52726029713529,-72.43505258073426,7.33665214147599e-06,-45.71655805753729,34964926.63964105,1612820.8204010725,0.0029019533943820627,16947.897203167468,0.2147715492546806,0.6196322447327703,0.2075671294506201,4.968614349252728e-22,3.1601757038106372e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,282.21828186143813,-0.0065011550531109,-73.12831832911671,187.5510378501104,-474.8077142957154,0.995925687326851,0.12909640844830603,3.425542575704971,2.54157507653367,905.6697596429722,-17103.312465253402,0.5029156413278313,1.2799814900151878,-0.34233284158281896,807.6313324887308,True,True,True,1.0,143.39043660797748,130.9241130088435,142.0654963825938,21216.899633857516,119.3249474217715,-65.1428960764994,1.490180285484239e-06,-33.65536118121794,26790072.410619736,876193.91872859,0.0019216877462303978,25801.42219723792,0.18084777651585074,0.6120185193633014,0.3271578750372994,6.25935590819537e-23,1.0308963533807308e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,119.112229042951,-0.0532334149225282,-177.50881399289673,47.51950769980368,-136.9660342030669,0.9702748449011326,0.12904000492726925,0.4822567813853902,0.2694770230150658,3632.0830140173457,-9063.277925663977,0.3956080123299851,0.16547703251552517,0.09139519165763968,711.6873123026774,True,True,True,2.0,158.78587326538405,158.592447981792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5981841321423021,0.068168733653909,0.0,115.36272664947028,0.0681685227569549,-0.0838274161801579,-23.69277860933167,-158.09635882856094,Hybrid,0.0023644904243033,0.5773502691896258,0.5363088422535351,0.6035056475581674,1.0535275686530077,True,150.78715484510636,128.07680945752588,141.88799039390386,21191.033184497235,143.38292711624666,-162.32862026654166,1.7424737784365305e-06,-20.549751424803766,39354774.658916116,6697944.785193086,0.00283725657778054,3816.038320747842,0.4125457016646479,0.6191773819585673,0.0483439543431521,7.17515923098619e-21,2.802990698430513e-09,140.78973862905298,True,17273.05052353793,-162.84112639246854,146.75667395088269,-20.105390478519148,4.871698386454775e-07,41393380.72243798,7731149.668863654,0.003079368486580445,2748.4616667619857,0.4321719657001311,0.6208520344643171,0.0577937587160657,1.524085829357038e-18,3.697328963904843e-07,,
396,112.03907931042784,0.0328984932450043,-168.11610104996996,54.16497770975079,-119.5048166242947,0.9713882426174572,0.129046476579299,0.40480748875975525,0.3197298719139018,3234.341476750934,-8724.097034449287,0.39824557767199686,0.1544901841755891,0.06591326274765609,687.6125647976738,True,True,True,1.0,142.6011164276793,123.05609503554956,135.0843597889849,20201.825450645203,160.7688237236198,-152.8915567350607,-4.500242371389371e-06,-16.389532682923857,43457625.420538425,7243236.20928061,0.003814621596733955,4514.770419486385,0.4082567067784627,0.6255371220469221,0.0545592553475601,1.3802287164992637e-20,3.924062787307664e-09,134.31952885259028,True,17050.25442347401,-153.31692078251496,162.70953961395458,-16.153488195358293,1.379441025111743e-05,44736447.64241922,8073009.163436294,0.0040129634755974,3475.1583279093247,0.4248024130235167,0.6267141169544747,0.0723485305736446,7.716681855172909e-19,1.0151779907032127e-07,0.57319676094098,0.0650267667690653,0.0,146.37905947245048,0.0650266790862497,0.1834678341424269,-17.89213312380707,-149.78923339559125,Deflagration,0.0033650813831069,0.57319676094098,0.5279223893661747,0.5891461837988607,1.0371504320980105,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,352.26913829071367,-0.0064493259835062,-74.70186468859377,316.45322626486615,-166.3643471118671,0.9965774792443108,0.12911130351840164,0.7283421355254488,4.198188503839584,-4099.917101703184,-9515.813754676434,0.5722733226988299,0.8817836178546262,-5.920513541080139,900.5884691187542,True,True,True,1.0,135.45032461956222,0.0,133.39202773334722,19955.585268014715,136.56909682751836,-72.96977822524323,2.43339300405978e-05,-40.18427798593149,33057596.38207972,1695673.9120910168,0.0030508587202515334,14368.691266642738,0.22648296027068288,0.6206586471307449,0.171639526845917,7.944539225926774e-22,8.870563865611827e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,383.107532778884,-0.0067879073097003,-71.64068278007504,300.8255666697678,-157.8567168911194,0.9971228719617266,0.12912393176930456,3.001683407545599,4.148627409532693,-3078.392596580132,2567.504059335188,0.5704864286412251,1.441858753475182,-1.304330820642363,942.380751941432,True,True,True,1.0,139.0487866900763,122.43197819194985,137.28112508355633,20521.865703174954,134.4346265978338,-67.23089969208911,3.604291824920882e-06,-42.49261044988567,35044788.48301494,1499504.5484229326,0.0028869190789006585,18713.572617218444,0.20685316589379454,0.619527038132494,0.2302401664412248,4.0414222127443572e-22,1.90862131056305e-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,515.0162302457239,0.0007128536622779,90.4592802359042,-614.6858222884978,698.4292638413167,0.9917294688427268,0.1290751422751553,7.483819179596478,6.787176944046375,-20010.88766669481,-2182.3289001398953,0.6777199272276894,3.002150952240182,-1.409770524766954,698.9795512396181,True,True,True,1.0,135.72323199491035,65.1846498177008,132.09240872704015,19766.50312486775,158.66636708783923,88.90995783325997,-3.928640553069272e-05,66.97254036973078,45524162.90535641,3435406.8736674786,0.004372078738419308,8087.823933903807,0.27470597505809957,0.6287661341984917,0.0953871218524687,7.179214207527678e-21,4.3255224231160215e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
