,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,num_FOPT,Tc_0,Tmin_0,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc_1,Tmin_1,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1
74,451.7132887336708,-0.0018763850568637558,-65.67767573493681,321.64267238657925,-379.99641600351606,0.9912781581572307,0.12907956761355988,9.340115840747757,4.875428722164781,-2785.437367682145,14669.264906873606,0.5978422258522872,3.147600413881069,-0.5071492980181089,494.01853512090287,True,False,True,1,146.12920762544312,137.1561272979872,145.2057687727131,21673.139084306826,111.14442107706297,-60.722536041403515,-9.839019069438675e-05,-46.632414099320314,26701626.11143446,524113.43896722794,0.0017549039056736105,38329.78543963229,0.14010182503605528,0.610528166609688,0.4981368548144716,2.2083368991681203e-23,1.0474340244738042e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,365.1859415989357,-0.002820617380260348,-75.73279704411516,271.9159305615696,-359.9647658845347,0.9968251567038426,0.1290818211832126,4.51611580811475,3.5726574657207544,-2523.3208490923644,-1898.8387971609918,0.546318218501458,1.7244718629821465,-0.5774922520743617,948.1385827941133,True,False,True,1,144.38833863945175,138.02342413318792,143.56618071556503,21434.920365285638,110.36871253020286,-69.08706757772488,1.4730231052564882e-05,-51.57412180828837,25543169.957529902,498945.9087473154,0.0017561323790382466,43258.40516643406,0.1397620738884431,0.61053941388412,0.5557409974574149,1.749130508093901e-23,5.9774127692511215e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,296.06165079316906,-0.006461032837402327,-65.18811469400524,195.18399556654893,-477.5730616273919,0.9960186931652225,0.12909889048441855,3.2988372993471446,2.9651788551792753,1401.8296494168317,-17992.211108285745,0.5206133554037287,1.3189058006999987,-0.5372181210382709,728.3511049835106,True,False,True,1,142.84968501594534,133.18745495752088,141.76994368828522,21174.118377904415,114.38903085487507,-58.521524817987284,9.688661080301054e-06,-31.992792289113297,24297302.433228254,650956.7673107386,0.0017575948080608853,31713.059297965403,0.16368053782978254,0.6105527976748485,0.4025338445650893,3.201024316137904e-23,2.870575054894742e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,118.75904960964507,0.03106029602630732,-174.82319970761853,48.112697650443394,-116.33138802080015,0.9643852050074804,0.1290618144276997,0.42701494656918365,0.27409439647337536,3600.388092318738,-7320.24546250375,0.39296269488831403,0.15243613605452513,0.08507755885203924,637.4131987994313,True,False,True,2,158.87919615620484,158.77335636879673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5931706000882597,0.0824952737982061,0.0,86.56649839577338,0.0824947697167499,-0.4340842665322371,-32.38056288241207,-149.4677027149825,Hybrid,0.0015062126325824214,0.5773502691896258,0.5448057034509732,0.5975961548476478,1.041767335524101,True,155.12675161326447,130.2420985874147,148.4550569587263,22145.00689700868,119.1459501104369,-154.87709424925254,-6.413885008485021e-05,-28.648248591717973,28599399.61102295,3434294.708484173,0.0017213266566074282,4950.226557718615,0.34652958807903517,0.6102191113822313,0.06560069707508705,8.93353769048233e-22,1.532427303483563e-10,147.49648020234147,True,17981.383839665083,-155.53134523797286,123.15189199688061,-28.08637827375538,-6.201376648344092e-05,30643764.009922266,4105991.8063030243,0.001893356436577329,3446.2323452228115,0.3660479547429055,0.6117703680887812,0.07663765740201034,3.466976026379533e-19,3.889121418276508e-08
78,461.70093621988616,-0.0021702888410305194,-71.18736021146798,358.8459311984289,-381.79505087286776,0.9907585752367645,0.1290817703607388,8.64023214570129,5.0164069278395855,-5010.402501343027,15865.325260804791,0.6034599610203916,2.9961258577319203,-0.5990334596853895,519.9863759179464,True,False,True,1,145.6609053707869,137.9869300797025,144.78527073591076,21611.795610749807,111.32649967262745,-66.33915747328197,-2.9346657538523826e-05,-53.39709466620993,26621357.155302763,500976.70392489433,0.0017688024313619267,40484.91972594575,0.13718090686437384,0.610655170763942,0.5246382249742512,2.0335634163168106e-23,8.258811607098674e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,414.98276312343245,-0.002718184493263171,-71.93141439721656,309.205465858359,-413.4690570937839,0.9974940882520942,0.12908363806104214,6.925985548428327,4.27458479138401,-3358.6288294194856,5366.231685827021,0.5758996146080675,2.4439271856710834,-0.5304641985236679,1014.1525641673697,True,False,True,1,145.21196534468226,138.36576576422792,144.36362570185747,21550.812362033983,110.97462149352717,-66.24347260562044,-7.081815931526635e-05,-51.2282534234088,26320800.14138472,503973.5291187763,0.0017695058246666817,42005.799849146955,0.1383739438930485,0.6106615841858973,0.5430845322709154,1.8951484858835972e-23,6.953886519852422e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,280.3019596891998,-0.006945497374750106,-67.70641752821419,180.52598001133228,-507.06875988816773,0.9962149351498266,0.12909913371214218,3.5000598041379187,2.6400889765467324,1653.7981047733474,-19081.522542612263,0.5071658053781551,1.315029780458935,-0.36875448837763336,775.9657825679035,True,False,True,1,143.46611318762976,132.8417146197701,142.28949366915833,21249.4566483517,115.99498430426766,-59.95567223468269,-6.750321719197308e-06,-30.425590093708454,24811001.8363595,724921.3116772175,0.0017684417492588784,29120.4729906543,0.17093196426696705,0.6106518815981538,0.3713512519836342,3.844081141756473e-23,4.3962299519797e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,402.53078888468696,-0.006472611888375481,-75.69130014557187,301.04006328087326,-169.7610254754037,0.9967575736731689,0.129124683070784,4.742064127726383,3.9263658965852355,-3711.878851219866,12777.782296730758,0.5610438176405593,1.839910348029135,-0.6836199750902952,937.6435721046304,True,False,True,1,144.44511554256312,138.81789154063816,143.67856786215182,21451.308044716337,110.27472493803974,-69.08738714323127,6.612905560372334e-07,-54.42224780883805,25923160.16466868,467176.9593054056,0.001776650351558492,46642.50427004332,0.13424457251386335,0.6107266499710406,0.5989474142645559,1.5646731492672692e-23,4.258708538467684e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,390.6750670937943,-0.003085997544045094,-73.36548761633617,288.7944529708292,-394.8961184435942,0.9970735046771195,0.12908485670909806,5.7869734824310965,3.9129773634631815,-2832.3494579841754,1467.3332549349288,0.560623527176537,2.0989062645183045,-0.5323745353833201,956.8592115469876,True,False,True,1,144.7972168429145,138.19139199091643,143.95530751704914,21491.387159722304,111.02824101361685,-67.1420323536199,2.5978783317631314e-07,-50.88065592640862,26123082.007193923,509468.7506322861,0.0017765209651517803,42299.54958291857,0.13965180987457237,0.6107254728792703,0.5430845322709154,1.8923920519218838e-23,6.8590715065519286e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,404.4581412376516,-0.0029587008997329607,-72.73865892880991,300.50903327457763,-354.42800306035116,0.9972646360153551,0.12908477864359877,6.062839295513017,4.106910920916497,-3169.5693367772838,5556.581260956926,0.5687993481671066,2.2001949773643372,-0.5664110315795874,981.4096865464064,True,False,True,1,144.87105296295994,138.36341911111205,144.04084705672926,21503.728066670243,110.89325659914209,-66.80645725911323,-4.854267312618551e-06,-51.47603227196676,26192936.849715352,499171.64910185337,0.0017770006899489078,42918.0341807232,0.13804887051225162,0.6107298369424139,0.5525494940675433,1.8411902784043192e-23,6.37863649883692e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,463.64246654302553,-0.0019275764332896926,-71.8053325389806,364.44165351975954,-347.07288339252744,0.9919403648852324,0.12908020490584607,8.345961254444221,5.053679595400876,-5316.329181899979,17451.488910194603,0.605597989378865,2.928770246177868,-0.635950828498823,562.1424793259512,True,False,True,1,145.45204683339796,137.9517784204238,144.57800824525495,21581.86984378412,111.71184724786481,-67.06863704300704,-6.843235033563282e-05,-54.28622804489521,26755615.682513595,504695.32409501076,0.0017879191722393697,40509.38383168904,0.13734320128251623,0.6108289933058009,0.5246382249742512,2.0987391132699528e-23,8.54428264800334e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,377.70434931185423,-0.002805500056706249,-74.93275765252606,282.73561783033193,-378.8324257488712,0.9969355176593307,0.12908234238995325,5.048301526745558,3.753876061608029,-2823.052180739991,-626.5449390250433,0.5539242622667241,1.8877213919543943,-0.5687556042569311,954.944654993786,True,False,True,1,144.4399895202348,137.86498535832726,143.59522969277975,21439.257950568048,111.22170334494677,-68.57492514435506,6.238330721755955e-05,-51.574129109312835,26028748.031191945,516723.4823602438,0.0017880591797378238,42071.81074958594,0.14089723145004268,0.6108302626875797,0.5399657122924362,1.95050637618351e-23,7.238850165495178e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,274.9618895196095,-0.007143146981813453,-66.65162914248621,178.69478170198806,-547.0035919120106,0.9966287721824774,0.12909933097617612,3.467149294404515,2.654928148393816,1812.16439198822,-21847.046428857473,0.5079903809687287,1.3092753483334314,-0.3791455464876615,809.6577486760684,True,False,True,1,143.15771163392338,130.05969121665223,141.8327100838835,21183.179427450108,117.60690342612477,-59.688437743252614,-6.038758312840674e-06,-27.55589657593612,24778672.07512355,816266.317182064,0.001789214997248809,25473.47967328064,0.1815001230747133,0.6108407399153365,0.3234110671690737,5.151086679008546e-23,8.856744111608897e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,425.6042502136167,-0.00274991705608622,-71.18569642045922,317.13573352750365,-367.6936413422966,0.9977454667625103,0.12908441908058899,7.133053405566304,4.429082119514112,-3529.175435681562,9184.560689617821,0.5824627838767442,2.521443704643928,-0.5584461273082688,1058.3129328566442,True,False,True,1,145.1761645347969,138.09461002985313,144.3095297740262,21542.813785512873,111.62372948984739,-65.74613583806104,1.479175744516521e-05,-51.102490334401,26671311.0058707,517512.8051048517,0.0017958131960718387,41029.69148303802,0.13929591110677897,0.6109004821605564,0.5307163058714586,2.0750132069064802e-23,8.177287402746874e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,127.18434577785746,-0.0522177865967342,-171.303464568202,53.32262678291831,-137.65252291107348,0.9660061498177881,0.12908596896026592,0.5166296617031744,0.3106228480682342,3247.7176433861487,-8439.710049230549,0.39527905543316627,0.18092789010383262,0.08239558274437685,640.1082487437312,True,False,True,2,158.65076988266603,158.5539945288528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5956460782988757,0.07826215757255492,0.0,84.34219938383289,0.07826123427303716,-0.9999999999995736,-32.270050071456424,-147.05177982808019,Hybrid,0.0015212971878473874,0.5773502691896258,0.5446389188337896,0.5994529018518848,1.0442511408652226,True,155.37390063153978,126.0165826003082,148.23290442351967,22112.76781609083,119.4318971847612,-152.68357225357337,5.2647519543362754e-06,-28.19450478484927,28941268.483189583,3613522.89200449,0.0017524811280483121,4419.834885939875,0.35335124358509806,0.6105059725992279,0.05846331561090905,1.146113526694399e-21,2.688948340720654e-10,147.06362432756117,True,17624.948741631328,-153.44597698979226,124.29778473026866,-27.495485889877884,-8.434516494455428e-06,31437068.605097413,4444461.721050739,0.0019654566102951013,2976.482485655678,0.3760006222294392,0.6123980745796852,0.06560069707508705,5.014024307648013e-19,8.600888947091217e-08
89,289.13187098610814,-0.00593916627980386,-68.6472108752475,187.5457617248174,-517.3536478735907,0.9955821612992964,0.1290938669892009,3.8525378620379014,2.708145363103016,1331.4446740483609,-18083.699130345078,0.5096837655103142,1.4144920260266447,-0.3468295093885219,727.880808465153,True,False,True,1,143.6088497960906,133.7312009897867,142.46424358755874,21274.890708820327,116.17278122371565,-60.67743109028277,-3.68854996198165e-05,-32.5120730867176,25388752.925913215,717978.0640817881,0.001800675516378031,30148.6359024531,0.1681647257088292,0.6109444323556976,0.38440798133160897,3.8003272385153066e-23,3.904852151055217e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,280.82872866124194,-0.005931727277879614,-71.57537575646344,181.09597400548628,-514.3687002472051,0.9957033053748793,0.1290924439622174,3.80605162243706,2.5088643454515718,1289.3530033304423,-17962.51253347617,0.501439986370616,1.369656963184527,-0.284354411748568,769.6235580002121,True,False,True,1,143.9600478248498,133.48189210448604,142.76998495388005,21319.25124539029,116.69814364698207,-63.000113099307754,-4.327694914572235e-06,-33.14208446287096,25719368.958608508,755657.983558774,0.0018083963655831836,29018.572616380156,0.1714085508234199,0.6110140908217551,0.3713512519836342,4.1442845081307604e-23,4.7410000618984925e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,448.66312718290084,-0.0019571281365863,-67.19311642422629,325.3952444143802,-326.2654603219359,0.9910510982716985,0.12907996186931064,8.466637717004488,4.820723628883677,-3157.6324800156854,15637.701084991728,0.595450517229937,2.9201133673984017,-0.5571244407178932,498.8784669364167,True,False,True,1,145.55323372263595,136.8258166602331,144.6099193842646,21586.438012518793,112.5846002591028,-62.23275358988111,5.691407174970957e-05,-47.891916737924035,27257834.19990933,554644.4350041151,0.0018198585634298572,37415.60982689471,0.14264667637110404,0.6111172124156083,0.4839967230411521,2.5847090377651865e-23,1.3332138326560933e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,422.5519077500472,-0.0028253741161084344,-72.77524104810955,322.55844956852087,-416.2126531125395,0.9974499527896968,0.1290848229028763,7.034189695210493,4.4065673419819475,-3980.7550099925775,6186.219181338209,0.5813774680261382,2.492975314132948,-0.5610385808149411,1017.097772017316,True,False,True,1,144.97682199983623,137.71732685700033,144.08647482416123,21510.392509364818,112.45388146863537,-67.32987279370201,5.342488190719251e-05,-52.34183478096973,26947171.352717638,538864.8226788044,0.0018258281477816754,39848.159884803325,0.14141104277749675,0.6111707816494472,0.5126900954314018,2.3101444856640793e-23,9.980757049753782e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,276.73859849726125,-0.005981299945507628,-67.72769343421264,185.9020877423983,-522.3293453728934,0.99586603367017,0.12909207891587202,3.1359634392805447,2.7229880046331654,1479.3525363639437,-21653.825379222733,0.5104426441508838,1.2378221939256637,-0.46200726080388455,742.5369061230838,True,False,True,1,142.81596573443326,126.83721383015738,141.386428795883,21118.407205509986,118.26629836797667,-61.72155591657945,-7.803197718695352e-06,-28.087704929157695,24953056.78468573,883749.5407027006,0.0018248839539308946,23385.51564150088,0.1881926783214422,0.6111623149659908,0.2949408091919189,6.44627107133746e-23,1.4424438814929907e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,396.7392728665968,-0.0028853995993669305,-66.99914846765286,271.600749681364,-372.3695907521504,0.9979906120700726,0.12908383116747035,6.626375576128562,4.028997963669057,-1329.8187467210446,4045.097800743344,0.5659146280936889,2.32809355464365,-0.4833484255298395,1055.278579569314,True,False,True,1,144.90858700916777,137.31406475880837,143.98346294032635,21495.42297199861,112.86957725361673,-61.07353216986051,2.597040021274162e-06,-44.1516991478228,26964342.920870304,569323.2249182463,0.0018322838611691088,38329.958681984055,0.14530632852564168,0.6112286082368941,0.4924318932974693,2.5182311128735913e-23,1.2244784580450085e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,396.84593256981873,-0.006797979181629618,-75.81445803778001,297.04567393259947,-168.89286255699855,0.9963963025965763,0.12912816438945718,4.483353219381357,3.866404818109777,-3581.602647781914,11399.48414198283,0.5583671628184115,1.7652391078636354,-0.7044603064496345,890.6080272306566,True,False,True,1,144.10183030354403,138.0966109144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,440.907430942022,-0.0029872597701827465,-67.83545457446071,319.82458447647707,-415.5993508460129,0.9976799713933969,0.12908725401836427,8.65997683416409,4.682738834761515,-3096.734460871283,10688.805313049088,0.5930005583662044,2.9454506810012746,-0.5039410846971701,994.118980380219,True,False,True,1,145.5773825689746,136.68357257186668,144.6072527940376,21585.997731875956,113.32554798412829,-62.771862914098534,-5.173202016912707e-05,-47.776242892368145,27545118.615697026,579241.8655810356,0.0018391756094387041,36390.523996143296,0.14501323744892983,0.6112902207747346,0.4702579735880421,2.8171048325739236e-23,1.5788254566873336e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,295.76612730902355,-0.0063361460786003155,-66.64094717831895,192.279756089926,-541.2728522547742,0.9963095635222096,0.12909788332638109,4.064379219033855,2.8575704727621427,1356.7487018681977,-18861.655001650768,0.5162740465318106,1.4923565502188207,-0.3731749464677301,773.5397743090082,True,False,True,1,143.24946429958396,133.36044244219644,142.0875275718656,21220.281822491652,117.14471690585074,-59.08921838417514,-3.7103589399838223e-06,-31.5240156333592,25665235.61359191,736711.4909850359,0.0018398494916624796,29589.966505455322,0.16942445378355414,0.6112962386974102,0.3756534603310076,4.208393767104326e-23,4.608241633536399e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,373.81662131256553,-0.003047195588479677,-73.71990868373831,275.56203855456744,-384.137999457724,0.9974262983731813,0.12908360066058683,5.03890975172478,3.7171258783004104,-2389.485656861709,-1565.4450916513015,0.5526383323431606,1.87924841764793,-0.5564329830806252,1025.5365023970758,True,False,True,1,144.20760848166995,137.08113150278365,143.30420361755725,21396.827525661993,112.87121650064748,-67.40092979159209,-5.628307884428928e-05,-49.466540192622645,26631027.22058785,566258.3215802908,0.0018444568484769599,39181.077362427044,0.1458187393893206,0.6113373519849332,0.5010140730145242,2.4623225970212788e-23,1.137292617764119e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,405.3752161941802,-0.006849295381615125,-74.16761225445005,297.79812460962415,-146.6460487439894,0.9969006302819496,0.1291316315562228,4.8636977237898495,3.95943616404961,-3369.63236636249,14187.829135501815,0.5624965211897258,1.8758304582890641,-0.6766922306310889,939.8342080139242,True,False,True,1,144.2798667116574,138.09437658807497,143.45339141583358,21418.61968082986,112.09714399200587,-67.68913654372955,5.485212075367344e-06,-52.425895135755596,26755806.281725287,517998.7408159971,0.0018453374601329138,43107.456984219105,0.13914106737077625,0.611345203796083,0.5525494940675433,2.047615586685673e-23,7.087170754194818e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,114.38604536267952,0.032974940972825134,-161.11472186825003,49.9151393832483,-102.68242673963712,0.9675449589936591,0.12905111282001094,0.38988221988431176,0.3076817877900923,3773.691922137773,-6487.641498264256,0.3958829247318465,0.14875085293609333,0.06834811220241553,616.8832340367635,True,False,True,1,151.15145346992725,133.32973117729998,146.85471942162604,21912.80045313006,123.87050772248826,-139.74143282301537,3.158655234574639e-06,-28.615761146253295,28993326.175667286,2656366.1805399656,0.0018230682968252124,7868.17542341272,0.30268782346704237,0.6111460272137283,0.10339683702740024,4.82800386697656e-22,2.3321998496094057e-11,146.14287793508257,True,17271.89130451692,-140.37913706735378,126.74941759013308,-28.228822989040793,5.274211059371305e-07,30502710.874583602,3179287.8575764894,0.0019567344059134456,5251.8627313482975,0.3228462205101976,0.6123228005468343,0.11872365784316158,3.0385421049560504e-20,9.826053829607725e-10,0.559134328165292,0.08383282185145767,0.0,112.39498661729851,0.08383255630393448,-0.09583742024621032,-29.914782570336108,-137.30781649968705,Deflagration,0.0017350077812521038,0.559134328165292,0.5379528262193628,0.5797118330498778,1.017101419072184,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,119.13693376167541,0.032652303731558974,-155.09229813330901,52.74270842594003,-118.16860034379248,0.9672846546836126,0.12906131396186163,0.4617918051853546,0.3388306353381617,3718.0432445960455,-7256.928418549895,0.39705998282869664,0.17191972385269894,0.06690873884330725,591.3371622316588,True,False,True,1,150.69896576387092,133.0966358025028,146.65302620678733,21883.588346534623,124.13820873111042,-134.06667965764115,-3.178530091583613e-06,-28.225094216315863,28872904.80338967,2528001.9291403294,0.0018256551005240717,8314.88297221717,0.2958989751902746,0.6111692300916634,0.1088976503579742,4.395486436374767e-22,1.8206971406081e-11,145.93953197498288,True,16991.3384469634,-134.7165898513594,127.03113375801858,-27.834873937211437,3.3894917469840543e-06,30391002.79021132,3052939.018222809,0.0019606138352830063,5402.399918893386,0.3169469300244877,0.6123563027524264,0.12219221059691662,2.4024696671605592e-20,7.191496731879113e-10,0.5547422741142033,0.07895459768585024,0.0,113.83619153220651,0.07895434189996325,-0.06965673123006529,-29.38484378530945,-131.8841788937591,Deflagration,0.0017481310680029234,0.5547422741142033,0.5356357672431157,0.5788093651231407,1.0152823006947207,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,405.6612313737497,-0.003207205471594397,-69.47358756889075,290.075300539812,-392.39598173275283,0.9974988135327205,0.1290867311827119,6.762340971981476,4.147409868630964,-2319.150416758015,4531.573504634478,0.5706045627795192,2.3818202211005297,-0.5068250296145751,980.4282438611567,True,False,True,1,144.884793525976,137.2509125076159,143.9571390084568,21491.595224908855,113.14451675240129,-63.681192877257786,6.334112111029191e-06,-47.27925939356553,27158106.238573313,571773.8585691452,0.0018468137414241748,38198.93676092426,0.14509832745052234,0.6113583623021974,0.4924318932974693,2.5968018397858757e-23,1.2763496724487938e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,462.32547976104064,-0.0018659429653913445,-62.340355737012594,319.34034878878873,-378.05774449238083,0.9928195480129487,0.1290797854707565,10.557901567629663,5.098446652523683,-2176.5945544765673,16733.226867191435,0.6078993155651008,3.489216500661363,-0.48643453103716516,517.4039228778934,True,False,True,1,146.2160126413903,131.89274455601657,145.132546550564,21662.53745236944,114.00568628402615,-57.836522425133396,-3.0863050897555345e-06,-42.743599398361525,28055567.863907576,626226.3706688881,0.0018472535643821177,32246.956025961677,0.1494019081275049,0.6113622814815916,0.4190937223876707,3.608877688102923e-23,2.870933044611636e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,539.829484086299,0.0008034154521618126,91.69614853632385,-592.78491680904,678.023030875361,0.9915908980016843,0.1290755643533891,9.375494459885584,6.454851395966077,-19395.46272483743,16361.34420222079,0.6638045328373046,3.419682180965742,-0.9819353461184649,702.6009775770224,True,False,True,1,144.5767637617495,138.0278398502953,143.7121110273713,21456.07021242134,114.60533470231505,88.33961921200077,-3.7057443540334405e-05,79.25837187132785,27050074.179751635,488120.6480432749,0.0018521420002971028,40374.92497586733,0.13433196244919968,0.6114058079370576,0.5186297538986845,2.3522503811912306e-23,9.848165507661872e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,268.38087532596523,-0.006494567986138015,-72.03143453640239,175.90142000392981,-469.1439402441224,0.9955912360840009,0.1290937124474528,3.065274222113684,2.4213620187552856,1436.1632528356877,-18514.607449512638,0.497738899592424,1.1698788919876353,-0.34908487787030007,764.5553176081207,True,False,True,1,143.44940697252994,129.4929026059384,142.0713408075853,21217.911003472054,118.6936110387777,-64.26938120392211,-2.323536753850365e-05,-30.473437025731226,25812930.44894004,881610.1117258072,0.00185128854144467,24579.64067557016,0.1848075143123206,0.6113982131908734,0.312426147559604,6.125445396455523e-23,1.165230558120928e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,414.63882466447967,-0.0064458605136872285,-71.35379404689495,295.1812976615011,-157.93196316518464,0.9963526279145749,0.12912765684820782,5.677349816617244,4.079528526405558,-2850.1227265239304,15898.579333281188,0.5672253053911489,2.0992588752219037,-0.6037210108983613,833.1466995371213,True,False,True,1,144.63115612745037,137.82921638656902,143.76094573489593,21463.11897421716,112.68141897638617,-65.10122444732468,1.094579397489357e-05,-49.678804977188996,27187207.005137086,544433.8328778744,0.0018589863514766158,40885.94981553201,0.1415110182406632,0.6114666469258417,0.5246382249742512,2.3212715600135472e-23,9.35044011680783e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,260.1778886611711,-0.005917466145051806,-72.54838829457628,168.3076344337294,-502.37349414598543,0.9948546592959677,0.12908912883180032,3.213429072310492,2.3026941739416658,1674.066659763852,-20055.80563238854,0.4924255851896038,1.187139630401234,-0.2834297364820998,712.4013087879073,True,False,True,1,143.61578802322651,128.41827008657233,142.14332961368552,21228.199612180062,119.83183230728864,-64.47115908893008,1.4038588170469287e-05,-28.554699968803863,25948701.345967412,946657.7429238558,0.0018572235998376586,22874.55804487903,0.1910023373724531,0.6114509893856009,0.2898885857780164,7.097315952492082e-23,1.6688841739899742e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
