,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,num_FOPT,Tc_0,Tmin_0,Tc_1,Tmin_1,Tnuc_0,action_Tn_0,h_low_Tnuc_0,s_low_Tnuc_0,h_high_Tnuc_0,s_high_Tnuc_0,Delta_rho_Tnuc_0,Delta_p_Tnuc_0,alpha_Tnuc_0,beta_Tnuc_0,vwall_0,xi_Jouguet_0,f_peak_Tnuc_0,Omega_peak_Tnuc_0,SNR_Tnuc_0,Tp_0,volume_shrinks_0,action_Tp_0,s_low_Tp_0,h_low_Tp_0,s_high_Tp_0,h_high_Tp_0,Delta_rho_Tp_0,Delta_p_Tp_0,alpha_Tp_0,beta_Tp_0,vwall_Tp_0,xi_Jouguet_Tp_0,f_peak_Tp_0,Omega_peak_Tp_0,SNR_Tp_0,Tnuc_1,action_Tn_1,h_low_Tnuc_1,s_low_Tnuc_1,h_high_Tnuc_1,s_high_Tnuc_1,Delta_rho_Tnuc_1,Delta_p_Tnuc_1,alpha_Tnuc_1,beta_Tnuc_1,vwall_1,xi_Jouguet_1,f_peak_Tnuc_1,Omega_peak_Tnuc_1,SNR_Tnuc_1,Tp_1,volume_shrinks_1,action_Tp_1,s_low_Tp_1,h_low_Tp_1,s_high_Tp_1,h_high_Tp_1,Delta_rho_Tp_1,Delta_p_Tp_1,alpha_Tp_1,beta_Tp_1,vwall_Tp_1,xi_Jouguet_Tp_1,f_peak_Tp_1,Omega_peak_Tp_1,SNR_Tp_1
55,177.80770352576542,0.23488486087185914,-153.42144893793258,94.13704504989776,-570.6758206216334,0.1362084537049417,2.118021040048422,0.7092689188963456,2160.9932021984077,-34799.709018881505,0.43215858038522875,0.6477167464948298,0.07682962910874105,True,1.0,149.15294505540493,103.90780248387279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,150.36019277567596,0.18119833533993093,-99.04987535828423,122.89092108375436,-924.0482837646147,0.13093873904909217,3.8888934959599433,1.291293339066453,2098.8085080063092,-51839.985642923566,0.4537747405643918,1.1874389305010613,0.023746391839684022,True,1.0,120.41597794690743,105.51549451102369,,,112.0814607071315,16848.86323670394,202.03700164692086,-97.23450170756561,4.470136167934735e-06,-6.056181580666861,44799159.42307502,9976591.910619855,0.008402328045095815,4004.1843783967815,0.47190673033589486,0.6472257510987862,0.040207044545575533,2.036685716162231e-19,1.3021356244932184e-07,111.04476118507344,True,13123.717818610156,-97.34753354228314,203.50292126708473,-5.927519132037917,-6.047429845350894e-06,45888658.88296652,11253636.689855933,0.008939085730510058,2950.8871821818466,0.4952149675422317,0.6492594024799043,0.029290943876155162,4.370287074741913e-19,6.163225912838408e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,124.1739135308486,-0.023075434690560486,104.53850900907804,-111.31983958233779,553.5249244052458,0.12907309324473823,1.8763544068081106,1.0646645534582986,2003.969961392293,-37365.509278308884,0.4433990515952084,0.6465326939450774,-0.021952561514000435,True,1.0,118.44344742629416,103.1402683605105,,,110.7702837677475,16657.2376667712,202.33579046084887,102.32880228466357,2.8191733728208414e-06,5.6298619803637315,42975590.90992606,9123323.31320399,0.008456569969420336,4206.0386596460885,0.46075027637898786,0.6474346192375156,0.04162072632450944,1.8935722003545686e-19,1.0993523058002884e-07,109.96543419172018,True,13561.268473183945,102.44602878735827,203.49430185538716,5.530514968335423,-1.4004556215848896e-06,43818164.43406224,10105235.170578182,0.008882673250402623,3231.0996348238446,0.480226500364148,0.6490490607877443,0.03175052241355745,3.61911814445915e-19,4.181904320317442e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,655.9291512137269,-0.2503804107812618,195.53857552269488,-684.5540215111857,318.2457190045579,0.3390284249919956,4.7196968112424535,5.568145669565646,-6856.74395080602,180883.4226131788,0.73602176397331,2.1079484810715545,-1.3032511237519855,True,1.0,111.813901210544,99.03975721163133,,,107.32441338124102,16153.389903954123,199.69969914839527,206.5660154344116,0.00011584227510786502,231.9379698881035,38036162.15828133,5290677.837707043,0.008514390958284811,5998.854124398419,0.372955755323676,0.6476564172022575,0.0574618613435493,9.828515135903692e-20,2.4235342308267624e-08,106.88793032451125,True,13742.63670267446,206.33056111648034,200.73889270307768,231.94147745549645,0.00013763765756654855,38591006.15959263,5824923.946772099,0.008783439842303635,4703.205405073844,0.38850988999405367,0.6486771638772947,0.04485655462873756,1.7217393883869462e-19,8.206190702404903e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,166.06081015992564,0.2476655742610692,-131.7153039786663,110.171798925942,-574.1955046965859,0.13498725975411419,2.2231798726796703,0.9238621473683043,1684.871016106842,-34411.00604012236,0.44048936792947996,0.7097719927313016,0.03900747896480747,True,2.0,159.90546346679238,159.86579766610132,136.9525023349322,97.59260438770914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,148.42453356783952,0.17824055372019054,-102.01520100008324,118.89176853326565,-857.4697437054622,0.13072903686786175,3.554455819837192,1.2097718778037714,2090.4088991411327,-49139.544944580746,0.45027316192116484,1.0902426012599264,0.02779147972079475,True,1.0,120.05850029576924,104.97521782717021,,,111.52966016791781,16768.202438906774,202.89655299998998,-99.7175927371445,5.0090727976382405e-05,-5.8351527643087255,45079892.07911414,10286189.135935187,0.008626869788663023,3909.3383673256612,0.47767863698812424,0.6480853938101178,0.039065725844509146,2.3111777566466936e-19,1.591797556390095e-07,110.49461320734395,True,13114.367382687979,-99.85234756381334,204.3381789585281,-5.707538046871738,5.795903435389577e-05,46159263.370586395,11568894.05144447,0.00917583762063654,2905.215196786562,0.5006295575749473,0.6501338486305842,0.028623870881460917,4.879021077851635e-19,7.235287294598098e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,710.083962295227,0.1069786860527726,171.37734914838302,-993.485457094018,655.0247862422094,0.17502132993261044,7.409086118496683,4.567742286095215,-92574.34149647054,68092.57560056377,0.6123347421323494,2.61356191064004,-0.528988221936917,True,1.0,120.4956435432028,59.02579405868205,,,113.00154874025544,16983.35338526893,198.58656705565397,166.0835451395804,3.702465576928616e-05,143.30432023431848,47609818.54454422,8772690.37112856,0.00863666455639312,3295.2115060776136,0.4292577428033207,0.648122595732484,0.033247644364215456,3.1963084617947023e-19,3.283419482879593e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,153.96473258971545,-0.018410184716340323,115.0368601751867,-107.88303971746485,486.0077261255255,0.1290966212321878,1.9340610074528666,0.9430493124626703,1654.5049766657648,-30155.74252775732,0.438343513880782,0.6406901372736618,0.014138768001440025,True,1.0,125.50680227995227,97.58202882912144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,138.49950726531634,-0.023421373495847903,101.52209905362595,-119.2209200951378,596.7565492218956,0.12909008720719825,2.1429350110093894,1.1776455623176907,1790.0065937305535,-38396.96668023421,0.4481150906122464,0.7320080131386292,-0.032703091694818553,True,1.0,120.2503510911338,100.08222143179468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,139.73196085354806,-0.019416395725717368,104.91911390150831,-119.6034849501792,482.06518877374907,0.12908615277778687,1.6148418580630794,1.142872838436432,1566.1769972910397,-32713.328961745443,0.4466642599024883,0.5941892709218418,-0.07312533906489069,True,1.0,122.37227302993541,96.53792765366198,,,112.16406745684442,16860.85871351444,200.42468050531957,104.12987311600838,3.1662681943799223e-06,5.565871128975004,46931408.27431077,12164831.176235974,0.008775835466308739,2824.656108729986,0.5091212800936591,0.648648564551335,0.02829605317380064,4.475455208458395e-19,6.850707282287469e-07,111.33102068000014,True,14626.511157181993,104.1711152548552,201.66498304325137,5.4523541217588365,-3.7258369386218136e-06,47840527.21698588,13199312.819031417,0.00922196349083168,2286.3061098247385,0.5252640552433824,0.6503026808420296,0.022734130004643582,7.714535317689903e-19,1.987541720177774e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,188.671135986422,0.15010358116422334,-106.29381617734563,139.979885630918,-923.8049919242078,0.13275402372759273,4.134816578478142,1.4296290436239043,1244.057352670372,-48061.98887481283,0.4604463705935359,1.2719756518901861,0.009179061961981969,True,1.0,132.04456896223786,90.6358484037725,,,116.82102710775747,17540.84245029582,196.15528133451238,-107.50823080278553,1.2260565251299524e-05,-5.691564037081289,55191860.31594795,17934043.97490841,0.008743078563608852,1774.9564425259452,0.570035100685943,0.6485252042817703,0.018583801898638626,1.0305536985280963e-18,4.220556991853746e-06,115.43995330244088,True,15192.6729869831,-107.46752416303141,198.2863251406407,-5.4886300265962085,1.5289880048153185e-05,56795479.79235709,19699669.19186157,0.009444086622648203,1404.9284282489248,0.5889420724996711,0.6511088904927723,0.014507106202007885,1.9956377638154474e-18,1.378444664865892e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,175.45194829715496,0.21420254692441354,-144.61261423871397,83.79409956017605,-741.6821585164029,0.1347156454243351,2.8641513756595747,0.6677405558371478,3030.1946962337306,-44682.95417521675,0.42968182778412556,0.8273279365544183,0.09579683567680354,True,2.0,132.19788992476023,115.24133164195146,115.45874943574229,115.24133164195146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.43363980870316,17339.037651188406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,158.7282720128189,0.2004663205673824,-105.24096791531315,122.24594970776458,-875.657814835283,0.13219676060558921,3.6912866002006792,1.2334839442669354,1978.5757529101465,-49092.469192237324,0.45199502655932705,1.1284023074279923,0.02915120999177344,True,1.0,123.4191346381404,103.11598247359653,,,112.67291624233718,16935.236532010007,202.14158864217896,-104.51357190285842,-2.7552603088922756e-06,-5.667793723087067,48704563.69694662,13053310.54501623,0.008940820568654669,2943.4290257167313,0.517696830973444,0.649265858817883,0.02963028767147915,4.391894974560245e-19,6.011075570711052e-07,111.61580615325123,True,14016.096862878752,-104.56623992887089,203.61648422459314,-5.533090019323569,7.07264543338888e-06,49827386.021754265,14384785.544577181,0.009505415688711445,2290.8618591003456,0.5373009935020558,0.6513295341911746,0.022865441414308442,8.447651090408516e-19,2.1530270831128308e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,131.74432680224044,-0.02059510780723236,107.49096373566124,-114.45806150565365,467.8906759283077,0.12908007489294054,1.5309554770817042,1.0661453134959518,1680.1943974375017,-32564.591559078613,0.4434642407542118,0.5604297548530847,-0.05653372095305054,True,1.0,120.83018077486688,98.11093089569678,,,111.0654236759681,16700.27447217088,202.1002007885558,106.3940622238116,3.8027651733317896e-07,5.459224253000226,46138405.307003856,11710222.968615651,0.00898091763355569,3035.6292230075924,0.5037920295263427,0.6494148807462139,0.030146688938996268,4.2060709710160065e-19,5.530827999551167e-07,110.0727567803039,True,13901.699123999862,106.45943689381193,203.52756200086924,5.329831612271619,-5.409370370238371e-06,47190189.143225014,12942249.166403413,0.009528257197764203,2338.861405887838,0.5236957136729615,0.6514114985271983,0.02299751127333137,8.195648770117301e-19,2.056778273679395e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,150.82275447296288,-0.02240548036383981,104.21624819799392,-122.611385356222,545.6519852165737,0.1291034920111343,2.0234282906281447,1.1827071857811953,1470.1442794143532,-34701.454014236435,0.44833269399186043,0.702974936953902,-0.04372154628862157,True,1.0,122.89260266129982,94.87911081248753,,,112.1128119071824,16853.30710011161,200.90266765984344,102.23373804789397,2.91629272936535e-06,5.489001935033267,48126687.49443203,12980333.86277467,0.009016134778277571,2589.3172024254604,0.5193378146527019,0.6495454474928124,0.02595416752659185,5.717622278318172e-19,1.0805059207832356e-06,111.20238127653488,True,14581.725208879758,102.33566443179359,202.24322519933065,5.362939808340237,-5.219746538287714e-07,49118775.508585334,14123810.68615055,0.00951311359784289,2080.0886717792123,0.5362313218797353,0.6513571701670672,0.02061375350508576,1.0107033138814786e-18,3.243601982000972e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,493.0032782482105,-0.2265168491535647,-364.2481147806595,834.3587116039205,-691.9399058229998,0.2236877471022767,1.5609276183943979,1.7356802479276394,-175212.72589297456,-61758.169664494264,0.5186653657935335,0.6795119459198726,-0.25881155131890177,True,1.0,117.07735048346991,90.7872961865119,,,110.91905687877659,16679.035049691265,199.63552595607055,-353.69872525122435,-1.3987287170409248e-05,-316.91346016698424,46915036.83805674,8212733.944016933,0.009181348139727404,4253.6361956961555,0.4183963104084857,0.6501540444767678,0.04210291410564813,2.3844784214180575e-19,1.3391345192784292e-07,110.80585855903449,True,16228.564105662377,-353.7507038081397,199.85730508100815,-316.9143997457614,-0.00010648108452764,47053785.438657165,8368221.704155326,0.009246939896661364,4058.717170789464,0.42171524879195216,0.6503938954028398,0.040207044545575533,2.6641009091366315e-19,1.6938527336888588e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,153.3782138547906,0.16262754675381202,-105.47902146978872,117.51319322459557,-836.3216509487853,0.13077755315238673,3.494921678282436,1.162556594419786,1999.0315302505142,-47861.63842323026,0.4483301165890946,1.0674898519739067,0.03409886049187352,True,1.0,120.59901230972392,103.17636057094774,,,110.83221216675983,16666.173773803454,204.2271558278626,-103.28152839268924,-6.396773204275827e-05,-5.49078092583037,46901715.83886993,11929809.301986992,0.00920811767685025,3302.290274586727,0.5043388051595087,0.6502520534871248,0.0326781249146208,3.8813941506985155e-19,4.16390758150585e-07,109.62340458564671,True,13033.276981736513,-103.42294613351449,205.859445691409,-5.343146122869078,2.6354042233128177e-06,48144020.01794112,13447761.810414076,0.009884403542635447,2439.872312267993,0.5285107539523227,0.6526749035891285,0.023943608060102862,8.497842844713135e-19,1.950232180262788e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,138.657948789149,0.18854134908518733,-109.28069897011672,107.71845951462193,-803.4931500995924,0.13011104701886608,3.225209509046553,1.010191422562634,2147.0496547310195,-48547.83120603336,0.44164831469495297,0.9746676143554106,0.05100868891184207,True,1.0,114.34096589679702,105.0196640959424,,,107.47966535010553,16176.00335261392,208.2806551697518,-104.66352431407583,-9.18768148979525e-06,-5.425360396451721,41943997.91037756,8397144.911644757,0.00933394355037931,6022.432160005229,0.44743598829083925,0.6507105184238762,0.057793758716065735,1.2891677570634076e-19,3.131118443774426e-08,106.70968681415916,True,11892.57341106189,-104.8497807112049,209.26033149508373,-5.341288528830239,3.8850812483533525e-06,42687143.73694092,9350144.784425437,0.00978212136741853,4926.874302492182,0.4680159129302037,0.652314831001255,0.0469716610100076,2.187229698480213e-19,9.260945480302986e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,155.32389768068128,0.22112060987299514,-127.26242710444448,104.18055772018957,-554.4194717956957,0.13243809828411823,2.144520635895544,0.8765286128475139,1867.3988682400159,-34069.886994620414,0.43724255658944905,0.6822182611151384,0.04287234681962526,True,1.0,129.28822549713286,100.30928250152276,,,115.15202153043185,17297.141221397695,199.65751907555722,-126.3183450989049,1.208399177631283e-06,-5.904077039684173,54861703.07767731,17419930.358447313,0.009215895522301037,2113.3699877799277,0.5634930508285705,0.6502804987118053,0.021710425447225425,8.881179892862653e-19,2.535802970843683e-06,113.58908021196953,True,14127.526441371905,-126.39787701273747,201.89464328147562,-5.670078159441548,5.858823113758548e-06,56606991.92434561,19459257.73210311,0.010053936025414543,1594.9671725586313,0.5863110732534969,0.6532669433681229,0.01618469621953034,1.9435455320034878e-18,1.0661187388634227e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,167.89810063119336,0.2468406306076528,-138.73772485901628,105.8133303870608,-568.514834131687,0.13525091104868106,2.1612595669861356,0.8496868761040672,1695.3104133032894,-34637.44017247658,0.43753055727408685,0.6819293710972117,0.0517385233591417,True,1.0,137.61452378508199,97.22321308492143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,139.74758039592302,-0.018331242116794558,110.47533838324249,-111.82451949654116,506.6859944149734,0.12908485501661507,1.836451231022333,1.0148281803665788,1663.442254602517,-33483.51227070055,0.4413284169356585,0.6282508378166798,-0.011114380643569094,True,1.0,120.72123094378875,97.53800152493811,,,110.38727727344747,16601.0988865336,203.6461604314457,107.39686966918774,-3.7111739851602736e-06,5.312804807469162,47381769.37153858,12619537.766928434,0.009456264248847488,2816.616762329224,0.5160788802697676,0.6511527684026801,0.027811352590122938,5.673631344692274e-19,9.09155530428262e-07,109.03474215139491,True,13180.615679719636,107.61467976525103,205.52322942157707,5.1361006557946105,3.554655483862153e-06,48789242.08425027,14325091.005177855,0.01023931088585912,2031.7060628983036,0.5418594589508855,0.6539076379427885,0.019799231069473462,1.328720894735404e-18,4.702122559260118e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,151.10405179335874,0.16695294190809173,-107.1506812581122,115.50708584441212,-823.8902198245921,0.13071078274510559,3.4074465474872304,1.1226180492356044,1990.8375794740068,-47805.95917754955,0.44663262533611314,1.0389646450777417,0.03824628866529957,True,1.0,119.30418966730561,102.87934174726372,,,109.62413271373146,16489.536456007558,205.88550223546872,-104.65898125228202,1.0873058585967841e-05,-5.350357046421388,46515571.20460081,11886271.442020953,0.009549809479847965,3405.2981547845707,0.5055028898744822,0.6514887313915406,0.03343968140493838,4.0993986784379217e-19,4.186442884901601e-07,108.55676352811403,True,13134.935782162544,-104.79718937982612,207.2853686988735,-5.224352884706225,-2.897530176972813e-06,47586958.951970756,13227177.636626363,0.010167580410691936,2604.146048304459,0.527217256668843,0.6536605371656978,0.02521743153658062,8.220792797352045e-19,1.655458958236273e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,497.44483095529375,0.09782870597925968,38.66583573589469,-253.17598821956813,-272.1680865361085,0.14731562619966215,12.130346248897062,4.180802260705392,2265.440644337071,-43077.94466735622,0.5823593892079659,3.7293869390084975,-0.21291950609733612,True,1.0,121.09520887392108,0.0,,,112.31135430264986,16882.413991749134,200.94341153316867,33.63221484356892,3.8906525716539745e-07,-1.0268556692024986,51773776.63192958,10934282.31722492,0.009629649056200758,2752.93242239645,0.4595578813877618,0.6517739530380166,0.027651637855247525,6.260051086258529e-19,1.0161315283517306e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,138.10654626977225,-0.01926225091495521,110.85831340787071,-110.39227180156792,531.1375546490024,0.12908458011786647,1.9436549553143858,0.998213297876563,1720.2924005904397,-34921.07858347216,0.4406359927158669,0.6522826218080237,0.0009201410885595063,True,1.0,119.45491427857914,98.29418974349865,,,109.37828755047437,16453.56015261209,205.06323980978402,107.41829909990818,9.507052473488023e-07,5.172569080406067,46752574.732675195,12340308.964088082,0.009686782057602792,2945.9789618114646,0.5137599548765202,0.6519772089583992,0.028789201194727467,5.62212283958597e-19,8.260814327628981e-07,108.21136070155626,True,13332.10118537821,107.62711963203165,206.6447236667036,5.025900422304401,5.230646164313893e-06,47941554.58139318,13808606.777141213,0.010377382629617212,2208.2320291741516,0.5366842804831676,0.6543804243542201,0.021338534151237026,1.1889183227164622e-18,3.5440445077288478e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,143.70625074952758,-0.021079713046513376,102.96637911672977,-126.26581906254957,532.6762455305434,0.12909243498747872,1.8077502678637818,1.2304417740523907,1346.349586264475,-35555.769236422355,0.45031610665799915,0.6570111959746773,-0.08028202705067003,True,1.0,120.92472370560385,92.72730215143926,,,109.80465131719868,16515.864444767012,203.67248927753496,102.47404727911294,2.730588543189159e-06,5.125574052567637,47461714.26365316,13334459.56031996,0.009678873623151603,2504.515801361674,0.530048975121577,0.6519491158745728,0.0245016085625011,7.584655496595786e-19,1.6304302428738217e-06,108.89803314129153,True,14342.981406152569,102.50267563390975,204.9479044601344,5.010675349217149,4.746077091218973e-06,48403983.96735358,14462085.297681153,0.01021057395677499,2027.0858926272376,0.5466066426125166,0.6538087660650337,0.019685528259415924,1.3226481393072401e-18,4.718162673687996e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,429.35933517782007,0.2504227380119923,157.93511902521226,-285.4286688216758,166.7891052184021,0.2145343146303653,2.9177588105402883,0.7656168488999312,-22526.750808899546,14868.17840192794,0.4736693412647566,0.8570425107850606,0.16431005027359707,True,1.0,119.31485627869928,78.65683483862469,,,112.10166364291676,16851.794660294174,199.97697218768297,146.34713793260482,3.865199433467909e-06,95.49632324599304,52442616.48461491,10259761.719158053,0.009828673336158517,3612.698193368869,0.44230969774598655,0.6524789840042712,0.03624763197931751,4.002684717918847e-19,3.3253651027777956e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,151.1669584798631,0.187798479349927,-104.3260656038752,120.34015848623942,-949.5240433033057,0.13114536544870325,3.982986159349543,1.2049428565696751,1951.9432423041007,-54150.49536776747,0.4502801169934983,1.196570349265665,0.040014789700268144,True,1.0,116.75311181760402,102.77690718079552,,,107.70805452427562,16209.287704292228,208.3892576166857,-102.00293073837396,1.7169652442864886e-05,-5.479527939701015,44962526.96699816,11085116.77990973,0.00991939102946989,3859.970662383122,0.4965291851693552,0.6527975714578115,0.037092375044123535,3.635096652417412e-19,2.8286818982753037e-07,106.66928044890807,True,12531.777301458773,-102.13034147799354,209.68477409037143,-5.366134306479902,8.030441016006333e-06,45956163.5015938,12377655.294555664,0.010547531725629352,2962.5723517395963,0.5189760413221199,0.6549579843348756,0.02829605317380064,7.2356013141664e-19,1.1150807114228428e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,509.502400431881,-0.2344503688832772,-363.05424821523263,826.1865933771833,-723.9310763305763,0.23767066099368342,1.6701710339312694,1.6589889928697403,-176209.9468009963,-61373.166346932136,0.522461353778491,0.6940409239611074,-0.17429979331132986,True,1.0,115.6286804277292,86.74659254718681,,,108.8231059764347,16372.509332678823,203.23170900634034,-353.0394553874725,3.2524600834777536e-05,-315.3672084299327,47098799.0488199,9117108.546223164,0.009963184033527441,3742.51193912638,0.4399705891369604,0.6529507549145499,0.03645699682641063,3.90585442275877e-19,3.201827034665744e-07,108.72767653868146,True,15955.248799136303,-353.08161407881454,203.40792194357297,-315.3676827799101,3.753767496785544e-05,47209225.21820325,9248114.039156556,0.010022345918524852,3598.6776395055817,0.44260177544391255,0.6531570712342785,0.03501645171448662,4.284001118610913e-19,3.8868979697899107e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,154.78625076905743,-0.018964488498075215,106.56723109496905,-122.82567738185092,562.4608320864419,0.12909875028949688,2.1557839155033527,1.1585712617134654,1314.7566720642362,-35275.54395524702,0.4473246596282197,0.7320411891614157,-0.02656241765215661,True,1.0,122.11153133519623,91.87932875877807,,,110.33478235790625,16593.2980129738,203.73123202092071,104.13549787314088,-5.173440083952169e-06,5.169071033616651,49403067.14943051,14409212.442443192,0.00987881175174814,2298.529045947431,0.5400614348422927,0.652655274912421,0.022603572688721985,9.469492631874497e-19,2.4602455106323667e-06,109.35610017850001,True,14433.02348973353,104.26073954629081,205.09553899257898,5.038313544920701,-2.3062465457953053e-06,50429446.116382,15652109.880171537,0.010457252511056284,1854.9735719688438,0.5571143498615156,0.6546522266970901,0.018160573735089384,1.6756399766772369e-18,7.208515492124748e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,708.019836522059,-0.13037133704146486,-195.72328963666803,1023.0094645019284,-640.0451450335568,0.19677816579514631,6.003323495867774,3.927729304724001,-113068.2258492926,65329.52859727964,0.5965459525064833,2.155452424754277,-0.4456600395508792,True,1.0,116.85657715905857,67.11487835127897,,,108.60182105798273,16340.103722639607,204.6724969556401,-190.21301879316172,3.471368760144943e-05,-165.27804978599983,47129511.22645378,10036401.051269293,0.010052807974894449,2892.8987256958935,0.46146900414441483,0.6532630234379556,0.02813355490565531,6.522827667482573e-19,1.0193242637241955e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,188.27076051760426,0.20704908284315893,-144.16874294219568,113.99623968529421,-664.2120357721669,0.13597578095864568,2.5596675481287465,0.9029313075758275,1190.9462059690723,-39155.88503113564,0.4401115102070592,0.7904054382948246,0.056347769618207116,True,1.0,145.60951477633193,87.80891672459431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,168.09284004592558,0.2258411102985609,-126.53416620790804,117.31536914292543,-646.6338988372257,0.1342889167874786,2.540305980811984,1.0154668198883765,1424.7114966655472,-38471.88350457419,0.4439570578011651,0.8043209651843921,0.032807749746667225,True,1.0,132.0121626278616,92.95762280057446,,,114.53897034667102,17207.42579530446,200.8823143946336,-127.41644392863455,-1.18029165806382e-06,-5.503676002656774,58887195.770051956,21384471.986444175,0.010109765330517582,1594.0283896137007,0.6026134614469298,0.6534606262352757,0.016278178366203648,1.9794908586432224e-18,1.0678767724679312e-05,112.26735378837384,True,13865.065441882049,-127.37205611619058,204.0335320297859,-5.1808277929338065,-5.084048360685071e-06,61368242.138919294,24370273.11061406,0.011432424456321403,1141.2904271018122,0.6301709173799771,0.6578763879996062,0.011455907934257657,5.297732579924805e-18,5.7975925390685494e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,162.73377194532483,0.2114274516768528,-112.12170050917489,121.93326110621958,-828.9877070875583,0.13301010036747365,3.4202291087923173,1.168042821684539,1732.8623493016712,-47510.085700213276,0.4496749829993361,1.0497310808121691,0.03328549202314239,True,1.0,123.96463703313405,98.64231982224537,,,110.6094951137049,16633.41078107783,205.51475962285252,-111.89996058777669,3.74612309578262e-06,-5.106805156056398,52096704.42469752,16536249.197644949,0.010312316062547896,2249.2783821473495,0.5633955061701696,0.6541580869583514,0.02221638212160893,1.1263044109415838e-18,3.058048881899509e-06,109.31950835212663,True,13854.166403435474,-111.93053760227227,207.19208822798998,-4.95048122729548,-2.1193412982417143e-06,53408056.612951994,18189595.817267597,0.011090038418181465,1762.4729445595055,0.5835903967692049,0.6567636091643758,0.017243217614324062,2.2105501357703594e-18,1.063409724497531e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,519.473851513945,-0.24663002135738385,-378.3529586920849,837.8755323899866,-696.2442173737891,0.25405608060360746,1.5752997371025668,1.5684490267005082,-189350.7266399229,-57501.43057133782,0.5268815649930684,0.655233105392393,-0.13635094661434993,True,1.0,114.49407698284821,84.62962338265726,,,107.30194851991268,16149.953859020741,205.63644454705047,-368.46391995532235,-2.5785440244106203e-05,-329.92581583675667,46916504.17428541,9639186.75953722,0.010511229422306922,3484.8124061637955,0.4532704166061785,0.6548352218064493,0.03343968140493838,5.269193001286814e-19,5.359098871531948e-07,107.03138751886995,True,15204.385855655757,-368.58047092919253,206.1057411012207,-329.9264008182762,-2.5971637158618647e-05,47214083.37542391,10009502.327654243,0.010687433306015662,3152.943378034475,0.46043726033504423,0.6554287698105932,0.030146688938996268,6.699889613667039e-19,8.791459694921867e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
