,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,eta_BAU
88,393.46820071851965,-0.0031388042492357235,-67.20246176577491,308.4033877434732,-396.1985916487328,0.9978652053845388,0.1290854061207818,4.6894206747676135,4.56276624941674,-2597.91126394116,-6247.45964367842,0.5880931873941139,1.9328162102613595,-0.9807977378055308,1026.8237871672866,True,False,True,137.78004786864966,-63.679944109397184,3.0194912418899847e-05,-39.27710528365072,136.79745528223145,21.402064510387504,0.0030106640339781715,0.21871038955787345,0.6203843205909394,True,1.0,0.0030106640339781715,21.402064510387504,hs-SNR,,,,,,,,,,,0.420948610577824,0.06722864689831895,0.0,133.571664270104,0.0672284509589739,-0.16511313235713562,-39.29364654503116,-63.46100696572215,Deflagration,0.002964707326458917,0.420948610577824,0.4144426399804267,0.5773507558309492,1.0038529901561806,True,138.8325685852182,8.812050088538525,0.05160218156035298
89,422.5519077500472,-0.0028253741161084344,-72.77524104810955,322.55844956852087,-416.2126531125395,0.9974499527896968,0.1290848229028763,7.0341896952104985,4.406567341981948,-3980.755009992583,6186.219181338211,0.5813774680261383,2.4929753141329494,-0.5610385808149408,1017.097772017316,True,False,True,112.72634164513052,-67.35559922738993,5.95194978545875e-06,-52.342600706337755,144.0512374594771,8.461133192686475,0.001836212310814229,0.1440264715029969,0.6112637438705768,True,1.0,0.001836212310814229,8.461133192686475,hs-SNR,,,,,,,,,,,0.31706257071161925,0.09497175857979637,0.0,110.3960974144122,0.09497133527373178,-0.0062939306961363435,-52.33940797223036,-67.24614517613617,Deflagration,0.0018287235699381925,0.31706257071161925,0.3148256553024026,0.5773502806873861,1.0010221843497875,True,144.9768220001091,12.607641660104182,0.02195201335826944
90,398.93151678868907,-0.002811016908085841,-66.96000902635434,299.38891920313364,-363.7262560935172,0.9976688826962088,0.12908344940996525,5.351887346663293,4.446691652529965,-2254.0752075494197,-1100.7321394405735,0.5831578253475501,2.079087112087484,-0.7945657873871925,978.9445972322634,True,False,True,131.09841741452757,-62.808025757632414,-5.864912753623722e-05,-40.65465166454783,139.08955402114591,16.938142243758946,0.00264838207901033,0.197800195468818,0.6178163354681014,True,1.0,0.00264838207901033,16.938142243758946,hs-SNR,,,,,,,,,,,0.3971664967414413,0.07248063531670874,0.0,127.54364383451694,0.072480407823938,-0.12499309942181452,-40.65957561928396,-62.61583069073015,Deflagration,0.00261915326849028,0.3971664967414413,0.3922092034854992,0.5773508654824401,1.0027783103075742,True,140.77888093931963,9.531612697039668,0.04575299567970663
91,502.67117669232704,0.0006759595063087143,99.26988567618143,-700.3859117713682,711.8014464883468,0.991278224372128,0.12907498942822568,5.556336971468558,7.048815684369032,-26972.10815116646,-16104.154205345169,0.6883977596701558,2.5638868569286446,-2.1064716849068783,746.6974367263541,True,False,True,182.8469101934916,98.51422976977749,-2.232241000898561e-05,67.33600592844522,122.08534427038431,135.01549919663194,0.007163367280776669,0.3864630742794644,0.6422256089315908,True,1.0,0.007163367280776669,135.01549919663194,hs-SNR,,,,,,,,,,,0.5573086427793315,0.04487974619634082,0.0,167.4408667909301,0.0448796033041966,-0.9999999999999898,68.12866247637595,98.10139980314655,Deflagration,0.006138273745643263,0.5573086427793315,0.5071726791514991,0.5862132323809152,1.0393644018504626,True,129.11455682751182,5.5993382745524585,0.05424803977016942
92,482.27461476154025,0.0007158375827874563,99.76792683869628,-621.763212671348,810.6465884118949,0.990712784879194,0.12907501303144295,6.258401620666128,6.225772810809399,-23223.668849936294,-18774.270095039275,0.6538241444089621,2.602229206968098,-1.4192535156068342,726.9284390978854,True,False,True,159.80537113415454,98.12305409078785,-3.0088310088796544e-06,72.2003854021644,131.33634428904267,139.2347408578453,0.004560666305067318,0.2894501170840849,0.6298064409260112,True,1.0,0.004560666305067318,139.2347408578453,hs-SNR,,,,,,,,,,,0.4833829639810794,0.05159257779365952,0.0,152.98427750291305,0.0515924750474903,-0.3511973591837881,72.38442568058747,97.88609680764027,Deflagration,0.004374885235763553,0.4833829639810794,0.4679654107002746,0.5773506436459114,1.0104514446392625,True,135.24647327558114,6.9526563768362895,0.08907092864228132
93,112.78465858790078,0.03412022692799388,-165.5424280733464,48.43786082469453,-111.39352907488687,0.97035050752661,0.12904599702947664,0.40680158218374174,0.2901522761685091,3779.239109544536,-7366.455011673594,0.3965091854647904,0.15005910824068694,0.07730803247078605,664.59578308624,True,False,True,138.85445268951503,-146.40777372751424,9.753030499582468e-06,-23.00988990313473,142.83650469146085,22.86473357693561,0.002473577334522046,0.3501264090717539,0.6165090686179879,True,1.0,0.002473577334522046,22.86473357693561,hs-SNR,,,,,,,,,,,0.55665944687864,0.07107004802488888,0.0,127.47874459706031,0.07106989876797343,0.018328211596144898,-24.252985691310684,-144.0706506156494,Deflagration,0.002288170761954797,0.55665944687864,0.5320779941343563,0.5800963068309339,1.0196682101292889,True,148.57015835938984,6.428110221569635,0.14574181148566268
94,365.01583651406884,-0.006804967780438093,-76.91112345572053,310.99347728868236,-171.41992398227126,0.996662836212468,0.12911901257506947,2.017358907833676,4.001286192215342,-4257.9351427870815,-2531.476687952469,0.5641154484803542,1.171220758994309,-1.8549467788221663,939.0663776092453,True,False,True,135.13236590394158,-72.9167333336938,-2.1407692509278517e-06,-46.059995272515344,136.2979777622869,21.262122786017386,0.002939562898043721,0.2160029503061064,0.6198941378520009,True,1.0,0.002939562898043721,21.262122786017386,hs-SNR,,,,,,,,,,,0.4192038871914207,0.06549679242409649,0.0,130.79488128307779,0.06549658450484745,-0.2312904828996135,-46.06318451182476,-72.68024804712664,Deflagration,0.0028964039598601533,0.4192038871914207,0.4129183994976434,0.5773504789227005,1.0037045092703876,True,138.19733120429265,8.896267635854924,0.058596580802830166
95,109.23102909019673,0.034456881207364565,-168.0810878071451,48.61226077444312,-103.40460462189905,0.9687618957736632,0.12903771624743196,0.3637141374858525,0.28612729802900394,3692.474449053169,-7198.682538723688,0.3955672134627469,0.13861641737629712,0.07276493067241224,656.5940851149612,True,False,True,145.67583437369234,-149.2344674125079,-2.9561370761767e-07,-20.880084595632727,140.65184824584958,23.05007233076052,0.002817073951972081,0.3642239087253627,0.6190343348739751,True,1.0,0.002817073951972081,23.05007233076052,hs-SNR,,,,,,,,,,,0.558161056956648,0.07558873377052759,0.0,134.08451220524253,0.07558860757293899,0.09286229256299057,-22.105269960763305,-146.7015414396522,Deflagration,0.0025798344565223013,0.558161056956648,0.5304038285240557,0.5810194375424322,1.0222370462554211,True,146.74721438623214,6.325290882749838,0.1650399181778547
96,270.13171406035013,-0.006726765668226633,-69.59137897841609,183.59380456103787,-505.3873497827008,0.9958295120734808,0.1290954920939938,2.9097483171210703,2.615663568445617,1382.281982998113,-21760.878710864417,0.5059543142567678,1.1633810073545372,-0.4587299104534412,759.600567965784,True,False,True,122.88717405328644,-63.92316452067868,6.456703604516302e-05,-26.31718037849325,140.6169301918097,22.04546606178293,0.0019837187054721835,0.209890843041335,0.6125551030259415,True,1.0,0.0019837187054721835,22.04546606178293,hs-SNR,,,,,,,,,,,0.4446758342001547,0.08063357184517701,0.0,119.00520633626905,0.08063330421566561,-0.09160501581326516,-26.501653324212622,-63.60496568943875,Deflagration,0.0019586518115000603,0.4446758342001547,0.439578978072956,0.5773498643117838,1.0031843510829748,True,142.40624925009675,9.565926451589153,0.05749887233537448
97,455.8268044004982,-0.0019845804115262134,-68.59737940837685,362.2198104915442,-343.2338334954525,0.9918235048038364,0.12908033808991004,7.574889549196303,5.257796765029875,-4652.651918671982,11415.212655582669,0.6140449823369514,2.770021848137388,-0.7832902860234044,533.1297300020755,True,False,True,132.4285458246378,-65.06679268372034,-4.599641565278472e-06,-45.44722016725722,139.8687857676618,26.547326840084324,0.002708215275214593,0.19930193871952767,0.6182530284515003,True,1.0,0.002708215275214593,26.547326840084324,hs-SNR,,,,,,,,,,,0.4040944927472088,0.06863426308555025,0.0,128.7487262518459,0.06863405173524645,-0.16432816059060293,-45.479661558614865,-64.89838718628874,Deflagration,0.00267564819940688,0.4040944927472088,0.3988135563858294,0.5773518678137415,1.0030291208733275,True,141.71404017725615,9.420799905950801,0.07362513598597684
98,478.3479888761869,-0.0022193686916230928,-63.34204329355773,355.56163956555696,-377.1976417424147,0.9931744093706536,0.12908275721409102,10.291437258159867,5.583022175570902,-3497.580604853687,16479.55394767667,0.6282676363584301,3.5033630104684508,-0.6281034314351743,539.3551370508943,True,False,True,132.07392225130303,-60.09246563476663,-5.475360765284632e-05,-40.11273020685511,141.13753123111383,145.68666176260174,0.002639671026569095,0.2030617002809558,0.6177523143715239,True,1.0,0.002639671026569095,145.68666176260174,hs-SNR,,,,,,,,,,,0.4217872903984243,0.06535055197267875,0.0,128.22478992540368,0.06535035597615241,-0.20453153595693016,-40.21258205201074,-59.92415376417735,Deflagration,0.002603954503066665,0.4217872903984243,0.4160338403576224,0.5773502224515867,1.00341156769344,True,143.20000802863996,9.236664292394648,0.06678703229265064
