,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,Lam_CP,EDM_bool
0,127.57560101527432,-0.01941367346012115,116.94358291205702,-123.97582017432043,641.1078286155763,0.12907604827651148,2.1614470481172865,1.060556950058201,577.6789869758077,-45401.094626498896,0.44322937896942427,0.7171212537056885,-0.0010197879014423594,True,228.98569218025762,115.41692233986085,1.3615316330486308e-06,3.2803232607968886,85.6482756618142,42.65173717229486,0.02459824176603428,0.6754287659012291,0.6907578488317082,True,1.0,0.02459824176603428,42.65173717229486,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.47336580019880103,0.124573698096366,0.0,226.00205119171216,0.12457368157475535,0.5238133063324748,3.496108067511292,115.12573748438277,Deflagration,0.021158242216564347,0.47336580019880103,0.4130833391516536,0.578393117814521,1.0383795373168652,324.3037687916966,True
1,135.35388662429148,-0.020691516342087168,114.42762003345392,-130.0880565687514,597.9914602917951,0.1290835354010855,1.996812074591811,1.1388216826898585,394.34297770193183,-42221.63389469489,0.4464941530580304,0.6890066324295958,-0.03328963449644687,True,226.92405432627945,113.40363203471,2.69093423427595e-06,3.0602046932462783,88.35432277856962,51.75420395913474,0.02382626679919351,0.6880926393992305,0.6891941834336818,True,1.0,0.02382626679919351,51.75420395913474,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6680105883969503,0.045170642532767334,0.0,210.26754050320218,0.04517062314915327,0.5055211267807574,4.375699656028994,112.01361040210476,Hybrid,0.012441013354909158,0.5773502691896258,0.4794679150895838,0.6720757073005643,1.1763865788082553,636.8620550651159,True
2,126.55691971203129,-0.017985548352263868,118.84593990998584,-125.93053635672639,466.281280373761,0.1290750809410953,1.391861184294178,1.059838457222506,342.24938808696066,-35749.61670536238,0.4431989581002289,0.5246050389439622,-0.07267951356923888,True,225.49175367063702,118.30947464221056,-2.2155443844037394e-07,3.0582033224402845,90.01104070525749,54.783894727005006,0.022598286712609217,0.6841133583116921,0.6866381000793305,True,1.0,0.022598286712609217,54.783894727005006,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6696555693331837,0.0431035275809725,0.0,207.65393074109642,0.04310350784331207,0.4831032987958194,4.498490258771748,117.4987359440512,Hybrid,0.011801884104188668,0.5773502691896258,0.4821766764088695,0.6728819190099263,1.1763352186985352,674.2935775437977,True
3,126.1113312097743,-0.023039394507269176,113.45230337933133,-129.24340245510106,567.6524676228088,0.12907521921624918,1.7783507488019177,1.1393986633164879,493.702726486762,-41505.160064185045,0.4465140358250551,0.6344874644198941,-0.053429457496432825,True,225.80319113224743,112.78082087385452,5.770585432340264e-06,3.3409965497076963,89.48777459897747,47.97168372753164,0.02180367743981973,0.6675126804976873,0.6849362818978489,True,1.0,0.02180367743981973,47.97168372753164,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5846403767138308,0.05781533795911159,0.0,217.18000309665072,0.057815319853690574,0.4903295037137752,3.9982181265260337,112.37044515650902,Hybrid,0.015278488995177862,0.5773502691896258,0.4681240890386188,0.6120350985855201,1.092980003003543,550.4265482039793,True
4,135.95478617039834,-0.018401458960049227,132.92835118877954,-106.73551966910911,446.18297890947747,0.12908201714254072,1.5126749044006242,0.8045496206085597,744.2319366677713,-32533.162569676148,0.4325653913420372,0.512260329534916,0.02210263741291852,True,224.09847678632119,130.84294963544718,1.1107322138924486e-06,3.045488250055986,92.45399554399245,50.425700948050356,0.02145573186047601,0.6808667181586444,0.6841786158822635,True,1.0,0.02145573186047601,50.425700948050356,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6661260784514764,0.052007756548213435,0.0,206.0650510211464,0.05200773382711598,0.5037850756290051,4.646557226047619,128.4943267810055,Hybrid,0.011426466742262073,0.5773502691896258,0.4837982550558171,0.6695961410434912,1.1706020867686084,548.2780279082066,True
5,135.41889528386656,-0.02128329542384147,119.40124874751056,-120.2933527618557,554.74266693057,0.1290841487355492,1.8952676405457285,1.0094190235470837,656.6578535799708,-39157.759573823285,0.4411026822609799,0.6420534140609461,-0.005319924771102769,True,224.73372291880185,117.75548781332495,-3.741399135382941e-06,3.153135044213748,91.28058512101342,47.64881210561157,0.021108009299908158,0.6677551181395672,0.6834135827524942,True,1.0,0.021108009299908158,47.64881210561157,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5504385055701317,0.06331888896460497,0.0,218.30835808929507,0.06331886913757721,0.4854325702105472,3.6609462878940535,117.15436830448972,Deflagration,0.016308091769159042,0.5504385055701317,0.4614050977182135,0.5938375063750572,1.0666229342800275,543.4298064631322,True
6,153.6458084402467,-0.02066258788441264,118.75024814616184,-123.04830327321214,606.6247378362264,0.1291021238238712,2.277621527213351,1.0418178194190957,559.096637461932,-39748.24147534709,0.4424616196331415,0.7430416850398537,0.009966398694517,True,223.25062719831183,117.03174989940555,8.220102464420331e-07,3.0319587801169217,93.31870780061169,54.65265252325807,0.020932544920067457,0.6806213792096204,0.6830244973053651,True,1.0,0.020932544920067457,54.65265252325807,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6541345773701513,0.05060253251532821,0.0,206.1820946683659,0.050602509862396484,0.4546528247206061,4.491519194483391,115.18876524809492,Hybrid,0.011691052820505124,0.5773502691896258,0.4826529805531041,0.6599621060101369,1.1567569390636818,528.7615673192939,True
7,137.49728101972974,-0.01941191712967025,116.17169863090963,-129.19174111747293,498.9097557323194,0.1290842217745712,1.5989914516799957,1.1142865116718177,335.07316669040387,-36312.424468230296,0.4454721974523549,0.5854622815319684,-0.06504352493558357,True,223.3286165503677,115.39004122903799,3.7296524592297205e-06,3.133868197182037,92.6705736511468,57.36078880202894,0.02083876781624116,0.6770507221430676,0.6828157012179262,True,1.0,0.02083876781624116,57.36078880202894,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6474480612857371,0.046816278863484835,0.0,207.10280793119648,0.0468162569390676,0.4632440224732085,4.474425685551989,114.48332256233962,Hybrid,0.011930831360207984,0.5773502691896258,0.481625016383719,0.654786393294252,1.149605255826993,597.2692025900839,True
8,143.06387655360413,-0.01897593975448492,122.30425660612957,-119.80885207109112,507.4102501740197,0.12908841047508302,1.7660765790834438,0.9826334018164716,520.7670524535952,-35548.84254860635,0.439988745558638,0.6052913784069396,-0.007594281232787437,True,223.1577600384354,120.68504426727414,-3.419502549532969e-06,3.1019655485105,93.29343436713215,54.82009269684511,0.020812669431989964,0.6789679694638051,0.6827574868376679,True,1.0,0.020812669431989964,54.82009269684511,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.651358461536196,0.04893663049421623,0.0,206.40131448374126,0.04893660810579498,0.4544338666721559,4.550942307314752,118.96981720673917,Hybrid,0.011750622811088771,0.5773502691896258,0.4823967262810066,0.6577647935622335,1.1536306335850326,574.8423989654129,True
9,154.8949776042895,-0.02289707260456368,113.12380087298195,-131.51072763847915,637.8421239990456,0.12911017894271756,2.3798520950771698,1.1693962842727186,431.32663501947815,-41492.3189322784,0.4477814165614656,0.7898624044814123,-0.01454241111734858,True,222.81047350567863,111.74347566969931,3.785733637773062e-06,3.093593310021898,93.6041756498073,56.709351993636005,0.020506151872344426,0.6771760616857802,0.6820702882740575,True,1.0,0.020506151872344426,56.709351993636005,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6514092128380368,0.048161596552974834,0.0,205.79239519476158,0.048161573918085086,0.4467317755885134,4.512665504447343,110.20613424360134,Hybrid,0.01159600122796768,0.5773502691896258,0.4830630743593271,0.6576588229881031,1.1531721955781224,537.8082811306521,False
10,131.78167442496334,-0.021898008272767083,118.2308609097878,-122.11658003138842,527.021363631228,0.1290808940964912,1.7302416667587543,1.0341582237828353,614.2269460973494,-38084.76514074532,0.4421318549512739,0.6049201206534943,-0.025447119585713385,True,224.09344245059256,116.87596704430376,5.215578690552957e-07,3.2348156502353964,91.87648873514057,48.338015649830254,0.02050268828698524,0.6633117878087954,0.6820624860342758,True,1.0,0.02050268828698524,48.338015649830254,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.5480945356289205,0.059512924428178585,0.0,217.68786030945282,0.05951290451091671,0.4799818352844277,3.7344353626898616,116.38309587976437,Deflagration,0.015987084529697732,0.5480945356289205,0.4620436596600368,0.592528777934713,1.064168507915514,583.1208772689014,True
11,156.11025207190917,-0.021486625328439868,119.82602162434021,-123.12596001576591,581.2589282575348,0.1291073102959614,2.1894853003775707,1.0338906223281046,494.5165407078994,-38020.22437731447,0.4421339129903953,0.7196864288157434,0.007054673227141914,True,222.2256870250877,118.13239834628618,-2.962333719473117e-05,3.0885754908394416,94.51225260249427,58.69001309735894,0.02043273286640342,0.6818203885365268,0.6819047222453466,True,1.0,0.02043273286640342,58.69001309735894,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6607634718102368,0.048023609660080485,0.0,203.55571246813702,0.04802358644162945,0.4211990267864025,4.722073850997228,116.19122379810732,Hybrid,0.011167007117994648,0.5773502691896258,0.4849328740382998,0.6649086582324976,1.1630527400041455,548.3514015770463,False
12,127.98607557550794,-0.02368891249030425,117.10763923112572,-125.59169420696828,479.7453498887645,0.12907748810339134,1.4604933522398829,1.0730486037176556,474.2139756235456,-36134.1047958657,0.4437505844520082,0.5439647720129134,-0.06801914779955827,True,223.58259407560692,116.4854470834248,-3.7025379498229243e-07,3.2501152740561348,92.24080641951105,52.13935336800026,0.02036672088580184,0.6658302336812879,0.6817555381396246,True,1.0,0.02036672088580184,52.13935336800026,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.6523079627759849,0.04830130583158567,0.0,207.0548981677185,0.0483012855239828,0.4802839602034676,4.584051569980001,115.68455144912724,Hybrid,0.011488771278591185,0.5773502691896258,0.4835275123215552,0.6582853054271207,1.1538831918232473,566.6163308406389,True
13,137.39736640531356,-0.021402740962482552,115.6033188595082,-125.46879945289741,566.9333765722523,0.12908630110048674,1.9276352700780488,1.087767654927792,588.4169464847238,-39704.613277464676,0.4443682847509782,0.6632034266741441,-0.024370954205284758,True,223.6577364407073,114.25021736377836,-2.7270812310222485e-06,3.2412999890092387,92.39915123522978,49.588461992021045,0.02026691171445029,0.6636611161967555,0.6815293923027462,True,1.0,0.02026691171445029,49.588461992021045,hs-SNR,,,,,,,,,,,,,,,,,,,,,0.648693040963865,0.05173969622001525,0.0,207.6974496680096,0.05173967569328746,0.4830916381996957,4.536936861116156,112.74800126532035,Hybrid,0.01159039386371946,0.5773502691896258,0.4830873136352682,0.6554600201206695,1.1499327848413157,508.0019720370681,True
