,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,eta_BAU
4,310.0564250054752,0.002291479240237049,103.5473865129864,-330.76061968040705,220.4125595578529,0.9595463965594234,0.12907758224871094,1.0328046294151918,3.1870576855765416,-9339.518502897065,-11968.611123314608,0.5120166650563318,0.7893774382832215,-2.3296005650752223,352.8976277892433,True,True,True,143.9645623315251,100.20059647473495,1.425538102206297e-05,39.01555650294653,134.40951951562968,142.11151653782827,0.003325540500289989,0.3124779478042438,0.6224827856638301,True,1.0,0.003325540500289989,142.11151653782827,hs-SNR,0.5607916860286347,0.05747599771064923,0.0,124.66457814955123,0.0574758053919601,-0.9999999999999816,41.50905449871025,99.12023737549977,Deflagration,0.0029984705593458275,0.5607916860286347,0.5281538584450619,0.5826522704474896,1.026220327723699,True,138.63255982282874,6.878136723593276,,,,,,,,,,,,,,,,,,,,,0.03521332638789852
5,239.9296651609469,5.8082074123766624e-05,174.13143562812226,-254.9109237948397,177.9197939613751,0.9290249713939516,0.1290740972069857,0.7285354344844797,1.4638427211641498,-14371.109450587566,-8892.676030015225,0.42580382659912575,0.4261076454818116,-0.6062489258322296,437.2027200522954,True,True,True,28.56756177304706,159.24030903273197,1.9772687100395223e-05,158.42227423180103,153.88089331770058,0.12903955126165556,9.39338384121925e-05,0.01883918216568338,0.5852092973816007,True,1.0,9.39338384121925e-05,0.12903955126165556,h-SNR,0.09289787512590296,0.4213989478523679,0.0,28.119875418274145,0.3813033110721472,0.5234380976956529,158.42216091936052,159.2383890245714,Deflagration,9.393261223031256e-05,0.09289787512590296,0.0928712329263155,0.5773502181479573,1.0000032634455929,True,153.89516515250338,72.17070678132781,,,,,,,,,,,,,,,,,,,,,5.473229657839107e-05
16,226.63877743699268,0.00011869760370117395,-72.46812115642734,101.69783302144668,-209.6142618520257,0.9890351983080432,0.12907410019155482,2.287288272687857,1.4035834175257462,4139.4528145837185,-3171.161541922498,0.452068830277818,0.8057526377595886,-0.08625144856822134,485.3299855157209,True,True,True,60.03203236823671,-53.17212266070944,0.00021316445590464035,-45.09564471593188,151.7469438273649,0.8252938131699068,0.0004275742283528071,0.047714479060720974,0.593985118364522,True,1.0,0.0004275742283528071,0.8252938131699068,noneSNR,0.1302151516225362,0.2346074442672116,0.0,59.28869881745944,0.2008827226311672,0.392585001432072,-45.09483834296661,-53.139004518735334,Deflagration,0.0004275104032644357,0.1302151516225362,0.1300421840217525,0.5773502674451539,1.0000373216153993,True,151.83952667229462,37.54222284090472,,,,,,,,,,,,,,,,,,,,,0.005440681255979549
0,98.24974715197344,0.0007406346160471144,-165.99084068263244,25.654183801950296,-247.74462275732586,0.9112782810286004,0.12907406891643602,0.8364313698415762,0.15444316492576066,5693.075979806335,-18080.47134215856,0.3630806746108118,0.2348483699480209,0.1219447657684672,367.3315301936137,True,True,True,23.815021869172906,-14.733157556734623,-0.00012470043385835812,-14.23677678824857,151.70036386057325,0.0610552891045586,4.96799551702959e-05,0.016499898905308064,0.5830765116330093,True,2.0,0.001936738040114632,11.886754140420791,hs-SNR,0.691728990260155,0.05905433612298715,0.0,210.93121768574053,0.06324695201951648,1.331005551333674,-4.973158586414021,-143.57405216870168,Detonation,0.001936738040114632,0.686835707400398,0.691728990260155,0.0,1.0,True,107.42712680764484,2.0757870958576627,212.55566510409574,-143.57405216870168,194.16821534220568,-49.813673237445286,105.45138081992529,11.886754140420791,0.001936738040114632,0.2651669334571356,0.6121495489027919,True,,,,,,,,,,,0.0015933005153744668
3,269.3052370891988,0.0006305247865298196,106.78487627580687,-204.2655309556997,227.31121688006152,0.9510172482183358,0.12907428256717296,1.7023984342561156,1.9115053792162784,-3090.2468071429266,-4902.27629912625,0.4547931322652022,0.7441838384334085,-0.4074999912997677,328.50803635468907,True,True,True,56.59432650402334,90.8862086670373,-0.00015805333771586996,85.24586209980895,150.8882759095786,0.697068756806317,0.0003998629502544032,0.04321141651320081,0.5934450021108788,True,1.0,0.0003998629502544032,0.697068756806317,noneSNR,0.12451980317968847,0.25003731010885444,0.0,55.82345517072463,0.2153311385985109,0.38265625441462825,85.24465890732782,90.86216291285984,Deflagration,0.00039981144596888836,0.12451980317968847,0.12436559570907656,0.577350269904985,1.0000322038039118,True,150.9642512573198,40.06129595667699,,,,,,,,,,,,,,,,,,,,,0.002190376309114761
9,124.3570250988263,0.0005674829301477843,-271.32633582815316,52.519812375896656,-226.4976685244372,0.8450267162841766,0.1290740955547828,0.4825789533206002,0.19356540078996234,698.6927219889328,-25928.341566922983,0.335621292530888,0.15290563846181046,0.10966402590443522,428.7781462657489,True,True,True,13.184427714297,-1.418355345852199,0.00035959811369109065,-1.2423695921749744,76.12524862148058,0.08634301106380349,5.780750185806134e-05,0.02053606621392301,0.5835247313675529,True,1.0,5.780750185806134e-05,0.08634301106380349,h-SNR,0.09817936697855836,0.9593357126567492,0.0,13.060165028783347,0.8316960432757405,0.5637574908291243,-1.2423861795985762,-1.4179545802929714,Deflagration,5.780637150165067e-05,0.09817936697855836,0.0981620028197976,0.5773503414094262,1.0000048885100927,True,76.133568902827,80.24049706515207,,,,,,,,,,,,,,,,,,,,,2.1053970818196205e-05
6,178.82412890126045,0.001870937696789868,60.50712855238857,-51.8142944289433,199.35478174773385,0.9794731264405204,0.12907456757463565,2.4701921039725856,0.8542827231111932,6252.461081103266,-3080.893944961729,0.42447578051715296,0.7599284798450121,0.05521401945849863,294.01051284010146,True,True,True,28.213527813323463,33.993776829793674,-1.3317108376147904e-05,32.82001821967583,156.0664727216654,0.12798770720084462,8.252154388194917e-05,0.018944869648207404,0.5847196430141502,True,1.0,8.252154388194917e-05,0.12798770720084462,noneSNR,0.09120092006760176,0.4272868497139025,0.0,27.83969490714489,0.3733227171986805,0.5523613832677765,32.819980660145696,33.990434629205104,Deflagration,8.252006529794438e-05,0.09120092006760176,0.0911779572039979,0.5773503018007555,1.0000044794380152,True,156.0809992203339,73.5976456165904,,,,,,,,,,,,,,,,,,,,,0.00010890699976266491
23,233.494488285004,0.0011599180582377445,-38.360888403673016,24.02894719858358,91.36768381538631,0.996730044398534,0.129074527447389,10.883189244109843,0.6311659050387542,7366.406979971088,19664.875953489867,0.4237050203640619,2.82599162853392,0.11992347827540585,473.1900473728546,True,True,True,100.17652131702452,-19.05794977100476,-1.0117712645170513e-05,26.003043379352576,151.80783172961176,7.648758043236767,0.0010598007786731406,0.17343089945765489,0.6033127017308215,True,1.0,0.0010598007786731406,7.648758043236767,hs-sym,0.4949721301728318,0.13518251164741274,0.0,96.18121731096012,0.1351819372978041,0.14167788974677525,25.704549581527147,-18.451055449858803,Deflagration,0.0010469125919134762,0.4949721301728318,0.4906239643860155,0.5773504271466015,1.0030635585663117,True,153.08765320371833,10.434088635607411,,,,,,,,,,,,,,,,,,,,,0.013604496540670571
14,534.8735532657262,-0.0005125493974354463,47.77900412839847,-397.36858534995065,415.63898588805495,0.9980609838616326,0.12907468209740308,11.803155770094204,8.328587218351629,-1655.697853005915,7442.953361671709,0.7450947222688087,4.338886812248823,-1.3401375863164808,766.1240402827483,True,True,True,200.9027706819909,47.58092307130008,-1.791513519380703e-05,18.306875872440678,113.7905684511682,135.9595822495376,0.010252549747005036,0.486403549666551,0.653953132490551,True,1.0,0.010252549747005036,135.9595822495376,hs-SNR,0.5935040083258886,0.03748162727408723,0.0,182.54061990385887,0.03748157352519346,-0.3606501546337828,19.13865487850716,47.321286191316176,Hybrid,0.007636689740621522,0.5773502691896258,0.5017588553365151,0.609301660079553,1.0764198171667376,True,127.09688610049349,4.878874503762064,,,,,,,,,,,,,,,,,,,,,0.15915256935440494
1,412.91698959856683,0.0010490633325791106,164.60839697792642,-745.9132959423082,302.0778795789902,0.9782498238877384,0.12907550181800853,1.5295554143886112,4.527432856016491,-53622.26357323047,-8401.323897652823,0.5769254479725326,1.1369609962665679,-3.221186945837556,776.3003951354538,True,True,True,93.00270878389408,159.39117114448112,-9.581374844446422e-06,152.80250171154074,142.15759542536384,2.156687653366589,0.001272850686364516,0.08738663525537631,0.6057372271490244,True,1.0,0.001272850686364516,2.156687653366589,noneSNR,0.18563075675718368,0.16093525122851013,0.0,91.11712607775377,0.16093337968202304,0.2126884101303037,152.79985135953967,159.3494811390688,Deflagration,0.0012717134001869652,0.18563075675718368,0.18486825213335295,0.5773502219826439,1.0002234986624106,True,142.46453299140396,21.872240365600074,,,,,,,,,,,,,,,,,,,,,0.007868536094382357
23,150.62360073472456,-2.3108080112273677e-05,126.409179254903,-83.37375759824585,357.9982035589702,0.9472807803056325,0.12907409607149076,1.5004574534004442,0.6595598425147475,2554.191680472031,-21277.86998922982,0.40085540923671537,0.4850410037692357,0.05659300291016736,373.73051724642914,True,True,True,173.7925985879647,111.8085845847451,5.608412124562846e-07,11.034727667624306,128.44310852640686,26.62510260533618,0.0047080976937538405,0.4101395956600333,0.6306031916514655,True,1.0,0.0047080976937538405,26.62510260533618,hs-SNR,0.5562865652293765,0.07360302590229982,0.0,163.3612798768416,0.07360296424545665,0.32105111347949755,12.038597267397867,109.1846786707584,Deflagration,0.004183914683321775,0.5562865652293765,0.5184186850062333,0.5830365393685418,1.0299488605908065,True,135.459422957603,5.973731999406287,,,,,,,,,,,,,,,,,,,,,0.3828081139673721
15,66.00733722284126,-0.0005643381526657513,-159.22543329847858,84.93772994802363,-225.35359505346332,0.9004662051822829,0.12907406637937271,0.4747379548525539,0.5336057706922229,1063.6892100757896,-23841.190481339483,0.3739819355494512,0.20761878382850896,-0.02086924213725697,329.65866905162363,True,True,True,4.889200443557948e-06,-43.85335528342424,-8.036084293006896e-06,-45.00806929181101,256.404072740941,0.0019438035371308613,2.663964316744463e-06,0.003031648678172513,0.5786813878402784,True,2.0,0.015090111693740915,16.726049921541758,hs-SNR,0.4429208211685179,0.2325902031779745,0.0,220.74926295517628,0.2325901739994935,0.9999999999999996,-2.5634494993585903,-135.99458482376681,Deflagration,0.013915702906291431,0.4429208211685179,0.4091821210866802,0.5773570233022418,1.0204619752281614,True,98.6194032751686,7.033189351925709,223.36608722054245,-138.671394212719,4.605874154945006e-05,-2.426501524017413,90.7156353426978,16.726049921541758,0.015090111693740915,0.5091043921477219,0.6686884098114085,True,,,,,,,,,,,0.016719425285199388
3,407.0541659560041,0.0002509433659036908,-52.88262978006479,273.8746369737989,-205.99577692314847,0.9917425943096004,0.12907417398194554,3.50932630236292,5.181806852608644,586.1970973903835,-991.8644745971832,0.6108355311037272,1.7409660510255045,-1.7837660654439476,408.95318355935416,True,True,True,138.8601216115643,-50.56367103293029,6.349204897861221e-06,-30.568321526529232,134.38685482467886,17.82807311023039,0.003161224947732207,0.21002409265394248,0.6214019255735329,True,1.0,0.003161224947732207,17.82807311023039,hs-SNR,0.3879020552530724,0.07165193464563709,0.0,134.77464180920478,0.07165164789951131,-0.2205813299857709,-30.578198299727546,-50.4346909591708,Deflagration,0.0031227662476874256,0.3879020552530724,0.382312385956184,0.5773502479959695,1.0030647786895512,True,136.22668530070493,9.474415932200156,,,,,,,,,,,,,,,,,,,,,0.11588786029435895
29,78.28632896845656,-0.0007392064307687598,155.72420409748855,-26.48938108186559,170.06980250963704,0.8551574202113217,0.12907405313570705,0.5661301968726008,0.16992092862497793,5759.007279876287,-12760.873872986762,0.3389421005082585,0.16985270398897984,0.11632384031175115,256.89974828804384,True,True,True,25.678547121491555,19.210108472362887,-0.0002974403577329342,18.395491028143688,158.62568844679288,0.10639131057695296,4.82150706518931e-05,0.018226968452106064,0.5829918784532401,True,1.0,4.82150706518931e-05,0.10639131057695296,h-SNR,0.09399618143464752,0.504073769967635,0.0,25.34911160735939,0.452371289617957,0.5558962687750114,18.395645409248203,19.20888362626791,Deflagration,4.821447277394498e-05,0.09399618143464752,0.09398233873572924,0.5773502974946533,1.0000031000814358,True,158.63913450286375,88.90826995783024,,,,,,,,,,,,,,,,,,,,,6.375030752394144e-05
0,26.970931844195395,-0.0005864441761381117,-189.91058205791438,53.22004921249607,-141.018161350826,0.8835907100200516,0.12907405371340472,0.26361455730791034,0.28042454503875497,2773.600873010054,-17267.639175160904,0.35590600052049537,0.11264106350010344,0.05449743865156932,358.3547916274915,True,True,True,1.7667776145744557e-06,-30.759510237361216,1.7002865549743435e-05,-32.50029981981616,235.1652747769629,0.016293950412801902,3.6570879833303236e-06,0.006130356600732757,0.5789095847513591,True,2.0,0.0001766226171126897,0.2914799435279889,noneSNR,0.08592378359929992,0.5379158467392164,0.0,35.14433086276186,0.4653464831519294,0.5622610598494402,-4.831364888086163,-6.823576926866277,Deflagration,0.0001766171345887228,0.08592378359929992,0.08587756948894909,0.5773503130601034,1.0000077603741002,True,116.98191707224063,64.30706458338169,35.42693424128669,-6.830187239758992,-6.6721167064383525e-06,-4.831268592239628,116.94971973852421,0.2914799435279889,0.0001766226171126897,0.03218799583285819,0.5880990289379578,True,,,,,,,,,,,3.9507426060501725e-05
10,234.1985846149471,-0.0014798396825959554,-65.15166061993637,136.28071654933177,-327.12156270696084,0.9845652011886418,0.129074804190497,1.5037912264951248,2.0881292430433684,3376.6636742614182,-15038.921633509904,0.47838642798204,0.7239693471310092,-0.5958070242890042,366.5108190934349,True,True,True,146.9900380523523,-64.13001064710892,-3.193073016964792e-06,-132.2243199801677,135.2216103139121,66.60081326039429,0.003159647311267345,0.3510271983224708,0.6213914012112742,True,1.0,0.003159647311267345,66.60081326039429,hs-SNR,0.5480255413176477,0.04996345870983599,0.0,135.26559109555166,0.049963339090716805,-0.22946650484957865,-131.1597706785161,-64.2548004642223,Deflagration,0.0029244671415929965,0.5480255413176477,0.5230815895933061,0.5791700861057252,1.0195252014869935,True,140.6732757314527,5.811132606246543,,,,,,,,,,,,,,,,,,,,,0.2780485890467205
16,400.0098829808813,0.00041328769383352007,127.74405101587831,-555.730650211944,240.50018181917838,0.9815823210938972,0.1290742994385863,1.804189815810668,4.348447640860413,-27687.354182615738,-1338.2125651753156,0.5710999132715746,1.1757887274294028,-2.491076407488031,656.362717083809,True,True,True,98.75237118703207,122.53152406692766,0.00017069932680559868,113.85566944433027,141.93608407147215,3.0409245694666813,0.0014444424388845832,0.10168711931416168,0.6075379379624598,True,1.0,0.0014444424388845832,3.0409245694666813,noneSNR,0.21700876324235707,0.1371099860234509,0.0,96.7406117214164,0.13710875456334795,0.14245448161999133,113.85098144982322,122.4768788654936,Deflagration,0.001442494166069605,0.21700876324235707,0.2159669893463461,0.5773497717313053,1.0003374860823833,True,142.35356320550918,18.524756431455494,,,,,,,,,,,,,,,,,,,,,0.015585368212680141
18,67.05295495255379,0.00042369001047288813,-187.00235484378203,0.6903088022169186,-10.689174100567355,0.8131178953549818,0.12907407952770553,0.09126602591020372,0.00358882188451706,7757.414014111655,1189.5511072339661,0.3144782338577466,0.02341464345830377,0.12903879903206014,261.21836950703045,True,True,True,49.403153998184976,-164.54729784900385,5.440041132552442e-05,-171.19947152745732,163.5363677159309,0.4461754661387829,0.0001952391868876337,0.03306330122324494,0.5886457577243681,True,1.0,0.0001952391868876337,0.4461754661387829,noneSNR,0.09751141651336358,0.34188226064184324,0.0,48.81188720416751,0.3024860565341824,0.568820023186854,-171.19898580355385,-164.57765188256462,Deflagration,0.0001952293412357724,0.09751141651336358,0.09745318762517496,0.5773504119444997,1.0000126075640148,True,163.5835966853249,58.595363249987926,,,,,,,,,,,,,,,,,,,,,0.0014356367931676716
1,383.148411600057,7.258760368784638e-05,-148.68012469059602,506.5220126785366,-748.4559213870308,0.9836246620173604,0.12907410174086842,3.502090485806201,3.407050420916504,-29828.248970428023,-33856.197423444704,0.532878335919557,1.4433643582709674,-0.6995732888472632,811.4419196863378,True,True,True,66.7822088964855,-139.75277727936682,0.00011989887457575022,-135.31714575093713,148.9770787470793,0.9034286257521272,0.0006011714992463558,0.05128008489312095,0.5970198976463947,True,1.0,0.0006011714992463558,0.9034286257521272,noneSNR,0.2074457015555464,0.2295571274129924,0.0,65.27392420550856,0.19962440504616208,0.3900720924827012,-135.3140808493834,-139.6965391046993,Deflagration,0.0006008546316691037,0.2074457015555464,0.207034860515274,0.5773502242866626,1.000131814300797,True,149.0869541559915,34.5561664847117,,,,,,,,,,,,,,,,,,,,,0.0033200284925679023
3,304.92727986757683,0.00020534738105680992,-99.52068081269148,243.95420830400624,14.066729940001323,0.9614899100198372,0.129074122939589,0.8727907844405809,2.451939710970252,-4312.279174416084,10064.012455907328,0.4823184097731205,0.6268543146051873,-1.5929904466600733,348.1591099941444,True,True,True,44.438742797563904,-88.20718754682716,4.1061735279220504e-05,-86.05939651665994,149.91486001424013,0.30817463818900137,0.0002531524494972496,0.02889035585102312,0.5901944117304232,True,1.0,0.0002531524494972496,0.30817463818900137,noneSNR,0.093218680658032,0.3502788035822181,0.0,43.744354715526974,0.3079281863648029,0.476615661209873,-86.05907643337895,-88.197708970163,Deflagration,0.00025313993408693355,0.093218680658032,0.09314662580099542,0.5773503034710002,1.0000123599406876,True,149.94851549505225,56.40610125646107,,,,,,,,,,,,,,,,,,,,,0.0003710791490246364
16,472.20578641454216,0.0016433352988919994,102.0750862081152,-537.0634761468099,449.9778652672247,0.992744481544289,0.12907871463356216,5.252222079174126,5.247897477482035,-19656.99659029843,8382.178260836079,0.6140886355331024,2.1877050993738707,-1.181815394517133,842.7469779480409,True,True,True,105.06613562653234,97.2747784873991,-9.213104084783552e-06,88.7949930775563,143.51465652436312,4.083860173078051,0.001588014222240679,0.11297578976901025,0.6089592663874833,True,1.0,0.001588014222240679,4.083860173078051,noneSNR,0.24447568368023234,0.1317714878874469,0.0,103.02423618957785,0.131770718240585,0.1462850164930963,88.79169473296291,97.2142994580446,Deflagration,0.0015849079652261366,0.24447568368023234,0.2431446241264941,0.5773502688020464,1.0004896146511029,True,144.068324195844,16.731826816643487,,,,,,,,,,,,,,,,,,,,,0.013077143582176572
17,39.19842047362995,-0.0013212487439115351,-201.52710244316003,42.00044918780452,-95.56526937791651,0.8537504375905215,0.12907389284203988,0.17825715032003986,0.2087866900792204,3599.2578912508784,-12008.014852169663,0.3399603261745661,0.07936206925988001,0.06793766089289745,330.43913680968546,True,True,True,-1.1516614244902435e-05,-25.92801742887334,-5.1538902984200264e-05,-26.475636276484884,214.54345929154445,0.01761498518328608,1.0273442734535578e-06,0.0048295570306424035,0.5781772603871097,True,2.0,0.00012774247089613908,0.2798618144734064,noneSNR,0.08629637292875995,0.4897995180299277,0.0,34.33175035426353,0.4263632956099815,0.5609193444185961,-7.534814125123467,-9.710734891639472,Deflagration,0.00012773999902986703,0.08629637292875995,0.08626279872354403,0.5773502666141747,1.0000048376553037,True,131.22239459580553,66.22565588331952,34.621669093272004,-9.71585069397771,7.305487923615679e-05,-7.534725561688343,131.19300373088478,0.2798618144734064,0.00012774247089613908,0.02910402387989097,0.5865045385904569,True,,,,,,,,,,,6.440591414468049e-05
19,253.2544919304329,0.0007191513687452144,-111.74676832019958,180.18317736033225,-191.8766486372387,0.9735083164518556,0.12907430290670727,1.4699414265782458,1.6136915680433397,-2235.7633683756103,-3047.521906990813,0.4532053925841346,0.6364339513184514,-0.3138005677668487,475.7736422301389,True,True,True,40.80964631730174,-95.46395652130221,-2.5817043767096288e-05,-92.93345597340851,152.70320403859233,0.2647070225757773,0.0002016230750212873,0.026452234134800648,0.5888270659591479,True,1.0,0.0002016230750212873,0.2647070225757773,noneSNR,0.09738363486094892,0.3607980506428642,0.0,40.24073190331908,0.3149428907737881,0.4864668115386036,-92.93304163633934,-95.4529280131608,Deflagration,0.00020161480205706608,0.09738363486094892,0.09732358337194458,0.5773502925247886,1.000010258221171,True,152.73176673529943,58.69084285142239,,,,,,,,,,,,,,,,,,,,,0.0002765520566959901
25,330.98491016878575,0.00029164689311669644,-94.06380732352312,271.93976134655566,-212.2114845676492,0.9772279764143638,0.12907416192606486,2.367418265240859,2.8921963351248787,-4960.854904219275,1021.3368016083404,0.5082903729770407,1.0738872888310278,-0.7542509103398148,433.200808992078,True,True,True,75.2304125559488,-84.06818011125301,1.820002191823446e-05,-76.44703266984405,147.66249169360594,1.5016293627905668,0.0007657536516898924,0.06686566281572708,0.5994984744996095,True,1.0,0.0007657536516898924,1.5016293627905668,noneSNR,0.1575860742950367,0.17135645314766262,0.0,74.08947263719183,0.17135360991775025,0.2368998276743365,-76.44441171454422,-84.03094593484589,Deflagration,0.000765451269269166,0.1575860742950367,0.15720480838626527,0.5773502477370442,1.0000987449000571,True,147.84515331113673,26.57259470847876,,,,,,,,,,,,,,,,,,,,,0.0004934924949832572
15,92.63359902653141,-0.00035439241527176834,103.69462319190859,-60.09523740968757,220.3375552683952,0.9859748059948359,0.1290740887195121,0.6447079878639007,0.5794424402870111,4707.449721020465,-15918.521834553281,0.4162185407979303,0.25775073701381035,-0.0011218867942288382,612.6052996089168,True,True,True,4.831955583354157e-07,193.83236624896614,-7.603501763672185e-06,193.4851146626928,232.88070664082963,0.0063036451935261075,8.77094853270092e-07,0.003073933976919141,0.5781144389696319,True,2.0,0.008316264433960925,27.0601236287725,hs-SNR,0.40791413067461424,0.1510225043454795,0.0,198.6350508686726,0.151022450006361,0.9999999999999986,232.2599769220181,101.82730266603504,Deflagration,0.008021491837964547,0.40791413067461424,0.3919477080336337,0.5773503235920787,1.0090630097117428,True,120.91717057322788,5.678247153865812,200.93788354227127,101.88042571792583,3.714338553968264e-06,232.39931220873345,112.79604675756607,27.0601236287725,0.008316264433960925,0.4688668168673726,0.6468927413660973,True,,,,,,,,,,,0.035114398467882925
1,191.24513135156184,-0.0023479254986050434,-265.75333821885374,128.0442051039671,-160.0621937029123,0.7353490727098617,0.12907504768049824,0.4567029620039413,0.4810650025858084,-9216.794570067126,-10305.250192289139,0.30426794554388137,0.19435324093195336,0.0023933990124923032,288.3647320186007,True,True,True,40.993582446838964,-256.38582989396906,-8.943310972248986e-06,-256.90500756335905,158.8184682132364,0.2982982397482488,0.00014568953402354867,0.03451195445466562,0.5871210790606244,True,1.0,0.00014568953402354867,0.2982982397482488,h-SNR,0.11690251719496515,0.2520649032756242,0.0,40.18431565969153,0.2722245961390146,0.0,-256.9047650479705,-256.3868286767414,Deflagration,0.00014568366773230388,0.11690251719496515,0.11684996900996315,0.57735026974383,1.0000100666786398,True,158.86830583441844,43.23429336876521,,,,,,,,,,,,,,,,,,,,,8.176844271317864e-05
27,372.0600659133322,-0.0011452251690345805,104.41222500403057,-401.4363044407863,489.6528476425171,0.9808215054131266,0.12907542437452887,3.3494739241531737,3.8501950658252473,-13103.777876719034,-14444.29207541089,0.5499666948789446,1.4790676586758345,-0.9773671379938986,525.4258092800058,True,True,True,112.56379476495742,98.93027813214078,-8.629165905525336e-06,81.19194606946999,142.1175627845893,8.360466826874415,0.0018890399229179648,0.14803302951896485,0.6117323864983321,True,1.0,0.0018890399229179648,8.360466826874415,hs-SNR,0.3212815602510368,0.0904400455437221,0.0,110.02582644659068,0.09043958766457692,-0.07601039557607597,81.17472548764678,98.80632770476065,Deflagration,0.0018808480423246367,0.3212815602510368,0.3189303512184977,0.5773503242808082,1.0010870807542658,True,143.03441715697858,12.25533737930784,,,,,,,,,,,,,,,,,,,,,0.05019526648188282
0,419.6978675423164,0.0017261033610037914,89.9771278055431,-333.5015913249853,490.609714869716,0.9868927353617764,0.1290780406029666,6.667295981263491,3.6940092197964134,-7230.387960889757,9454.977382511657,0.546446870815873,2.282492198615275,-0.38258756394977145,550.2484564156755,True,True,True,52.271829638347036,81.07963603010654,-2.288490609345362e-06,78.8245898224446,151.836925812549,0.4636628597994843,0.00034824187698756856,0.034701523808325765,0.5923847936829137,True,1.0,0.00034824187698756856,0.4636628597994843,noneSNR,0.10703800457223796,0.30803766630891644,0.0,51.54764884943161,0.26770416884169385,0.4633285644933482,78.8242590613026,81.06871867284944,Deflagration,0.0003482125994702341,0.10703800457223796,0.10692353676697144,0.5773502751855512,1.0000210191951056,True,151.88937202455972,49.57082256777726,,,,,,,,,,,,,,,,,,,,,0.000359942816084344
2,176.1636669931095,-0.0013441174438427214,114.14189531093322,-58.41780493751219,517.8969006562015,0.9873332195566538,0.12907432533700108,2.8643682959149737,0.5125357743084823,4494.6024066626505,-21773.373543164984,0.4141010234534577,0.8015147030301573,0.1061466766543373,710.2976234675115,True,True,True,108.41747342649995,89.94405240858839,-1.0607713015840947e-05,30.254727344617024,149.20545863239695,10.97305252756425,0.001307729335960252,0.1868785650771884,0.6061131732978589,True,1.0,0.001307729335960252,10.97305252756425,hs-SNR,0.4853165579076542,0.11152920074070914,0.0,104.3217094766782,0.11152882977316264,0.05309240755088231,30.70510419777039,88.97053285378931,Deflagration,0.0012905727591869226,0.4853165579076542,0.4805058538210207,0.5773501696562066,1.0033070017856585,True,150.68098119023813,11.419860116332725,,,,,,,,,,,,,,,,,,,,,0.013642345779203476
14,249.77445757112721,0.0002668274548086846,-49.23851730899339,45.37947707815852,-11.843145253056493,0.9871995958352916,0.1290741234904284,7.2261280163540675,0.9226543637722152,6707.793737885778,16967.293673577442,0.4311232359854741,1.9603077313838864,0.09962228313203447,304.7736030875406,True,True,True,41.78236233882339,-25.889827773525663,0.00012583122002118158,-21.576992043213238,156.79336343131732,0.3619856726299133,0.00020598519445347288,0.028675567337202282,0.5889492740161953,True,1.0,0.00020598519445347288,0.3619856726299133,nonesym,0.10507405504365236,0.3065154337440512,0.0,41.26107315980421,0.26568518295165866,0.3863815833562692,-21.575516641974325,-25.874414435047086,Deflagration,0.0002059746925521672,0.10507405504365236,0.1050076449656756,0.5773503143206681,1.0000127463480906,True,156.82819031164308,51.75837257820762,,,,,,,,,,,,,,,,,,,,,0.0007778299672236105
11,342.61284658235735,-0.0006104178443556365,104.18155271122178,-315.5055443606551,106.20374403274258,0.9672001767455672,0.12907440873710085,1.6890400015557714,3.0308416043155058,-8598.016368955214,7341.403097356466,0.5091927986012708,0.9274002677748604,-1.2305737970467443,396.68626532379966,True,True,True,58.42823435145459,94.36575986942628,-1.750469549359719e-05,90.80451723279528,148.37252999653842,0.6046761267975,0.00045550432572223984,0.04181370023917733,0.5945115357582867,True,1.0,0.00045550432572223984,0.6046761267975,noneSNR,0.1164981130399363,0.27035396024109737,0.0,57.50796227219689,0.2346621965197936,0.4227009043367218,90.80377682044336,94.3478346819353,Deflagration,0.0004554454438565371,0.1164981130399363,0.11633443688845604,0.5773502726811407,1.0000323194643992,True,148.44358008737169,42.43917642890785,,,,,,,,,,,,,,,,,,,,,0.002155762027418468
