,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT
26,783.3429895192095,-0.2308818298359497,-220.2608222511349,670.0411700174436,-609.9335789406563,0.3873765325061857,6.435778180221517,0.5856006483977679,-109898.04956376787,103438.50979009588,0.5525897751817433,1.7065446531216741,0.3740553726634733,True,233.82170308144032,-217.44827405158574,2.411535235260496e-05,-177.02939684236878,79.72039864092893,115.217972479616,0.03595026640144952,0.7360448912371708,0.7107309416444403,False,1.0,0.03595026640144952,115.217972479616,hs-SNR,0.7036826070518959,0.053716834841069684,0.0,217.0792402555283,0.05371682893912405,0.2618442378514534,-177.46267275436725,-213.72432917160515,Detonation,0.015493649065844294,0.5773502691896258,0.4673036467354961,0.7048785081244039,1.2342045320939057,False,102.37470707773629,3.794593483783192
28,812.5411406188824,-0.20816853142361288,-210.38415981179284,744.0795535866789,-623.1206170374935,0.3561732822779126,7.417251613502708,1.0204335132767184,-112370.35139657576,120940.89175929801,0.5551061861042298,2.024385155588463,0.3210765709460945,True,233.72767159751731,-207.83076047877807,3.633182091108168e-05,-170.36764566111634,79.76525259603756,115.78176990875559,0.035932538801437604,0.7366745607587271,0.7107033379771349,False,1.0,0.035932538801437604,115.78176990875559,hs-SNR,0.7065511613161506,0.04942289263257176,0.0,216.57491101639172,0.04942288622734856,0.25047899844067656,-170.88426901194072,-204.39662603553842,Detonation,0.015305752999202041,0.5773502691896258,0.4680198460196244,0.7072488474255976,1.2378224625863312,False,102.93612020930044,3.8195112365569415
31,637.9221253173367,-0.13602423340102626,-199.28963201728115,1064.2106516059766,-702.7782874127215,0.1884285023168304,4.7582967684938415,4.268550519044976,-115899.02193914086,16452.52295253468,0.6065720046973659,1.9009992786309564,-0.7688743110702451,True,232.5579785940377,-197.4329977270391,-3.7024487240408397e-05,-159.6359120832887,81.66721394159657,119.6544783750313,0.035715957070058243,0.7421256753471666,0.7103653414427937,False,1.0,0.035715957070058243,119.6544783750313,hs-SNR,0.7091337583975412,0.036030078964531406,0.0,213.54270904455956,0.03603006787737892,0.07721251488439528,-160.28135162497983,-194.82739504975623,Detonation,0.015063761130716613,0.5773502691896258,0.4689479806960008,0.7093403697476809,1.2408869520712444,False,106.15060571187452,3.6152019352345945
33,166.3177442283551,0.21119874442346287,-139.7989121616012,120.31955979293171,-680.6950712148703,0.1334292186195316,2.461397228689962,0.9322097174321072,376.62402866339835,-44887.10964349419,0.4400581627815138,0.7707175934111751,0.04516482277703605,True,230.25884693834104,-139.8273994518775,3.1839300951745016e-06,-2.1731664861052105,85.61962200781534,79.49022982631627,0.0356080022460003,0.7814932800182284,0.7101963425315153,False,1.0,0.0356080022460003,79.49022982631627,hs-SNR,0.7087480665116586,0.03420369059643471,0.0,210.38721368929063,0.03420367035494013,0.4494880346814627,-3.8605402290631914,-139.61909273471136,Detonation,0.015048071880227856,0.5773502691896258,0.4690083814677458,0.7089913378183555,1.2402712820280473,False,116.274394129307,2.918572046536404
34,127.34727809386446,-0.02279070067753518,132.08650176390628,-114.48117334474595,485.4787485336335,0.12907653706770555,1.549694086402278,0.8671128526928996,266.6756197805953,-37075.81979373237,0.4351694526414671,0.5319423303827194,0.007780872022811025,True,232.97302400375062,130.85334625690285,-3.962653422298662e-06,2.341490507927441,80.04979131187578,54.37218987471512,0.03542932381806185,0.7477522838429528,0.7099158556147669,False,1.0,0.03542932381806185,54.37218987471512,hs-SNR,0.6983187621058851,0.04830929040876358,0.0,217.35507843462383,0.048309273213331366,0.5226214479107409,3.647803647701687,128.99345573164342,Hybrid,0.01563311919807272,0.5773502691896258,0.4667745051359855,0.7003331961697344,1.2269514157252115,True,102.92518744476062,3.5672770436394745
36,810.6090912980056,-0.22373213206719209,-214.3112093489452,668.5231697147392,-620.7418178114423,0.3895382150786401,7.22853257610744,0.489374899240453,-108422.04629129963,119260.61137760682,0.5496612102530825,1.8886956272336024,0.3812554900066737,True,233.55131416159992,-211.52820939907642,4.843970746357924e-06,-172.38302041639443,80.16099222942243,115.5927607866625,0.03514987808059135,0.7326603592680522,0.7094752374664633,False,1.0,0.03514987808059135,115.5927607866625,hs-SNR,0.7031195281219909,0.05450221132572824,0.0,216.6358527702156,0.054502205405259685,0.2612541860236994,-172.86453951251485,-207.88816358098308,Detonation,0.015228306396292225,0.5773502691896258,0.4683161753134038,0.704198560558317,1.2325883446606094,False,102.82928017723343,3.8294161223956316
37,131.70592678464442,-0.018122210339343654,119.8368693726842,-132.67719616957478,514.9811459055851,0.12907869805006425,1.5843404777427397,1.1081917004313837,-118.28544026294094,-38929.59229348478,0.44521548512175,0.5807837361742488,-0.06470680168271711,True,232.0725051243556,119.34035175089001,2.601943269469412e-06,2.4217019946098834,81.11497823049075,66.27095860818437,0.035045826127305287,0.7536530647123475,0.7093105606361659,False,1.0,0.035045826127305287,66.27095860818437,hs-SNR,0.7090104784147386,0.04039696743869905,0.0,214.07400376660289,0.04039694869677065,0.5018395772805275,3.8825572026048025,118.38593329589236,Detonation,0.014825343173460282,0.5773502691896258,0.4698688658007663,0.7090607127719958,1.2399602290764864,False,105.30850679822052,3.557730239430993
39,939.6505224598294,0.2156502071437943,198.33269661595082,-614.4299520137305,146.42581716161797,0.4566546029172464,9.894036883978734,-0.614687389806926,-106271.31434326225,247628.8992812745,0.5372168087954114,2.3710613226935293,0.44710742334791703,True,233.61253633147209,195.66928669049327,2.181241831569047e-05,159.1950795419656,80.17893019311009,116.40977041308227,0.035017807892645615,0.7324486153053229,0.709266160741942,False,1.0,0.035017807892645615,116.40977041308227,hs-SNR,0.6686998723094795,0.05096808475765143,0.0,220.78083421489418,0.04352717573846897,0.3384420895493342,159.67285315157747,193.03400501955943,Detonation,0.0173477713148809,0.5773502691896258,0.4604310668492002,0.676638409213395,1.1919589991200117,False,103.66574888454213,3.9068519313834975
41,128.9891176395453,-0.01977198998402259,117.48409603793637,-135.33938298564487,530.6180682408916,0.12907729032346393,1.5962189151119457,1.1526574859468588,-121.49253423430856,-40286.83326925467,0.4470675223215946,0.5911643097691296,-0.07901122236906899,True,232.2071845240382,117.17151738728269,-3.932737887063192e-06,2.533095098133625,80.75631395264972,65.21562850185117,0.03485568304983884,0.7506344542850669,0.7090087672499846,False,1.0,0.03485568304983884,65.21562850185117,hs-SNR,0.686622711491783,0.03878303106797292,0.0,216.78255910414524,0.038783012855296,0.5069961569888479,3.7515151173468815,116.66060751322456,Detonation,0.016142322030070662,0.5773502691896258,0.4648600514319233,0.6907028031576639,1.212222035451911,False,104.4285376843056,3.602487001553024
44,795.3777258352839,-0.21574355404887013,-218.99483654454886,749.6681672251054,-612.0218324185364,0.3623075222838651,6.616441218162137,1.0303213091281829,-117505.93508978767,110764.353790111,0.5585852976010169,1.8258305227285645,0.3221967601293694,True,233.28900848915126,-216.25417470746999,2.9969190725963482e-05,-178.11530419415138,80.4702115629015,115.3556626478855,0.03449037794930463,0.7290692026671511,0.7084257894744969,False,1.0,0.03449037794930463,115.3556626478855,hs-SNR,0.6974980356078181,0.051657359921361855,0.0,216.7007597371575,0.05165735359707485,0.2584213318931655,-178.542172403456,-212.80898290493855,Hybrid,0.015323527914438037,0.5773502691896258,0.4679519283218389,0.6993980791622764,1.22485533289089,True,102.67211163670449,3.830796235677907
45,137.30607648372177,-0.01811022966811056,120.41945687985708,-134.11416832102162,494.5022998491612,0.12908276732472346,1.5394169506777255,1.115682714702344,-236.50426448444068,-37165.520166530536,0.4455296453537029,0.5708013567864887,-0.07306323336365306,True,231.30577006230203,119.93062051054257,-2.278012544469715e-06,2.317265505091336,82.38700504843297,72.38505441660834,0.03448735674247777,0.7568167131426375,0.7084209505141581,False,1.0,0.03448735674247777,72.38505441660834,hs-SNR,0.7071202063057392,0.0487936414745944,0.0,212.85108860782424,0.04879362266711987,0.4469502492018811,3.873679118062308,119.00098741524928,Detonation,0.014733727882648531,0.5773502691896258,0.4702244652300955,0.7073396200190086,1.2369059838822671,False,107.55068062469265,3.4889858969068275
46,142.58122819160508,-0.017975125973230442,125.51883653261022,-127.65977562073937,484.72775961451623,0.12908657312207264,1.5977869281990422,1.0197794383637009,-165.89469302028647,-35586.84784094348,0.4415355784049341,0.5694099717770441,-0.03363069608252238,True,230.955676067896,124.6895310380994,2.308286130445803e-06,2.244809543468884,83.19928387172723,72.52534590773567,0.03443879407650788,0.7600756098445681,0.7083431297296531,False,1.0,0.03443879407650788,72.52534590773567,hs-SNR,0.7073028855216551,0.04376317811081504,0.0,212.03263893242146,0.04376315907242295,0.4178954119013188,3.9039891497872454,123.22929621939764,Detonation,0.01470466901249103,0.5773502691896258,0.4703374594052191,0.7074782239062036,1.237081096312602,False,109.13754616792158,3.4188143600950824
47,436.2376601288758,-0.15026298239702734,-46.012181237418574,150.46857075479298,852.8839226389018,0.1613597654191606,11.34463499845596,0.9881825386737092,3903.395585701572,-5900.2868029404735,0.456355637066395,3.0008558393929414,0.13984067886695944,True,229.05799197042597,-43.46013984289363,-9.578447610005368e-07,31.712016683512225,87.42109501656334,132.28448183901162,0.03443050408422395,0.746256621278303,0.7083298376959799,False,1.0,0.03443050408422395,132.28448183901162,hs-SNR,0.7062236640750764,0.03108421146265113,0.0,207.0611064392661,0.031084197906603488,-0.19777599979520227,32.5181954532034,-40.07388230227626,Detonation,0.014766745084993663,0.5773502691896258,0.4700961986337514,0.706580290601919,1.2357047175260134,False,117.11303045259069,3.3138936515123953
49,166.08439499298618,-0.02000610279314324,130.99925852170924,-126.20690124270423,520.4105594399558,0.1291134998871145,1.939132680941912,0.9708192249081292,-376.8479306489735,-34671.97468762611,0.4395090328934728,0.6465863743868329,0.007604283845046536,True,229.28350290489902,130.00133630052937,-2.553705767836296e-06,2.2157861128267093,86.10682168517246,87.16597354930477,0.03426289349734494,0.7736000074141259,0.7080606247134791,False,1.0,0.03426289349734494,87.16597354930477,hs-SNR,0.7062551953929396,0.03900283872491471,0.0,208.5365925866974,0.03900281927986427,0.2644985981190118,4.199361686733268,128.32232476716044,Detonation,0.014701870204766244,0.5773502691896258,0.4703483476543637,0.7065603706348288,1.2355465219318622,False,115.63893265342544,3.1910647394686524
52,122.93462044722843,-0.02030575979637053,119.48383591179278,-129.3745721798347,550.1205093375235,0.12907227805145471,1.6820653768678293,1.0824099538831025,91.92542118233904,-41727.87297212496,0.4441380356829335,0.6009180031974743,-0.04506056547197526,True,232.71939003132923,118.85632215964293,-1.3608915638724428e-07,2.6644698776262574,79.95856141124466,55.16015240764557,0.034078974567801346,0.7388895797923215,0.7077641836282632,False,1.0,0.034078974567801346,55.16015240764557,hs-SNR,0.6807491269092887,0.04746561822380404,0.0,218.63966423468426,0.04746560149340056,0.5238732194152127,3.7653188856732367,117.92044493504216,Hybrid,0.01619251374570909,0.5773502691896258,0.4646727953322465,0.6857817718500799,1.2044577037695972,True,101.80681373396143,3.7193285030234624
53,853.4745539737207,0.23295028370209345,196.44994750983352,-558.355041098282,147.2938886427659,0.4424030719805351,8.204040611640075,-0.4679167002745037,-91901.86083661855,187358.0258538589,0.5362064887242401,1.9730240361976008,0.43573117551024176,True,233.15245162120988,193.46360442511738,-1.5193059581403979e-05,153.58285497921304,81.01945570400625,116.34620552785243,0.033864457860692,0.7275821538977979,0.7074170465512272,False,1.0,0.033864457860692,116.34620552785243,hs-SNR,0.6962933748678592,0.048336848881147455,0.0,216.7708369440449,0.051450058756365484,0.20041703633873134,154.12177038686738,189.81300760494926,Detonation,0.015154451461148591,0.5773502691896258,0.4685993819924099,0.698234870662588,1.2226467589803998,False,103.67052551520771,3.8731296830027078
55,152.3659250720153,-0.022128525043692827,121.7123224073701,-131.35717509883085,565.9208545559256,0.1291046594250408,2.004279698093518,1.0848298057987922,-126.90581925538478,-39019.04390702791,0.44425505353288025,0.6818748921565115,-0.017688189480837585,True,230.3860500551921,120.81237161961651,-3.314287036724713e-06,2.2558078216262616,84.13976087024295,72.33301750173368,0.03324316278171793,0.7563080432469402,0.706403145580405,False,1.0,0.03324316278171793,72.33301750173368,hs-SNR,0.7053210374407279,0.039772574644476894,0.0,211.0860098884393,0.039772555200783405,0.41116664149831816,3.9199413337356006,119.24615314167521,Detonation,0.014375560530421343,0.5773502691896258,0.4716241407679558,0.7055044458723091,1.233159880916529,False,109.93187358948099,3.386105995805902
56,154.19808587651292,-0.021897629050309297,139.69414375370079,-114.08299385861095,439.8542303655319,0.12910624631876866,1.5492987233555966,0.8218370572298112,-92.17268098178921,-31054.52074916009,0.43329781578937,0.5242975237105343,0.020118847947122667,True,229.04258645421737,138.4880508583746,-2.9363889673499193e-06,2.3524420800189167,86.48598370863267,78.50964707555207,0.033233046505965966,0.7681356229153637,0.7063865307360472,False,1.0,0.033233046505965966,78.50964707555207,hs-SNR,0.7047790340187277,0.03899422205663304,0.0,208.3584434955497,0.03899420213060864,0.3045380801939093,4.367322457042868,136.5946693748347,Detonation,0.014369496654242402,0.5773502691896258,0.471647969519043,0.7050267613749135,1.2323568204658937,False,115.18688981420708,3.231252116815688
57,904.5070873274933,0.22001341306150235,196.34096425696399,-597.239965447388,135.2121976494077,0.4443644165659712,9.264236137563321,-0.4938936032262444,-99847.51389546118,223427.92776149526,0.5361047900606356,2.2337434338531224,0.4377818206647628,True,232.8743383189905,193.4640265999724,1.1647285013444058e-05,156.1226552044507,81.38938217636581,116.53957064857971,0.033050584935142416,0.7231421058916491,0.7060862681350026,False,1.0,0.033050584935142416,116.53957064857971,hs-SNR,0.6774633690295419,0.04843706387097497,0.0,218.47287587635918,0.05191531868879458,0.1981663078311174,156.62931985701238,190.44499152851367,Detonation,0.0159680446178943,0.5773502691896258,0.4655122481446264,0.6828542426190665,1.1994492991212045,False,103.98529715692686,3.925628206040303
59,149.01442127789352,-0.01627074240844846,120.10199715117771,-139.0709120069917,477.3815092066146,0.12908841553881376,1.5405775746135606,1.1615479072108017,-500.7043360514143,-35003.083002930754,0.4474435191486005,0.5787357115218571,-0.08985439574484153,True,229.52740282503345,119.61528849360997,1.925969033872573e-06,2.2931459755327257,85.11104778963984,85.19117575327995,0.03247348541370298,0.7568261387564331,0.7051291331850528,False,1.0,0.03247348541370298,85.19117575327995,hs-SNR,0.7037348747751431,0.0365340665714855,0.0,209.4191466322912,0.0365340474290083,0.35403727458996603,4.050585081445397,118.69448798070394,Detonation,0.01417732115400834,0.5773502691896258,0.4724054645717121,0.7039727820543582,1.2302391627579292,False,111.46779853016248,3.3993207056892607
64,135.80461613422702,-0.02044063304040804,113.58527196171819,-139.45716465350728,589.5351753451296,0.12908372909099214,1.867742677587404,1.2298177669494037,-82.62495838580708,-42803.70951199088,0.4502857534137981,0.6719052972217516,-0.07336007621120255,True,231.07215163789,113.20272174600672,1.531466868985819e-05,2.6355081113505743,82.5192801220361,64.7198275190875,0.032183890463920894,0.7400033870293462,0.7046444979232589,False,1.0,0.032183890463920894,64.7198275190875,hs-SNR,0.6915638202709247,0.04022546209024922,0.0,214.23181287433482,0.04022544309489507,0.5082129060776089,3.95570872028444,112.5315764857636,Detonation,0.014772773310101519,0.5773502691896258,0.4700727936140152,0.6938876316245063,1.2149101066943395,False,105.50293788619551,3.6184610237947368
