,Lam_CP,Tnuc_0,Tp/TN,vw,vp,h0,Lh,Ls,ds,shigh,slow,alpha_p,ms
97,873.6025080537896,148.3107597846914,1.0002604648122873,0.2182166064772991,0.21744185261360396,87.16339169077969,0.1480597765555613,0.1480585459793569,0.1759012628380493,-61.197708888387325,-69.19148305918458,0.0010653708790292,435.1196134579475
807,873.7948215410531,120.516037512537,1.040454713643125,0.5562332060849605,0.5045026887563107,174.35239052098203,0.0420552929940468,0.0420552272259792,-0.4097064683290753,42.07583269623964,70.17208607021996,0.0065760735273309,514.4595353732424
1645,874.2610224165549,144.22108816451,1.0002851294367705,0.2002319844785859,0.1993240410561864,98.28208562831024,0.1537467420767796,0.1537456065801349,0.2406932088272601,100.06088151590929,105.48791001445,0.0013855592496783,546.4367350753953
330,874.7255314157269,140.90939491026978,1.0020348410526332,0.3739932309366109,0.3701659105974836,121.59711346409786,0.07891833356371,0.0789180634039388,-0.08466944996519901,-44.79243599372808,-65.40593122182756,0.0023111585940329,392.1165436983495
199,875.6469522677768,140.46302422208777,1.0015730634018052,0.3446720696953968,0.3414295364235043,120.00525029893828,0.0831469165947116,0.0831466118335512,-0.0566520201393099,-55.25067270600115,-73.08680657134768,0.0022964761734321,404.4109400019477
1534,876.6277400658507,127.48985674466778,1.0204362352872185,0.5306422509657461,0.5033177529580075,147.52832203490087,0.0718195147451299,0.0718192576294172,-0.9999999999999668,71.10603254261535,100.01448331889557,0.0045689642365506,427.0915450317708
207,877.0461320480382,140.92969967555052,1.0023807250001122,0.3883129967045602,0.3839577052456577,124.19576714773581,0.0747179674691861,0.0747177259985102,-0.1107773086881059,-40.273517550692894,-60.43151735591175,0.0024237071113905,419.40919073170267
581,877.8977818356914,148.11068347367768,1.0000069729845662,0.0877020738658993,0.0876300835548482,44.031958359873066,0.3720024271480405,0.3346841699879745,0.5072170243824028,157.8591939872751,158.93058024743462,0.000269376945936,404.4232614068529
756,878.2891704249167,154.59516846560098,1.0000065347879281,0.0836239092910079,0.0835964557176012,29.596921820284592,0.4080277036455711,0.3633196502672936,0.5332742119946217,103.0659198852005,103.65899422169865,0.0001078916766914,360.96640104794716
198,878.5707732523227,140.83165065475396,1.0018594131858152,0.3644724245068766,0.3608892401238095,120.40265740740824,0.0800628330450128,0.080062544251234,-0.0862428420105913,-51.54896527982861,-71.48307279793252,0.0022809980759377,391.55480598376334
473,879.2735884972564,142.53447634163638,1.0005097857307774,0.2372266582938484,0.2358011872892813,111.92725367103479,0.1359296044415883,0.1359288714133809,0.2038624145901303,-98.15008062989466,-103.33681878983818,0.0017649750374604,653.6378886121219
44,879.9282264599298,138.07658871087278,1.0024969897624971,0.3858133810349057,0.3812337578265465,125.29886158420179,0.0727724433101749,0.07277218716196801,-0.1612085509286508,-49.17457012051712,-72.14653970988404,0.0025867285838347,370.70446531557786
359,880.0663879612364,134.97591295542648,1.0031531988245828,0.3993278944002077,0.3937293539835441,131.72749102181166,0.0719306558292982,0.0719303728971209,-0.2434746461608044,-38.487295617700696,-61.92604048516788,0.0029219640959415,375.18765588854416
339,881.748587783893,145.8397058433631,1.0006359504695317,0.2809514755758173,0.2794131190138494,101.67552419277115,0.1134209368630125,0.1134203541909115,0.0612875330066082,-55.79371010451354,-67.50761763570246,0.0015134991141603,433.5077907308009
340,882.7034544179062,133.9828440286562,1.0056063681242071,0.4438351759914696,0.4348067210856175,142.45536609578673,0.0599975672191121,0.0599974087595006,-0.2112206167813462,-36.2581990050263,-61.38624956681701,0.0035205965919984,411.2962228908998
798,883.9941242197102,144.66344562933756,1.0009977418012597,0.3286975226057175,0.3265825774649957,106.56692119961399,0.0990189096957067,0.0990185007023358,0.0054875343540735,45.566149863893344,65.96006491866943,0.0016276702920058,333.83563451032484
631,884.9012603986042,139.75877814228753,1.0002557896006783,0.1771017588730543,0.1761977853248252,101.29467663090252,0.1563016095515521,0.1562995089353374,0.2321457942030638,-113.40626343476316,-117.44879769857883,0.0015915529068139,536.3727257564327
73,885.1182979055061,140.49619677907046,1.0022097811743944,0.3775873512786316,0.3734639697398739,123.37724914719871,0.0743583254989164,0.0743580829750008,-0.1175445697876766,-43.877069472963406,-64.28265491678668,0.0024405788140531,408.13258459628037
1870,885.7301689571573,109.93251997585381,1.1218163715643077,0.6362506989413262,0.5006634933607715,173.2024256298316,0.0348309888469232,0.0348309539100013,-0.9999999999999992,54.31844192647371,114.40995471432129,0.0078480962689466,456.4956076449608
260,885.8083750112307,135.5559237989995,1.0041341268477135,0.4243583237302853,0.4174246155418587,133.9094153256641,0.0635119543219913,0.0635117647991374,-0.238185087320465,-47.80406713151051,-74.00972076160576,0.0030906503254916,378.49592108632146
374,885.8842979390507,139.03103764867066,1.0026011786376228,0.3937319344753849,0.3890449751902832,125.6390577212748,0.0743268218776398,0.0743265770075085,-0.1250751393731035,-43.16907817715178,-66.28059027444318,0.0025270199242763,375.9887577697914
1501,885.9590995797907,149.6433104947869,1.0000268327096056,0.1063166900276442,0.1061708394771978,57.3469847871006,0.2773910252091812,0.240030380078424,0.45028321794614895,139.0356859045487,141.97319624543954,0.0004468350911303,391.5730038455594
227,886.1854574681331,142.2307436989507,1.0010314903230342,0.3126761181907566,0.3103877388420233,111.26630327206543,0.09597713600715001,0.0959765185698666,0.0008794907550021,-56.24637463301915,-72.63662619556241,0.0019136392506049,380.8984493193309
345,886.6067993073075,138.12799874542986,1.002801513225149,0.3931648085434618,0.3881054304054268,128.44184537381085,0.069897237578828,0.0698970176603427,-0.1549619267753685,-46.367795184268005,-68.49866474219182,0.0027383388335033,397.2293574853898
324,887.7701167037517,133.13290890130494,1.0099713955128855,0.5075464114363679,0.49366495871419197,125.53479150176399,0.094836767627508,0.0948360228099171,-0.9999999999997228,-41.96759517741084,-68.02967856495684,0.0029934331045700004,365.5903548541984
307,888.1276364721713,138.37053642730822,1.002984024926561,0.4066664935546969,0.4014510707556866,127.08226246836772,0.0721902612555308,0.0721900288396401,-0.1481727730512614,-42.592849745992616,-67.49904493008137,0.0026002684370265,365.88733402574564
516,888.3461410736032,147.08690522955118,1.0000204574002067,0.1095477952199461,0.1094384438380875,47.926105726412935,0.3679552576882629,0.3326058726023629,0.5031780942318244,170.3644250112156,171.73468425328556,0.0003246567799138,398.8616404072886
29,888.3701935151363,143.18109925400796,1.000973895195779,0.3079905590947766,0.3058083574755638,110.57510530118385,0.0977868008489429,0.0977864112059895,0.0138896005819976,-54.9807622134564,-69.77884507579179,0.0018692355384797,410.3811178241596
926,888.4012679216644,141.84802946229632,1.0005917438558751,0.26040182726703,0.2588745806087228,103.08645755820677,0.1124671872021126,0.1124664584729978,0.0284489743386372,190.8991941944677,202.67598150687957,0.0016716491034526,394.0260492895256
332,889.2019659761357,138.40646346676152,1.0028161311328865,0.3997531749625988,0.3947455787875069,127.16711513185007,0.0732630092085178,0.0732627703847081,-0.1350610407966487,-41.307171204754155,-64.93591542888653,0.002604725957297,374.68772344616883
1755,890.4533136704297,149.97266052914097,1.0000103227109107,0.0932887921373437,0.09322351687059699,41.278765922100746,0.3810818103542994,0.3386389278333118,0.5141631806190883,237.32012106927985,238.52021637276826,0.00022914346963599997,377.6496478650434
338,890.6080272306566,143.25725456307032,1.0009539567913994,0.30745303932775603,0.3053120947150701,109.78749717326305,0.0981578974108502,0.0981575025778014,0.0133796050432986,-53.70830206327289,-69.09727342079466,0.0018389212878314,396.84593256981873
1042,890.974509231512,147.54013498751254,1.0000202304406067,0.0987092616681719,0.0985912438911202,53.03225278376103,0.33836350589283004,0.3041111154241202,0.4944911515937712,-144.04450700862986,-145.21504156534104,0.0003906988198177,502.623886539205
252,894.0370546868286,131.69274809391018,1.0054121494751351,0.4387521669872757,0.4299623690812229,139.7641286203596,0.0627055332573104,0.0627053241108062,-0.4424758096780368,-39.62595350922975,-68.09604813575831,0.0035559793292324,376.96849056458916
115,894.4038371454379,133.38133082399187,1.008533173839577,0.4984479216270472,0.4863281552399517,124.4097418483188,0.0998859822634501,0.0998851670986163,-0.9999999999996676,-40.52292396157476,-65.87585592910787,0.0028956954572915,362.6822583691449
235,895.8911123523027,147.44718582995708,1.0004125598869866,0.2507715927082289,0.2496744297027975,94.11217374114763,0.12263525285385199,0.1226344525020264,0.1018529216814765,-52.427616036590244,-63.07098982267269,0.0012631934441545,418.23958016204733
1442,896.9652224627812,146.80583244294883,1.0001913055113771,0.1943930548538855,0.1937630326437958,82.88433177580154,0.1674982821588988,0.1427996401960969,0.2723719982505794,-188.92512172831908,-196.92245053069718,0.0009956285697179,375.84282517753576
486,898.347435776481,105.76377144913162,1.1462562514812682,0.6557864356290487,0.4984558367749606,176.92224611738945,0.0407697335534904,0.0407696586521216,-0.9999999999999972,66.93272114165502,103.55069780163583,0.0082820831013481,515.503541384315
1080,898.7289835959091,148.6240100814991,1.0000446238535716,0.1188914807803184,0.1186721400521184,66.02248556693371,0.2426393457830872,0.2095364271741096,0.4323535884969186,117.40510020801624,120.53623462060078,0.0005973433969031,454.6493433972387
977,899.7829854659482,146.57760352189183,1.0000243012923482,0.1014201384140075,0.1012820776936302,55.92288409449448,0.2997035620816866,0.2638159729730048,0.4547870795803965,155.10527580575916,157.54014217891927,0.0004443333248286,370.5584631308036
328,900.0423317128368,137.81722702394828,1.0026044193020147,0.3878704216686436,0.3831038810439997,126.68084762230758,0.0715273737692057,0.0715271315683301,-0.1601705329836372,-51.33011285489121,-74.26631725763005,0.0026607716825566,375.7268588736865
457,900.1030849426493,132.5374312233501,1.0065081120022528,0.4526534966192773,0.4423923251250856,143.7158299067704,0.0571888941865028,0.0571887519060138,-0.3029874038490967,-41.925942564398056,-70.01511519001295,0.0037509491656021,398.61587821099687
397,900.5884691187542,133.2976105503585,1.010846525712779,0.5141416625143788,0.4992549161355191,125.4240156028841,0.0873498650027379,0.0873493545828671,-0.9999999999998695,-40.689689473462636,-72.64598101999255,0.0029560510865444,352.26913829071367
776,900.6274231130374,147.29836947158108,1.0001414886674869,0.177551774029135,0.1770557421932529,78.4015218996272,0.1811305878076106,0.154187903959314,0.3111692057765996,87.3057761656234,94.68347551048772,0.0008707140553476,359.41952812208257
1303,901.2717455651388,148.49193908632645,1.0000575776042224,0.1244207920727526,0.1241474187493716,72.64378504864357,0.219669974986638,0.1893245440321949,0.4208997354431267,-93.73340114870464,-96.60774913463543,0.0007093840205764,545.219442066686
1441,902.0121372785223,137.76760638616554,1.0014967276585425,0.3179741943002721,0.3147001331878402,130.0008954769945,0.0955577492009562,0.0955574254214808,0.0709314724875486,-101.7677093127763,-111.38314671774219,0.0026658794427002,558.8901031381573
365,904.5312620673727,144.79612319467094,1.0008640470221244,0.3057339184418377,0.3037865773103206,106.76133361004356,0.1008522866602297,0.1008518472299411,0.0165407568193763,-51.23957169971551,-65.89490174764578,0.0016872684386697,408.25131314666334
352,905.01172302345,141.53768090156674,1.0015374422974839,0.34702677314754404,0.3439208012500936,117.96452333283422,0.0841638976507192,0.0841635760395305,-0.0596920096628569,-53.314479428202226,-71.25905533773951,0.0021721264314398,404.1499394182711
51,907.2378305595056,145.14395682387257,1.0009802251348106,0.3194206588281021,0.3172924964105028,108.08293593310499,0.0953048622040125,0.0953044274759446,-0.0113363336510721,-42.71971776233468,-58.165423983161794,0.0017186287547612,415.4068737054795
1577,907.2585271261876,137.18536589623378,1.000437706724991,0.2109207516557296,0.2095753914971716,107.53939781873163,0.1258849795451664,0.1258832985692457,0.0523172946337377,-122.00354321359795,-129.0771154764637,0.0019289381972183,421.3937811085916
240,909.9428286425799,144.487541154269,1.0007848246557012,0.2986854691254753,0.2968810302471752,104.52099049842812,0.1057394222583251,0.1057389324398272,0.0311112386991781,-52.64037731825717,-67.98044092915222,0.0016209171883231,375.9651747424661
864,910.3545752030079,134.22956556705407,1.004269123901562,0.4146289532784531,0.4072913725389786,140.80722672850703,0.0637752881883134,0.0637751049337602,-0.1961317792678957,65.96895242688966,85.83349311862223,0.0034891883876862,452.44219797028364
428,911.1884389485064,147.93997175978222,1.0003300076360813,0.2349060125104892,0.2339800300143242,90.6452505914264,0.1333631720527774,0.1333621885627679,0.1343337564602746,-56.18055880400971,-65.6028281589475,0.0011608681021677,423.2792820332358
15,913.2323542780756,148.3444188617907,1.0003859062298197,0.2498237269432457,0.2487948151163246,92.01888133138166,0.1235121883509822,0.1235113306642939,0.0947236070012519,-47.56182389986304,-57.8870076152684,0.0011905565900289,425.42064162190087
279,913.4644911318837,133.35520475309892,1.005760001504276,0.4452069247972283,0.4359841332247182,141.25333734563975,0.0588517769797385,0.0588516221375918,-0.2804615293857827,-39.49481006248556,-66.90934204601153,0.0035611715826165,393.75131235317764
313,913.7139632691043,135.3807347071619,1.004052896008638,0.4207747709970847,0.4139184427468042,134.37692744434437,0.0640820099083404,0.0640818158688414,-0.2348188336439548,-47.85147124928415,-72.77444138010321,0.0031297686773738,388.2731992236242
1182,913.9107950326223,132.31010959408277,1.0093495997789619,0.4763049004023366,0.4623032852769015,154.4314512715896,0.0549672739361717,0.0549671620956276,-0.2682834437051379,64.42053163304729,82.56161244059058,0.0042297930313882,581.1708173064156
734,913.9620381253712,145.8252171914194,1.0001618654223008,0.1870640356048653,0.186520438984714,81.66136971562914,0.1740713439282936,0.1740687464320321,0.1986250768284171,-33.318661799253164,-41.74618659637425,0.0008985135250607,366.32656012590485
638,914.8582357073344,139.64232263139849,1.0003490224353624,0.21219447862404608,0.21114725180725105,96.74975200861084,0.1298328666145067,0.1298310941348413,0.0164814000424444,-154.4152481097176,-163.96805117995515,0.0014904016888866,359.0819023042192
108,915.8090511523147,141.28035296667142,1.0016997878754388,0.3605976079955601,0.3572821125093289,117.99373303608485,0.082618963811149,0.0826186553563924,-0.0725213171984353,-47.818997259278994,-68.84610085750728,0.0021553842259505,368.19923028720495
1245,916.462718509932,124.26625347956387,1.0772029244221484,0.6039487934092097,0.5139120577272345,152.67999962307206,0.0393621014574224,0.0366728754015995,-1.0726280961427792,-5.750374624125418,58.4508346055219,0.0054687285164512,488.97631282524077
1298,916.633442006888,146.77440159580686,1.0000111335349509,0.1003168227397938,0.1002467311188104,39.745788549662905,0.4016438931733933,0.3807227590078031,0.5085000226485042,187.26417490257091,187.9465101590268,0.0002281673443938,371.7003376369349
85,916.9072860540716,139.81164167348805,1.002369245003508,0.3828867158564009,0.3785214049626296,124.58708959203148,0.0736615528911784,0.0736613143578065,-0.1236089150341615,-43.66656036073754,-64.84878405726461,0.0025072167967929997,398.9070722368163
1751,918.3180034013563,138.62576563268428,1.0089141701431013,0.5164384296067545,0.5043035497403524,112.16286644114588,0.0911816103002916,0.0911811182480637,-0.999999999999879,91.0471768433156,124.95918232977397,0.0022969054795436,342.29788050478965
188,918.8968397732872,134.01983265101404,1.0043376734112015,0.4270113316043117,0.4197794456890164,134.75238943859995,0.0644856355880129,0.0644854190018137,-0.310969256073932,-37.947942444854455,-64.97513906205782,0.0031677595019979,369.5467660021897
468,919.0133216508107,137.36511301655676,1.0029151341697315,0.3934196001157225,0.3881589709153804,130.1359126399145,0.06938895398953,0.069388736087552,-0.1578797336539574,-52.154814053090185,-73.91145919984409,0.0028436708128026,401.8162956125032
421,920.2936732403508,139.99805863978466,1.0022808291910206,0.3831192410697982,0.3789171425732949,123.74685111847738,0.0770975285447303,0.0770972713571062,-0.0944231505624918,-41.38793034843739,-63.31169710760383,0.0024097862106341,381.8495677040426
95,921.5456447183984,144.57299643300385,1.000879867070248,0.3083585617699895,0.3063836835214601,106.85584087263813,0.10042013067033502,0.1004197016270118,0.015944435928948997,-49.00808155001901,-64.92926478804887,0.0016882345657304,386.2980786763018
93,922.6582523748947,132.04782126116478,1.0044923684723464,0.4222250044032677,0.4146585037553952,137.92286774878386,0.0658794567412126,0.0658792092236334,-0.4230699052738402,-38.63822525993631,-64.90236916343798,0.0034248794529237,377.8876633546065
113,922.8240579696036,135.73401169621502,1.0030883936114758,0.40259328508666503,0.3971339161018652,129.81469223148284,0.0733534226384787,0.0733531405314358,-0.2231825836097411,-37.97728113247268,-62.23289769931308,0.002792486299492,366.9452826551898
257,923.502637050494,136.47273474437196,1.0036971347886408,0.4168841287235857,0.4105661091538285,132.03072938072782,0.0657134502447772,0.0657132509404942,-0.2042803634219936,-40.96663997091893,-65.98995461485215,0.0029561096001824,381.50941348840485
1514,923.66210938135,136.96806817603206,1.0005857326110659,0.2313720843427699,0.2297154395667062,112.99567519622356,0.1192757448982315,0.1192747008297323,0.086909492678048,-155.3302395065392,-163.21662643651473,0.002117899355975,442.6374670636678
1276,925.0965442079747,138.05239046304558,1.0005231229173697,0.2284838672922973,0.2270394698837437,106.36276439503912,0.1173403252343332,0.1173387845703038,-0.041745837498003,143.3543486003809,152.18734943133313,0.0018759862136099,403.3202293071057
400,926.8775712303732,146.66346143368608,1.0006273824257472,0.2855866027817917,0.2840893434823307,99.86319606805073,0.1121355949207219,0.1121350109320927,0.0487529373442438,-47.34758529277882,-60.09164503695321,0.0014383093642716,414.949434970599
60,927.0073126105217,134.78942627902566,1.0045056803807302,0.4290020110057596,0.4215164792276777,136.66505050387042,0.062104601241368,0.0621044220863567,-0.2443337392319788,-36.74173735588079,-63.1901110865359,0.0032359048299647,383.56939786115606
578,928.1697233612638,144.91256916095296,1.0000227893868436,0.0967412234125406,0.0966031445566542,56.631257678732936,0.3169204957317821,0.2841687054195794,0.4781390317171864,201.17809201620068,202.9047740838726,0.0004667842953667,414.03682816757635
1795,928.4150655245076,131.27472781891612,1.0055395481806355,0.4254029483968348,0.4161047031326784,151.39078342070962,0.0619620017176487,0.061961834754224995,-0.1716339879516468,-113.973045610511,-130.02698286046058,0.0041322629072711,524.9629974229106
388,928.5652119615655,137.30635132317354,1.0031339971626094,0.4051049024889144,0.3996033634206145,130.41159995889228,0.0720385452060471,0.0720383168679592,-0.1369471935070832,-36.77257673108301,-60.29173439990461,0.0027708700660499,381.042119895143
434,928.678843518093,134.17543174445828,1.002726255843442,0.4001031383743736,0.3952505543314349,119.78666490095648,0.1165834392078387,0.1165821806048626,-0.999999999999208,-44.99806079085256,-65.14511481950683,0.0025181903404005,359.5427657069481
748,929.1058821390686,146.64235813526975,1.000079382065969,0.132888724773313,0.1325327897301325,79.5475250778412,0.2060162118900186,0.1777474615866766,0.4199271157434211,133.42755052096385,136.35935641432224,0.0008607609058081,576.9008118720458
2111,929.779481909998,152.32770480095758,1.0000055032954371,0.0914377276899858,0.0914068703252843,29.49410144529662,0.4128342839809584,0.3712937293866262,0.5497784652646166,-192.6498476972649,-193.1964902409836,0.0001105929965958,330.2851070651443
1807,932.5761134293402,132.78054862066912,1.0193546314394537,0.5385700025177129,0.5132392424085226,133.92811146424452,0.0712238979093363,0.0712236412308139,-0.999999999999967,-148.20267275822476,-182.06492269006768,0.0036344031355483,400.5783471918323
1397,934.4938274749733,132.010096206495,1.002179790986218,0.3309063007327106,0.3262893004367134,142.33481082825278,0.0837265773082308,0.08372625879092,0.0064064416313922,107.03136039621384,117.0974443324049,0.0035190393925771,534.3422013554132
278,935.1750400581732,148.01498798561633,1.0003101618759398,0.2293849802911688,0.2284981048959519,90.14135825603806,0.1370679328683776,0.1370668919593176,0.1470193693356574,-58.253091144158404,-66.91133783859486,0.0011459554073341,439.0012431065998
275,936.6170502658152,138.91604102777285,1.00224819628167,0.3755296171049877,0.3713125034713581,124.45952107131744,0.0747230748888188,0.0747228195053,-0.1230692390222006,-50.35490805500193,-71.85936457342176,0.002525604369736,382.70354755291413
1707,937.1436919999644,149.4175092006989,1.0000083408433462,0.0840769555959496,0.0840191776523038,40.88317145279311,0.3847207999451517,0.3439121208095754,0.5189838742277849,-171.48693075233285,-172.4709861149376,0.0002258072648667,400.37867379784035
1190,937.1949870490828,145.37989634689345,1.0000242658029743,0.1020203832333118,0.1018835743226949,55.75546063351717,0.3250686043045649,0.2679986156549726,0.4542201952783817,-165.92445636640934,-167.381724421512,0.0004376024646829,422.2727870219217
303,937.6435721046304,143.6484523099786,1.0008854742918492,0.3022029865288089,0.3001858419743792,108.29116757585571,0.1015377041063769,0.1015372797654815,0.0258462416308384,-54.41175958760317,-68.99931102547174,0.0017797952537009,402.53078888468696
444,937.9800585210704,134.2337194211049,1.0047696251288114,0.4332712945202718,0.4254092514220186,137.2301644824794,0.0618168695517536,0.0618166889703006,-0.2723132189285129,-39.351101194328656,-66.14349291469549,0.0033014853597294,382.7519461446122
239,938.776101226694,131.12783167659626,1.0065730767780896,0.4528903740337018,0.44253292908035596,143.05635255350896,0.0590189923292305,0.0590188221403109,-0.4255807062600002,-39.49155245862924,-69.46044017922776,0.0037799557926345,381.14571888418334
382,939.0663776092453,136.2979777622869,1.0037045092703876,0.4192038871914207,0.4129183994976434,130.79488128307779,0.0654967924240964,0.0654965845048474,-0.2312904828996135,-46.06318451182476,-72.68024804712664,0.0028964039598601,365.01583651406884
106,939.8342080139242,143.42089309862928,1.0009715641834656,0.3087577741826901,0.3065915540796689,110.06540140238224,0.0970375624058974,0.0970371758258303,0.0082433208273398,-52.41463892206299,-67.59736611860657,0.0018482257180903,405.3752161941802
465,940.2824241109737,135.70248953018688,1.0033199188352593,0.4070302302410957,0.4012205542925008,131.61859176087543,0.0708119612863725,0.0708117113432734,-0.20411127300434,-37.755178814559116,-61.99001276527322,0.0028924323497063,373.4414336144511
285,940.4132279295436,134.90686071815372,1.0039051092670706,0.4255563443075557,0.4190396025150193,129.62374802409934,0.0665356458186181,0.0665353962712941,-0.3821393219448659,-42.63351583817274,-71.67077104944994,0.0028793042249602,351.8727325165815
297,941.462121371129,137.29767456255294,1.0029991276147192,0.3997839767026519,0.3944632324187941,128.64328043807708,0.0690313590194541,0.0690311336869921,-0.1828486588066544,-46.28201503707953,-70.18384749931451,0.0027682554539536,376.6894488515782
398,942.380751941432,137.20748521212764,1.0034402434792349,0.4114713454886169,0.4055419643847903,130.80071470230743,0.0667560878599578,0.0667558883366856,-0.1816628253702018,-42.48026701946125,-67.03328597390002,0.0028709538561711,383.107532778884
1522,942.6396970657856,115.67490955878424,1.0260027520469075,0.5167157920101885,0.4805800797882095,185.7986247977808,0.0449045914231062,0.0449043139074344,-0.4080860552714861,-33.39727957105947,-46.26013709975505,0.0077304447917264,518.7252147956868
209,942.8208032727492,138.46188848630328,1.0024422720848774,0.38088535399962,0.3763614601201873,126.40734985176759,0.0729906730299582,0.0729904335445059,-0.1290875815752,-51.983003318898106,-73.50009253779656,0.0026288565659955,389.9816263388169
232,943.3537808089844,135.8988072208482,1.004194108487985,0.4223341748752653,0.4152739073962479,135.8940845154451,0.06298177429475499,0.062981599655973,-0.2058861592972685,-47.44861879396918,-71.14147500568556,0.0031907204378049,410.8316597472085
1386,943.4252315208928,154.25581581486938,1.0000068754931015,0.092969360399096,0.0929254899276579,35.17836101518309,0.3866394527280636,0.3417206282791749,0.5143503795266873,-75.84082905119713,-77.07247887455691,0.0001545515449845,333.1300557928518
390,943.6412114454988,138.25407977045086,1.0033910716121752,0.413220505515663,0.4073843611045012,131.06237376068754,0.0695253216332308,0.0695251193150538,-0.1354355097675729,-37.89458973498847,-60.71127836950817,0.0027939965155079,403.7511677094316
204,944.0645647899153,134.28098885125578,1.004404305514951,0.4274378684757069,0.4200973265734061,136.85565536978044,0.0654418173495437,0.0654416071292764,-0.2434041326752194,-38.182324763471065,-63.69142978644112,0.0032066191690199,382.43082866486543
843,944.1116222131093,142.136576826972,1.0005842756869734,0.2731961791638679,0.2717439961371264,98.53858810568876,0.1065484041238701,0.1065475057450132,-0.0559278105077949,150.99144074927491,166.74321785844836,0.0014870315182341,328.73459146360335
24,944.153580539288,131.51177644997549,1.0068639002871402,0.4545860981783416,0.4438047687053744,145.3792238808856,0.0569161628119942,0.0569160178873617,-0.3332076378739016,-37.3604383284588,-66.06560205201781,0.0038862402205985,394.8860404335032
698,944.4980004924923,130.73593133125237,1.0051068571274444,0.4171280578723319,0.4083889128430897,148.64334895315747,0.0637670558104964,0.0637668365638578,-0.30443439302494396,-92.23132551633371,-109.36467480967072,0.0040981002099408,481.9512497548882
194,946.3235963568418,146.97833778292537,1.0006314941412795,0.2874274914490292,0.2859290556093109,99.69830770041695,0.1109139946243531,0.1109134186960263,0.0426629906838626,-45.33334005677955,-58.070703492916834,0.0014258824660715,419.9389822708564
2085,947.5188399597696,149.73489344306734,1.0000138990076786,0.0954165919878394,0.095332813875911,46.283389487823754,0.3626318453870624,0.3229907493811647,0.5098116133406116,-174.16227121176732,-175.25183246058032,0.0002872991264327,473.8874554433204
1508,947.527408317326,149.11882093362962,1.0000694195028614,0.1332249963707965,0.1329159081484725,74.7544342893439,0.2020424406009014,0.1731490309356455,0.4000956662026252,-99.31909358448335,-102.76445052381912,0.0007454355210708,530.7904672525935
350,948.1385827941133,143.5337858995051,1.0009730892583106,0.3156712588648093,0.313534756054212,108.32177181810866,0.0978205947466117,0.0978192924161967,0.0009765045994022,-51.566014340319725,-68.98554947382104,0.0017591007857629,365.1859415989357
1716,948.9149362389121,152.76622964453804,1.0000318133567327,0.1189393028838378,0.1187803410903163,58.13076042287109,0.2598598821936353,0.2244195426514474,0.421809145235845,-63.889216347810624,-66.18543634610327,0.0004327219999872,515.8669489199908
1516,951.4761954786943,105.04372931084387,1.1203149874938716,0.6306166478910017,0.4946545437880049,187.076918977894,0.0398878432856184,0.0398877479314207,-0.9999999999999956,-67.71486726511876,-95.60232291860572,0.0090539257891162,565.7356253763819
1634,951.4945631412364,146.55491993487874,1.000026157205087,0.10470735132044999,0.1045629256519773,56.04745774963536,0.3108566216983163,0.2760121478357664,0.4677344927127581,156.8622919796401,158.75194052811273,0.0004495896153397,419.724428022677
903,952.3382761109216,100.15167258913836,1.1403804545352003,0.6447192380607267,0.4893647212880904,191.61910404780457,0.0406825716509445,0.0406824920131458,-0.9999999999999968,-64.84663910965872,-94.990023066741,0.0101791334288468,541.328363542225
680,953.427212337388,153.2762069430562,1.0000059312386782,0.0916504209495968,0.0916197309802438,29.48121918446138,0.41489492258976507,0.3791366485576548,0.5370767029406297,-155.04547595335882,-155.56217442663836,0.0001097289477302,358.7464574668914
334,954.0646041728855,140.43824639592916,1.0021339902304478,0.3771865277934099,0.3732031891645927,122.5115213775751,0.0779596380711036,0.0779593715211541,-0.0937471649434804,-44.2035703468038,-65.16860327007208,0.0023627041823094,389.59887728785935
2087,954.7766887479216,133.87264740930195,1.0034618371115316,0.3903319569818043,0.384022927025189,140.53870850085,0.0677674901475057,0.0677672740102902,-0.1615570943028331,-66.39581585638193,-83.22908940827642,0.0034778222430967,472.52442497528085
366,954.918271571354,147.03776582052618,1.0006429985015135,0.2888080500823001,0.2872890511738438,100.0153941398365,0.1091229538357197,0.1091223894731367,0.034598578852085,-44.66591376603168,-57.356896963893526,0.0014352480786227,425.73090478360183
89,954.944654993786,143.56205153169725,1.0009913407635784,0.3157722478693226,0.3135959683967208,109.17126600239577,0.0966254873973859,0.0966250120340425,-0.0018061483178771,-51.5667947210188,-68.47745343975444,0.0017909645411226,377.70434931185423
66,955.6003451992807,139.6677028096591,1.0023083404429065,0.383595700619746,0.3793464195834461,124.06158283369301,0.0775089140778428,0.077508653604845,-0.0945166030469178,-39.187260114696215,-61.145701724515064,0.0024302758634324,379.3915737522677
982,955.9129839221872,139.3813824743809,1.0027379225496666,0.4019563487041687,0.3971174798088766,126.21967896174395,0.0757763350915665,0.0757760998972879,-0.0947813067295466,38.17871768870956,62.48522897999366,0.0024826915580137,368.21961931311887
1899,956.1160437399153,126.03884634287571,1.0528977631115863,0.5822655259780712,0.5183569228328003,145.66448390400512,0.0528016432343514,0.052801568234735,-0.4184386108828552,49.203626844259865,89.5498899502638,0.0047589031620996,411.3666064956981
