,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,eta_BAU,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3,h_low_4,s_low_4,h_high_4,s_high_4,Tnuc_4,dT_4,alpha_4,vwf_4,xi_J_4,v_calculable_4,EWSBtree,htrue,strue,Lam_max
1746,479.2234414752208,0.0010389545386598,101.83118930824787,-535.1345956963003,138.74982081123838,0.988247193949671,0.1290760015715508,4.075185420760969,5.246246225078286,-19468.808643261607,27860.163729329008,0.6117912044967971,1.8931707260366228,-1.5593808790609334,658.3251278267599,True,False,True,91.91410415139968,96.61113274012385,-2.322157040992711e-05,91.04167680248248,144.52924315043126,2.133802503810557,0.0011925811400060001,0.0843043472104547,0.6048508479396292,True,1.0,0.0011925811400060001,2.133802503810557,noneSNR,,,,,,,,,,,0.1840415318459698,0.1694618734794079,0.0,90.23471438981144,0.169460242301205,0.2510795331484566,91.03992729668836,96.57487070015272,Deflagration,0.0011915905745381,0.1840415318459698,0.1833341333424265,0.5773502872165217,1.000207759452668,True,144.8312544940402,22.68429497500524,0.0068028688136013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,101.83118930824787,895.1981873539344
1920,159.05115488797964,-0.0094365299781141,104.99710900519858,-135.62071454042814,608.4576367652908,0.9875342423412948,0.129081184016765,2.269332976376923,1.295183808911306,723.7083289708207,-38761.520537872966,0.4468140359075792,0.7831972122461152,-0.0557199355554047,658.7382097834462,True,False,True,212.02370610355732,102.70401033853165,-1.246470126487338e-05,4.117180044161495,103.6766769934381,51.26406689894337,0.0131695104448134,0.5999392852633695,0.6632366404732231,True,1.0,0.0131695104448134,51.26406689894337,hs-SNR,,,,,,,,,,,0.6184414484021726,0.0472950322479764,0.0,195.2647812256192,0.0472950044714781,0.4110070588702146,5.488913229305788,100.96629426684284,Hybrid,0.0087953151653054,0.5773502691896258,0.4959113321688306,0.6288270116523944,1.1061895621139912,True,118.55494969066947,4.230854317680554,0.6302306833080952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,104.99710900519858,5470.056929270706
129,113.57462918752972,-0.0504826374719891,-190.50777363099164,48.52035030954085,-134.739694987179,0.9606480682188768,0.1290163695701071,0.4250962959626686,0.2576426474728667,3252.0906675639258,-10151.35100359258,0.3904559547516647,0.1492145152361449,0.0899783125302868,658.8615508554726,True,False,True,170.61732316791256,-178.212397800411,2.4451694719544382e-06,-13.520067289624713,131.59374316717035,35.06326360453498,0.0049532502485878,0.4928970175448479,0.6318978859683344,True,1.0,0.0049532502485878,35.06326360453498,hs-SNR,,,,,,,,,,,0.6122554479797523,0.0574841329477188,0.0,143.2023349777878,0.0574840441852833,0.2164703643577208,-16.42733442269288,-174.01463267335723,Hybrid,0.003693305458895,0.5773502691896258,0.5256510242888953,0.6167881746805689,1.0761348312762171,True,143.6990661389491,4.509659635454303,0.393690694222247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-190.50777363099164,4105742.300587793
2145,179.98083926858288,0.0006449392851977,127.45786100303668,-110.06324600887,395.37974460667806,0.9818261495655076,0.1290741534960436,1.7425207321840397,0.8631823790247058,806.7490231244908,-22096.55557807547,0.4260001381121191,0.5794939128834609,0.0221767425072977,659.3939658447848,True,False,True,181.1639920203915,120.84840955322134,-4.351449066464501e-06,11.07291673271566,124.94757348106644,62.2356928650554,0.0062966915680404,0.5049917448027318,0.6384259406894792,True,1.0,0.0062966915680404,62.2356928650554,hs-SNR,,,,,,,,,,,0.6025335114685973,0.0484837833235143,0.0,158.65272718243526,0.0484837346111374,0.0208924857207591,13.683824742996926,117.57348564435992,Hybrid,0.0047628995159763,0.5773502691896258,0.5183310766192051,0.611373327424351,1.0722850484220623,True,136.80418454894405,4.518372413473428,0.4051380091749249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,127.45786100303668,17592.800810244014
0,113.20890177107931,0.0339888556389335,-170.02792006664518,52.06543696230709,-101.38255755436373,0.9683780951283316,0.1290471262001709,0.3593422479983434,0.3039199244311305,3362.626889630424,-6919.0804771282055,0.3961274089778869,0.1404888827381076,0.0647857423935485,659.9589510972335,True,False,True,142.24005817220092,-152.53882990403062,-1.2987456608268288e-05,-22.769300414029445,141.7670727360069,27.67792691496285,0.0026916883269421,0.374417789403085,0.6181329327758497,True,1.0,0.0026916883269421,27.67792691496285,hs-SNR,,,,,,,,,,,0.5649832846866777,0.0641548589949847,0.0,128.4310319522655,0.0641546985255843,-0.0497842972130232,-24.327789360423413,-149.87915090247822,Deflagration,0.0024362175101146,0.5649832846866777,0.5339191869908017,0.5831264490372021,1.0252437684669164,True,148.49676529761715,6.0526237893886385,0.1717968719378882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-170.02792006664518,2058587.1260696943
68,116.577361851462,0.0330777983904046,-185.7339676060485,50.99300594091052,-113.33743063959776,0.9626302096108498,0.1290555354890847,0.3815151309707263,0.2730615881290792,3061.4130727841853,-7934.510519814471,0.3920710459425212,0.1408890474308614,0.0801959851995209,660.1935123412565,True,False,True,151.81054784518705,-170.62215270593447,3.726166487299328e-06,-19.601559371106653,138.92953252467817,35.95154308824421,0.0034199424413144,0.44683134945351294,0.6230905962576777,True,1.0,0.0034199424413144,35.95154308824421,hs-SNR,,,,,,,,,,,0.6045787526521474,0.0567893935504441,0.0,121.33197555145979,0.0567892272578528,-0.1016423540853802,-23.09817805647691,-165.67991136117024,Hybrid,0.002687988216634,0.5773502691896258,0.5334990469033492,0.6089896200674491,1.0620600970469851,True,149.5044410110761,4.962583994910248,0.1899477035430554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-185.7339676060485,3446617.6336558713
1350,290.3617976149824,-0.005908485623523,222.02651467151333,-466.0306675800199,380.0857340907292,0.9478509997788196,0.1290938684962611,1.065834182069254,2.106408063089825,-43727.705216038514,-31623.0651975416,0.461420798234377,0.6175265560322845,-0.9116296799913056,660.3041918731196,True,False,True,33.336553843395805,211.04236661764327,-0.0001249188300431,210.00538289422587,152.10709202419795,0.1709711938545695,0.0001371429271554,0.0210962163677875,0.5868326040165094,True,1.0,0.0001371429271554,0.1709711938545695,noneSNR,,,,,,,,,,,0.0962055046681792,0.3981410393114669,0.0,32.707084262240876,0.3631628060947377,0.5122408517601543,210.0051650932712,211.0371210436072,Deflagration,0.0001371393368886,0.0962055046681792,0.0961651705551367,0.5773502673666999,1.0000065448608495,True,152.12524889067905,64.90303621467253,6.319522066502596e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,222.02651467151333,95055.00773202733
319,104.9333872148315,0.0282592315456778,-165.6101848671184,51.655771490565655,-100.61733541701707,0.9699594958378808,0.1290435617002621,0.3322450587993698,0.3087000402471643,3500.4982037359123,-7648.198515545583,0.3970911203306921,0.1345112714077031,0.0573376684712025,660.3259793744737,True,False,True,157.44134054911981,-148.11092799687344,-5.316569134116114e-06,-17.004455453000144,136.26946865252893,22.46376081164897,0.0034935117759808,0.3787456080470698,0.6235579394716548,True,1.0,0.0034935117759808,22.46376081164897,hs-SNR,,,,,,,,,,,0.545743236088584,0.0789079120779367,0.0,148.48411759633282,0.0789078209640983,0.2176198395909967,-17.863998670231908,-145.97063824035783,Deflagration,0.0032257912792024,0.545743236088584,0.5198555920442299,0.5791129421941472,1.0201329470628702,True,142.55189280979894,6.361508797661459,0.2202129928822324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-165.6101848671184,1770539.8092507678
2094,184.2602440177227,-0.0107835105372787,286.85524281301343,-331.24078773319354,19.60883796012752,0.9172331035965178,0.1290916530777315,0.0278170590155282,1.1575261734034437,-39569.279305282165,-3251.246920724829,0.4076067072594112,0.19987529365445603,-11.912681358997945,660.5059245754335,True,False,True,109.0780740413777,284.9937136563102,-3.3063810921992025e-06,364.5837953187725,146.09234047746548,151.67635603930347,0.0014739592220582,0.2510100874442882,0.6078360586385484,True,1.0,0.0014739592220582,151.67635603930347,hs-SNR,,,,,,,,,,,0.5579015350926594,0.0708557147736351,0.0,94.97556295381693,0.070855095351762,-0.9999999999998084,362.2924881268038,285.57977508867293,Deflagration,0.0013942321758227,0.5579015350926594,0.5405627173291835,0.5788008259460562,1.0139991522319127,True,149.00385935099825,8.552757379138676,0.0220694233276452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,286.85524281301343,24091520461.600327
1323,258.3657237621912,-0.0001530589994314,247.033013091732,-468.1821721186621,220.8063152399503,0.9366667964258903,0.1290741059164095,0.5232289179608887,1.895349685099338,-50000.54737953589,-22612.344797997906,0.4473476102977725,0.4466988436734452,-1.5873593257477632,660.6887917659537,True,False,True,64.03484966532105,234.50982547271164,-1.3347003940087427e-05,226.1229680363789,149.43473110616188,1.1444474475829622,0.0005282182006822,0.0557709643484153,0.5958085243861639,True,1.0,0.0005282182006822,1.1444474475829622,noneSNR,,,,,,,,,,,0.1495391226423522,0.1941973942110589,0.0,63.051326823086136,0.1672365286852615,0.2669381328016474,226.12012418277072,234.4739549827865,Deflagration,0.0005280854970841,0.1495391226423522,0.1492908677306086,0.577350349287454,1.0000628170511396,True,149.55931435981594,30.735583090980683,0.0072847615336176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,247.033013091732,1918127.0098586828
31,108.41529818378731,0.0308813631375796,-160.89831171196943,49.45597864047714,-113.9730630153042,0.9716130896342636,0.1290434761532674,0.4013402510613301,0.3043406890756897,3803.941040384121,-8040.005130828589,0.3977120810206908,0.1510585109446141,0.0713472602976893,660.8074559401938,True,False,True,150.07964919626414,-141.90615544727575,-2.4328068509530224e-05,-18.747828387903592,138.9715383397149,19.775858278019648,0.002999178134124,0.3513982551609829,0.6203055644508877,True,1.0,0.002999178134124,19.775858278019648,hs-SNR,,,,,,,,,,,0.5307423611000335,0.084112129493015,0.0,143.06913514755962,0.0841120200847986,0.1991089236835143,-19.411983929289363,-140.2887719330418,Deflagration,0.0028404019310245,0.5307423611000335,0.5126037836062312,0.5775653276495935,1.0136911051129005,True,144.37821976111863,6.713337643798982,0.1870659181272347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-160.89831171196943,1509071.1848962894
371,118.68730948058828,0.030838268560253,-177.47208590145837,53.87946426617557,-114.25795178506449,0.9658258804992901,0.1290618557424057,0.3994855676020093,0.302493110302728,3024.624318212123,-7728.628821237141,0.394841197239784,0.1502869102842903,0.0717994104869503,661.3139765506278,True,False,True,145.21422878674613,-161.9053551046729,7.363054438130339e-06,-21.79623191617853,141.00395579847554,34.54431961545485,0.0029567704465701,0.41570408137026704,0.6200133553461853,True,1.0,0.0029567704465701,34.54431961545485,hs-SNR,,,,,,,,,,,0.5944744973939915,0.0593665836759669,0.0,118.09199457423318,0.0593664007953961,-0.1383797987552965,-24.9840452254075,-157.31865070323406,Hybrid,0.0024283307120947,0.5773502691896258,0.5357407049303266,0.6009632362187078,1.0504485078929664,True,149.9589474932601,5.363644126381835,0.1372358440385072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-177.47208590145837,2733857.9153616717
1959,368.7362372408312,0.0012395875575415,150.29801125906343,-602.7633598087913,356.0512069118139,0.9751415540387856,0.1290756210830649,1.5036700205506377,4.006424064358705,-37518.745196806834,-19668.802304365687,0.5536988910718499,1.0436548491974436,-2.5396338637270666,661.4313830492501,True,False,True,124.59860597284396,146.2720372991001,4.2067202178965066e-05,123.4756688948393,138.17100225335287,13.811451166977436,0.0024722879143683,0.1830455083858231,0.616499243507538,True,1.0,0.0024722879143683,13.811451166977436,hs-SNR,,,,,,,,,,,0.3747841974542252,0.073571339335132,0.0,121.03949720725372,0.0735710284292274,-0.2566633093420939,123.4362237213964,146.10861406134114,Deflagration,0.0024509572366124,0.3747841974542252,0.3707083034240201,0.5773506267957453,1.002168684691206,True,139.5322258734445,10.20684409218825,0.0589921888311175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,150.29801125906343,6936.612554009242
1212,521.4789087986052,0.0003570301171788,-49.40853254130696,445.05340364773974,-416.28794804662994,0.9972241389106342,0.1290743655287752,3.996472707911945,9.015144691549681,-3161.765662494429,-10583.994863010304,0.7732836892975485,2.5016422922362667,-4.9549609669706784,661.7325078569561,True,False,True,211.25730653226452,-49.35425980341584,2.64178769077626e-06,-35.59257992582244,104.24538681431805,122.12876861113358,0.0135531668660688,0.4913865165531717,0.66436237096675,True,1.0,0.0135531668660688,122.12876861113358,hs-SNR,,,,,,,,,,,0.5617029097677283,0.0396837672213201,0.0,198.90618417380813,0.03968334983397,-0.999999999999913,-35.65913339591957,-49.31739262710658,Deflagration,0.0107649407840062,0.5617029097677283,0.4854845374576646,0.5938731037215516,1.059271493714269,True,114.65248042242277,inf,0.0669148553963272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-49.40853254130696,472.5692884737128
1464,412.6013733616485,0.0005610999956983,-134.69147057720124,630.2461433791093,-391.0117078413507,0.9799779715642116,0.129074497519164,2.2349703233790783,4.681799545663217,-34596.88414393367,-12040.297837075283,0.5842029179287362,1.3390425051219723,-2.322775394678993,662.9368982180373,True,False,True,112.10703516848848,-130.5036846287162,-8.41320404879063e-05,-119.0247393539205,140.0304895591778,5.3260098356747685,0.0019245836417676,0.1318912734238711,0.6120437738402571,True,1.0,0.0019245836417676,5.3260098356747685,hs-SNR,,,,,,,,,,,0.2671499797822734,0.1092323853106743,0.0,109.64274815289929,0.1092317326615819,0.0337186292254798,-119.01523282132686,-130.42766278352002,Deflagration,0.0019190658857796,0.2671499797822734,0.2653340684269115,0.5773502955274036,1.0007180337945492,True,140.73988695209852,14.339742773915567,0.0298959156700162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-134.69147057720124,2813.9520305335955
180,116.93708656259777,-0.0532535325400066,-183.5205470467085,50.9243186802331,-134.7768229530007,0.9638308375938536,0.1290279794733059,0.4454358145624294,0.27980695114418797,3187.219741717437,-9661.778935994837,0.3929165654872884,0.15799344549797198,0.0850867833744272,663.6884334858057,True,False,True,162.87876255246198,-170.6260762935479,-5.780884008556803e-06,-15.763816831909486,134.79505243277183,34.98987087434334,0.0042294182551273,0.4713234656422865,0.627962543722611,True,1.0,0.0042294182551273,34.98987087434334,hs-SNR,,,,,,,,,,,0.6078257846942287,0.050966586062329004,0.0,134.574225966089,0.0509664820740599,0.101546908372582,-18.870286962208922,-166.27577443826462,Hybrid,0.0032397092328193,0.5773502691896258,0.5290498028513688,0.6125670181794126,1.0689123945554515,True,146.0698767018751,4.7046342835409485,0.3664861394348313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-183.5205470467085,3137699.96129377
259,114.59016850339441,0.03082141262032,-185.68055024895702,46.964554694560384,-102.13954208097584,0.9630676749141264,0.1290543819887377,0.3543343086531965,0.251236354722007,3433.126144273064,-6800.23848252347,0.3913716909693213,0.1304563029503003,0.0845203752664446,664.1287174473242,True,False,True,129.5354668125247,-167.4246647897675,1.7456636838808223e-06,-25.919376894215702,145.96207279509633,31.85312532642705,0.0021825033265158,0.3943588741439154,0.614216617534917,True,1.0,0.0021825033265158,31.85312532642705,hs-SNR,,,,,,,,,,,0.6063935309061959,0.0738458612419639,0.0,88.319659988344,0.0738454178410857,-0.4370005100535545,-30.509941691885963,-161.07966948142598,Hybrid,0.0017494149114887,0.5773502691896258,0.5422061548885424,0.6081963887855829,1.0566809269493378,True,155.04127008731442,5.395256691839888,0.0678043927345311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-185.68055024895702,3004105.5481954925
381,112.78465858790078,0.0341202269279938,-165.5424280733464,48.43786082469453,-111.39352907488687,0.97035050752661,0.1290459970294766,0.4068015821837417,0.2901522761685091,3779.239109544536,-7366.455011673594,0.3965091854647904,0.1500591082406869,0.07730803247078599,664.59578308624,True,False,True,138.85445268951503,-146.40777372751424,9.753030499582468e-06,-23.00988990313473,142.83650469146085,22.86473357693561,0.0024735773345220006,0.3501264090717539,0.6165090686179879,True,1.0,0.0024735773345220006,22.86473357693561,hs-SNR,,,,,,,,,,,0.55665944687864,0.0710700480248888,0.0,127.47874459706031,0.0710698987679734,0.0183282115961448,-24.252985691310684,-144.0706506156494,Deflagration,0.0022881707619547,0.55665944687864,0.5320779941343563,0.5800963068309339,1.0196682101292889,True,148.57015835938984,6.428110221569635,0.1457418114856626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-165.5424280733464,1627949.3992130584
241,118.89262853139336,-0.0588042308007776,-172.4386975954308,49.90588271859368,-129.36879749261902,0.9680159877313096,0.1290310159265767,0.4654025005742987,0.2915018548121736,3549.356401633283,-8406.066859633182,0.3954266386183949,0.1649342676122702,0.0833859392165881,665.3290425152328,True,False,True,137.80640798182156,-156.35228238710482,-1.5747776738232419e-06,-22.796512636497607,143.47961640286312,29.380698218111178,0.0025173782439413,0.390370576435042,0.6168411958740218,True,1.0,0.0025173782439413,29.380698218111178,hs-SNR,,,,,,,,,,,0.5878270009805121,0.0625709765658662,0.0,112.92035729662958,0.0625707448165816,-0.1372722719359684,-25.674156387199808,-152.43687770060637,Hybrid,0.0021352669703029997,0.5773502691896258,0.5384107959800561,0.5955542270170906,1.0420152312924635,True,151.38231020626233,5.509180927745165,0.09036051356026899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-172.4386975954308,2098930.3774502818
1157,132.76241569946103,0.0335903023353363,-65.45027980210739,70.30205535501942,-604.7534221444557,0.9951978165183232,0.1290925021379307,2.8772806044822548,1.0782500690994787,5533.0515360409145,-27130.86848662976,0.44157949269423,0.8990284959704768,0.0280749641107145,665.4394848466228,True,False,True,148.94076097976745,-73.20402830104274,-1.0116251540670337e-05,-132.9663416375225,136.39772548872034,5.805843795234268,0.0025433598403574,0.2066163430842065,0.6170367333168671,True,1.0,0.0025433598403574,5.805843795234268,hs-SNR,,,,,,,,,,,0.1797562184832597,0.2925252684672183,0.0,147.9110607439264,0.2925250910804524,0.9999999999999843,-132.95103925288174,-73.27576183987574,Deflagration,0.0025391092818589,0.1797562184832597,0.1782894583495207,0.5773503035346959,1.0004182463499385,True,137.98300043649536,13.29992708896862,0.0562816110175336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-65.45027980210739,2527.6420151109714
1154,542.9898844878053,0.0041907841895713,-97.34405258596779,653.5646297581667,-402.90269780292573,0.9894730016131856,0.1291145426949542,6.889696255196324,6.76278520262359,-23752.80562511519,27545.230799091863,0.6756056752658887,2.8495549309030133,-1.5304384333281291,665.5674406081877,True,False,True,112.64374070229441,-94.73990560949684,0.0001231686740868,-87.57339845843526,142.1707625853584,5.134966740271466,0.0018236372029992,0.1245751177459839,0.6111511316422095,True,1.0,0.0018236372029992,5.134966740271466,noneSNR,,,,,,,,,,,0.2513374251221505,0.1210932594664604,0.0,110.31638819721329,0.1210925279329235,0.1171786994775883,-87.57433175533295,-94.69512836322771,Deflagration,0.0018192964222674,0.2513374251221505,0.2497528101237461,0.5773502676751278,1.0005959587201037,True,142.87999713717673,15.77653757476146,0.0181489029118052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-97.34405258596779,418.6086749499525
1743,252.2375681887418,-0.008115445835791,-86.94722963233028,210.89098288283452,-498.6305794219912,0.9915911450248848,0.1291001597204793,2.2133362187153445,2.40731786072102,-1411.6070842213305,-27173.338944238443,0.4951697223586328,0.9545536981323396,-0.5254749601307245,666.2233717682566,True,False,True,177.1271332614801,-84.79322330608673,1.2567309358976565e-05,-11.752349129324868,124.376574241249,141.86161908140488,0.0058554206398916,0.4572067650596261,0.6363767027904641,True,1.0,0.0058554206398916,141.86161908140488,hs-SNR,,,,,,,,,,,0.5774356732976565,0.0439706823494919,0.0,159.42826940367874,0.0439706245110809,-0.1191498408669943,-13.363805002867393,-83.78970761744782,Hybrid,0.004838039360696,0.5773502691896258,0.5178469561588189,0.5944538947424287,1.0488712357505932,True,133.5028346385693,4.80479920224884,0.3094539451882881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-86.94722963233028,2.4e+18
84,112.79003373130512,0.0323220564015279,-162.63297314493582,47.26029507728904,-116.44028771576694,0.9714873438385536,0.1290488901210797,0.4320416480254716,0.2882345222321052,3947.9710925621916,-7581.284777059665,0.3969826135419097,0.1560494990450521,0.0809753188658197,666.3922129754977,True,False,True,137.14783258697906,-142.75680465680085,-1.949140024432679e-05,-23.20093863280275,143.3312307947225,20.77144417445329,0.0023700984856118,0.3368492145754076,0.6157116076948738,True,1.0,0.0023700984856118,20.77144417445329,hs-SNR,,,,,,,,,,,0.544519629723251,0.0812058428312448,0.0,128.35165486709977,0.0812056888563961,0.0388435677757766,-24.13448628788131,-140.9329439387983,Deflagration,0.0022365165732383,0.544519629723251,0.5257847912356077,0.5780414985303519,1.0146085286195532,True,148.56273884220698,6.675801037968428,0.11983254876923101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-162.63297314493582,1459150.9103614525
740,130.0679045935277,-0.0467484910588812,109.89007746978793,-54.6407869226141,252.94116668355343,0.9866885533590436,0.1290969766875529,1.227282676375456,0.4994228191010607,4836.1329522965525,-12908.849894131963,0.4132478297175048,0.3900578056107074,0.0782889686711205,666.7469641508887,True,False,True,115.28060232953202,81.49652485513417,-1.3869736679767608e-05,25.038813330647663,146.72490970711132,5.619976986937019,0.0014206794712398,0.1664803500419143,0.6072955798185854,True,1.0,0.0014206794712398,5.619976986937019,hs-SNR,,,,,,,,,,,0.4249521661625143,0.1842533830241504,0.0,112.51590943581068,0.1842530413291358,0.376361068073377,25.178700545550164,80.67632889605527,Deflagration,0.0014098909587779,0.4249521661625143,0.4217559306348903,0.5773498041469963,1.0019075397540171,True,147.8375537344824,14.047481216533345,0.0214434505225082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,109.89007746978793,3.052013374188699e+17
1375,126.69455228352528,0.0108338973945477,-126.27234455058351,113.22189270192392,-374.4008580898133,0.9825442290921466,0.1290744871778469,1.133699767955644,0.8967891550576981,676.5031741812618,-29195.69918064641,0.4277532308256412,0.432889801165194,-0.0482720227538207,666.9286806459357,True,False,True,218.95935554951438,-123.6783270347496,-4.855766834097757e-06,-3.6687491366330303,97.48600351009723,49.38911829953891,0.0168609646385486,0.6385679566978656,0.6733511699843798,True,1.0,0.0168609646385486,49.38911829953891,hs-SNR,,,,,,,,,,,0.6325711167190624,0.0475742469642243,0.0,202.86484960075612,0.0475742229428456,0.4705707032062173,-5.047620195810202,-121.49647436787785,Hybrid,0.0104329202958824,0.5773502691896258,0.4882084738270137,0.6415174153391171,1.12750670191973,True,114.12290085494024,4.173356600382381,0.8448584079529701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-126.27234455058351,212646.68024034722
160,110.52525521844562,0.0309987334551584,-181.74243364148475,52.28450595842504,-113.59818315884621,0.9648736367782064,0.1290469035503527,0.3655099763496015,0.285308739570382,3031.7108065036537,-8644.708469525542,0.3936580815734197,0.13892895068246397,0.0733705320815053,667.4870938395277,True,False,True,168.20757144538976,-167.52448039516753,-1.539602220693758e-05,-14.881622379473619,132.24859078213237,32.04938023166534,0.0045885397642182,0.4607180631266594,0.6299581604389837,True,1.0,0.0045885397642182,32.04938023166534,hs-SNR,,,,,,,,,,,0.5955483057348118,0.0599160160409999,0.0,146.19860685662331,0.059915934049117006,0.1894553068122881,-17.249402909645134,-163.04489224955597,Hybrid,0.0036436672460832,0.5773502691896258,0.5260131322541088,0.6043236659366956,1.0593364052748566,True,142.28595303433653,5.108304433665883,0.3520065432078261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-181.74243364148475,2792922.991578602
1656,162.80936894523532,0.0197067183479126,122.61126853219221,-87.45931002154873,364.7364440089659,0.983563708409947,0.1291088793928814,1.6498182184404784,0.7062182189243646,2410.839455751482,-20133.01785531156,0.4203310728556479,0.5301575910975137,0.0535332542776264,667.8945287759186,True,False,True,168.42599966191526,111.52990026408614,2.911520220985041e-07,13.127369648578513,130.76154498527907,31.913778839750208,0.0044384694401788,0.4094521500453365,0.6291351533711578,True,1.0,0.0044384694401788,31.913778839750208,hs-SNR,,,,,,,,,,,0.5617465333766231,0.0626882139142793,0.0,156.154802771134,0.0626881477596617,0.1573125990850877,14.422800022591064,109.07870202205952,Deflagration,0.003914535599775999,0.5617465333766231,0.5219021488755389,0.5846562570306681,1.0319015071209356,True,137.96614844519513,5.655088432149366,0.2499505237741053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,122.61126853219221,23676.606544307906
1103,435.13025704057327,0.0001254809941054,-69.03699576335043,302.9951208167394,-253.57466040114082,0.9947019188189437,0.1290741185998377,7.745273941766117,4.390162732902336,-2632.125262580073,19447.632446949767,0.5793199652417819,2.6680122742585857,-0.4930319865642641,668.0001083431614,True,False,True,92.43107378260788,-62.88702711173489,-3.3275690628771737e-06,-53.80823424748365,147.73687065283156,3.622902310298058,0.0011767763635154,0.0967180866968755,0.6046726551594612,True,1.0,0.0011767763635154,3.622902310298058,noneSNR,,,,,,,,,,,0.2353089520518301,0.1317739084546111,0.0,90.7900835084868,0.1317728922259849,0.1209472369182138,-53.805406761724825,-62.83016009561467,Deflagration,0.0011751996813633,0.2353089520518301,0.2343694835380851,0.5773502672825375,1.000335238672912,True,148.15875941683598,18.323618688075804,0.0091596430495995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-69.03699576335043,375.654600172025
426,113.64302391042341,-0.0539336163181498,-173.34891527788022,45.4353644050533,-144.27047027557944,0.9680666380638344,0.1290085879218885,0.4989739015940768,0.2655503009065533,3933.4850577827456,-9910.578683042122,0.3943586256771813,0.1690018588829447,0.0936776006266213,669.3976148500883,True,False,True,153.20937894342052,-157.88360776424264,1.9159266779794088e-06,-17.222335608631987,138.54673490524408,24.643190854691053,0.0033054900264451,0.4052515392846141,0.6223524802800771,True,1.0,0.0033054900264451,24.643190854691053,hs-SNR,,,,,,,,,,,0.5771649704780922,0.0742572027165776,0.0,136.14226964392077,0.0742570796557118,0.2017682162322768,-19.042757274733503,-154.95154002900992,Deflagration,0.0028542863217511,0.5771649704780922,0.5321160570678443,0.590358171630103,1.0373689671789341,True,146.31725601730957,5.447580731829864,0.1934630766667828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,246.0,-173.34891527788022,1911140.7745769308
