,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_0,s_low_0,h_high_0,s_high_0,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,th_bool,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_1,xi_J_1,v_calculable_1,isEWSB,vwf_2,xi_J_2,v_calculable_2,Lam_CP,EDM_bool,d_eEDM
0,688.0127149951409,-0.04280038403190087,-148.94716184847528,920.8990806426744,-956.743638897994,0.13598632661367013,9.638081485097619,5.649153673941584,-66258.6062666449,55148.05478309278,0.6378760482998113,3.3510459835980018,-0.6917960821870701,145.42144758884106,2.024255477735835,0.001134361629712539,0.08347068755247057,0.6041881254312781,True,1.0,0.001134361629712539,2.024255477735835,noneSNR,95.09576247348564,-140.384516115182,6.4784026494591735e-06,-136.3009021763201,0.1757406833787684,0.2198593061375416,0.0,93.88882472521404,0.18796889415188284,0.4412471481385367,-136.301391568188,-140.35492397321178,Deflagration,0.0011335404408941655,0.1757406833787684,0.17510246023801346,0.5773503114056573,1.0001805584978,True,145.73330379522747,25.48236290584661,True,,,,,,,,,,,,,,,,,,True,,,,,,
1,540.4728460238205,-0.17761848753255854,-299.95304146763056,575.6935090280508,-972.8390091430437,0.2002668789220325,2.873778981569149,1.2682329464102773,-103489.33659033457,-52978.26350317308,0.4874779608068546,0.9298169031273334,0.060345296862661435,137.44032686600312,1.8553491703077896,0.0015749447842534744,0.09585534150777013,0.6088327789476279,True,1.0,0.0015749447842534744,1.8553491703077896,noneSNR,106.93979216799588,-276.9334376248267,0.00022810937640013683,-268.47222232377305,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
2,450.78053761107657,-0.2397292624912412,266.1574630210262,-674.0029102500938,998.4272141398486,0.21629696324351025,2.6935399436755967,3.1925162652088184,-53201.58628506165,-54921.125150480635,0.5756714745841993,1.2054710301203693,-0.7296849338835346,132.02474374535123,1.7147393567932738,0.001713460866723758,0.1026123568795732,0.6101462494066204,True,1.0,0.001713460866723758,1.7147393567932738,noneSNR,114.04231768023178,292.88658405134106,0.00017678435988186338,302.2490300445196,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
3,383.8460013391594,-0.1963822210472433,127.6973723273485,-305.85657082629973,97.56459701716444,0.1704322985048427,2.520198239212027,3.1967748226876904,-2662.127701550264,52931.66503124934,0.5529165821098186,1.1628453635842884,-0.8433142699164111,131.38545819994872,2.9632647255629365,0.0022176518660183106,0.13511451306938382,0.6145018343146154,True,1.0,0.0022176518660183106,2.9632647255629365,hs-SNR,128.60360238554108,150.16682937194108,-0.00013820099829586736,163.5113404120035,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
4,918.334387391802,-0.2399344116426908,-287.90629476922334,462.3902592589996,-173.69553755037185,0.5146385857141637,4.813182918445526,-1.089358576034486,-147079.02161726597,267266.6923661774,0.5464308341010551,1.0217359669389672,0.4530004697684714,132.3113863917473,3.08753333189739,0.002291831872883332,0.13400748787288005,0.6150959096898505,True,1.0,0.002291831872883332,3.08753333189739,hs-SNR,129.80072526161328,-264.37162656460333,8.948465690130943e-05,-253.29702545473202,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
5,768.5750821060251,0.2223026648178052,385.7889444837484,-899.7147941687881,433.393355242286,0.35965887622959924,2.2148019777623102,1.0301259011491457,-248641.0787871025,122976.9970629684,0.5572528325747574,0.7253881446321019,0.2398784869585836,128.6914697047662,4.215218757140988,0.002910338860591085,0.16348570981604593,0.619690795722658,True,1.0,0.002910338860591085,4.215218757140988,hs-SNR,141.98690097855248,365.4235225698716,-0.00022697467664538286,352.5538897368038,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
6,401.1823530841643,-0.2101424425351448,123.80946269662209,-303.6593202597535,89.2909148143187,0.18122768063716985,2.9796003999472336,3.425101691410786,-359.56252842355383,64091.37468104411,0.5678278927061111,1.315750381888606,-0.8030755833770904,127.75356609297803,4.2735295505055575,0.002929701760854959,0.16957525598750933,0.6198256468819561,True,1.0,0.002929701760854959,4.2735295505055575,hs-SNR,143.95707171994906,144.5442797863889,3.7699024632893496e-05,160.78417624379216,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
7,978.4595703255554,0.2666342121250965,230.3755015505985,-43.61912368837568,837.1454640612932,0.668383844048168,10.166424381735377,-4.030909491142712,-76501.03624335144,218799.52393318454,0.5007388418052146,1.869787846910059,0.268827650157242,130.86919207698622,6.738050816068367,0.003294628991367477,0.19178166770237853,0.6222817155353111,True,1.0,0.003294628991367477,6.738050816068367,hs-SNR,151.97531543841103,207.8935020147097,4.2431408201305956e-05,189.85239166526264,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
8,746.6671706229229,0.21777256921264013,356.1605743245886,-889.3657345797376,414.58979973347533,0.3377222267477949,2.381539686311781,1.1935018938490178,-220588.0978758016,114930.41946195748,0.5530918408630168,0.7943019038861149,0.1881922001426967,126.39463640225252,5.841241308798118,0.0035291184385357775,0.19510017941094407,0.6237821929680559,True,1.0,0.0035291184385357775,5.841241308798118,hs-SNR,152.94090897951978,337.7888486321809,3.5664423078848996e-05,322.7132229928464,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
9,530.0513783021025,-0.1739511811272476,-230.36546060011727,537.0481495086738,-900.1727955653685,0.19463009496467326,3.86032224553684,1.5338915415144518,-71219.48371277549,-26675.05106648349,0.4957286769575157,1.2207291516366188,0.04225788926022545,128.35948010212437,9.320842290377227,0.003953466702227392,0.22364024790274548,0.6263644850194866,True,1.0,0.003953466702227392,9.320842290377227,hs-SNR,156.48992938348562,-214.5031250694035,1.2346825594855813e-05,-194.6168558970273,0.4065033023323025,0.17037362134575113,0.0,152.86183081789042,0.14437670490875248,0.3750796755361827,-194.6055829503977,-213.94965954306042,Deflagration,0.003884545326748753,0.4065033023323025,0.398748107543376,0.5773497232331363,1.0044064038177858,True,130.2105155960404,10.436390342394043,True,,,,,,,,,,,,,,,,,,True,,,,,,
10,181.05238508720626,-0.020516078189455125,100.63728132764057,-104.74677206805588,630.3122029628199,0.1291335719841552,3.192226277868393,1.0550169278825217,2628.4619161938144,-30672.653385408354,0.4430273065659262,0.9738927241141851,0.041963943233564296,130.17069043219288,28.531725948646088,0.0043767569026573,0.3932411945456517,0.6287922380943118,True,1.0,0.0043767569026573,28.531725948646088,hs-SNR,169.1715604090303,93.26673309614507,-7.394500916830286e-06,10.785084369234335,0.5447313092157192,0.06525842501777261,0.0,160.14224606434243,0.06525835994539053,0.2313430620538565,11.611075752732232,91.85183720370311,Deflagration,0.00399143381692686,0.5447313092157192,0.5145838208346906,0.5797275738549942,1.0233063945462877,True,136.61464854498752,5.807662694626992,True,,,,,,,,,,,,,,,,,,,,,,,,
11,153.03834691530642,-0.015808582407889887,95.83800927922243,-105.38654279948796,478.47402248503477,0.12909011908219775,1.9569025087531653,1.1048391125898922,2798.6204641481013,-27724.184147252025,0.4450815044777546,0.6733654792866067,-0.026853963370607525,128.15605188357654,23.43766478706717,0.004427425403812012,0.3773452751693096,0.6290739805403162,True,1.0,0.004427425403812012,23.43766478706717,hs-SNR,171.5998842941761,91.31152773001304,1.1294347112929395e-06,9.734105217621767,0.5250904419247269,0.07336754835140613,0.0,165.02539469337813,0.07336748487915211,0.3927616657751464,10.245338659968496,90.50187227430588,Deflagration,0.0041346130390500745,0.5250904419247269,0.5018288405204856,0.5777332580446298,1.01725330110399,True,133.83734070372483,6.4182544832581225,True,,,,,,,,,,,,,,,,,,,,,,,,
12,891.8325736164038,-0.23276361685738825,-277.28603897507105,665.5186040081071,26.14727490132237,0.471293124871689,4.382292195124872,-0.16339534756827415,-162253.3824960835,266501.07680344913,0.5633399048659099,1.068340490853172,0.4697700612318056,121.02719915254166,10.66118020848657,0.004994715237512137,0.26793432778638104,0.6321133102871305,True,1.0,0.004994715237512137,10.66118020848657,hs-SNR,173.773475267362,-261.7903998708247,-0.0003743994489023455,-242.22496746904525,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,
13,162.76589451884226,0.1977017630924061,-108.01846261758631,95.5293597516099,-815.4179417057143,0.1325254382649803,3.7432086666872872,0.9629192337837305,3331.685811550761,-42024.16951003955,0.4408858357855558,1.0962887056357769,0.07059905816210299,127.16934862428579,24.247691626484496,0.005090332192199614,0.4174256403278181,0.6326062956501369,True,1.0,0.005090332192199614,24.247691626484496,hs-SNR,179.67779473697792,-104.76575605987571,7.982876934191903e-06,-8.316621840954731,0.4670402769136199,0.12252904419550632,0.0,176.25043140895556,0.12252899411313585,0.5051492616270196,-8.560673220185263,-104.54288319530016,Deflagration,0.00489701213028479,0.4670402769136199,0.4521459428286328,0.5773509731806309,1.009726925397173,True,134.3189938139099,5.363666787124884,True,,,,,,,,,,,,,,,,,,,,,,,,
