,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type
21,153.6458084402467,-0.02066258788441264,118.75024814616184,-123.04830327321214,606.6247378362264,0.9756970538701613,0.1291021238238712,2.277621527213352,1.0418178194190957,559.0966374619329,-39748.24147534705,0.44246161963314146,0.7430416850398539,0.009966398694516973,True,222.7635232657859,116.94924829063609,6.932588254667773e-06,3.1273047516893464,94.42874868680528,55.77597444390662,0.019755620899493776,0.6802717263094583,0.6803597520046731,True,1,0.019755620899493776,55.77597444390662,hs-SNR
22,143.70169679641904,-0.021397215856949682,115.33381682433209,-127.99644600785912,463.57802819777146,0.9756561606104216,0.1290929865634148,1.521566837384888,1.1135597375478632,468.80461115222533,-33112.293496865655,0.4454462975916119,0.5659849989375325,-0.07464687859079625,True,216.68168500012635,114.37952377498901,-2.051827384720166e-06,3.819109121347971,100.265059277469,60.006858751075214,0.015383988188495628,0.6424690645061958,0.6694846079383662,True,1,0.015383988188495628,60.006858751075214,hs-SNR
23,126.49258415729773,-0.02099248067412636,103.16108284317221,-113.78117074605677,481.1726355571605,0.9754222253909951,0.1290753785693147,1.5133729130616613,1.1032382193877026,1956.4888695741865,-33523.82260907415,0.4450074303378885,0.5622162648300324,-0.07198784884358359,True,216.10961065903973,103.60537602571445,-8.622955366089736e-06,210.72641480284597,100.39053829417934,44.11080695442409,0.013755677508778158,0.6002257232262068,0.6649488366574574,True,1,0.013755677508778158,44.11080695442409,hs-SNR
24,142.8427743594341,-0.018726248187845303,110.95142838286242,-129.05231219403765,482.57073234964406,0.9752699158158918,0.1290878534531868,1.571567815983718,1.166402434310332,685.3845464617743,-34096.765171673156,0.44764551006826736,0.5872923597143183,-0.08733529814868521,True,213.48453983028693,110.2436520040696,1.8988516342243168e-06,4.1581270350760295,103.03995097735886,54.02106294623364,0.013338445554241185,0.6135121909933691,0.6637347357931386,True,1,0.013338445554241185,54.02106294623364,hs-SNR
25,137.39736640531356,-0.021402740962482552,115.6033188595082,-125.46879945289741,566.9333765722523,0.9750712919047524,0.12908630110048677,1.9276352700780486,1.0877676549277921,588.4169464847246,-39704.61327746471,0.4443682847509782,0.6632034266741442,-0.024370954205284817,True,223.1592909482875,114.18525027017589,-1.8273408415795684e-06,3.332533616723505,93.52185527487772,50.68280440415013,0.019094565020245455,0.663250466769655,0.6788189000126748,True,1,0.019094565020245455,50.68280440415013,hs-SNR
26,146.3269207942485,-0.01719682133910654,121.77181179772028,-119.60589595411535,499.7520823096265,0.9749046577915471,0.12908815573615712,1.7701679232521348,0.9855189682662979,566.8016145055926,-34506.81933263545,0.4401088501245845,0.60679514219075,-0.00808070040099143,True,220.24275373882494,119.9297449700675,1.3818520417033385e-05,3.440056465171657,97.12086015800915,56.45504372117702,0.017757785064125342,0.6655959449016077,0.6755977071276972,True,1,0.017757785064125342,56.45504372117702,hs-SNR
27,151.16892702773734,-0.01840424850520865,117.22548327184342,-123.45428984711904,501.2121088795252,0.9745265972369794,0.12909422341323515,1.807870285482507,1.057728466914977,620.5391596323097,-33772.20729410731,0.44312061307348516,0.6282556491897896,-0.025616753185358415,True,215.40988512846826,115.38653675771089,-1.280685713317349e-06,3.968778260960846,101.84555893058551,56.75931967366766,0.014675231747590296,0.6366887913824426,0.6675480972868919,True,1,0.014675231747590296,56.75931967366766,hs-SNR
28,136.11403518687288,-0.01880571117515441,112.36969374157265,-129.70969462158493,523.4610711475211,0.9743985009850127,0.12908249533298802,1.677490960976311,1.1562689862351108,548.8987314528777,-37580.26052963835,0.4472206040050338,0.6120842379499295,-0.07016715781433094,True,220.09156993219761,111.65790701533913,2.9351990201427608e-06,3.572132414234812,96.63333418959249,53.32414530931523,0.016872616296519663,0.6469993227190597,0.6733808260788833,True,1,0.016872616296519663,53.32414530931523,hs-SNR
29,152.55999647440174,-0.01978402674017707,117.0499980917836,-124.57301167482716,566.2672734330937,0.9742969270489736,0.1290987180163316,2.0910618749554093,1.0695065727554625,570.4711671287059,-37473.91601608184,0.4436136147850536,0.7010165641980961,-0.007655282769934851,True,219.65288659299216,115.25050552304879,9.580608142114145e-07,3.457716699239585,97.72839431708742,56.38150594305597,0.017235029002009787,0.6605932264026987,0.6742969939426025,True,1,0.017235029002009787,56.38150594305597,hs-SNR
30,146.9651121048493,-0.020006371488909918,116.70712610032005,-122.35871400111422,528.8890728323561,0.9742722179297749,0.1290937422965091,1.8922369096067975,1.0525679996788098,713.0902939965408,-35826.2590316226,0.44290535304694845,0.6484872273481677,-0.017280555277317144,True,217.45080987707857,114.84145370868458,1.0519727387533048e-06,3.752074503148612,99.84024509327146,52.80326718272303,0.015470846697331543,0.6391673838262458,0.669718149972815,True,1,0.015470846697331543,52.80326718272303,hs-SNR
