,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_0,xi_J_0,v_calculable_0,vwf_1,xi_J_1,v_calculable_1,isEWSB
160,497.6417850643212,-0.24126598546375164,-364.97549108310096,806.6068380763808,-687.3475822686587,0.2383264285890191,1.5700662025684606,1.611003767907197,-172647.1265026955,-59875.865702997566,0.5207898532027195,0.6610171786266479,-0.17492575402046212,True,206.95523863514484,-355.5772334627581,8.094528217171353e-05,-315.21402669013804,106.62376678104583,39.088505218112616,0.0110934545407787,1.0,0.0110934545407787,39.088505218112616,hs-SNR,,,,,,,,,,,,,,,0.4719810841302997,0.6567748116476839,True,,,,True
161,486.40238785554044,0.09407790253117186,38.545509519394045,-261.14545693112626,-267.02572954824257,0.14515688730508394,6.398699691238104,4.597610863485238,2148.0834021887476,-46190.769411717774,0.5986470448765038,2.365943400057066,-0.6807150348052122,True,205.37402366480788,34.17440418960196,-6.032779014232846e-07,-1.4588893537594538,109.04636730023964,127.11458554051531,0.011126041673102329,1.0,0.011126041673102329,127.11458554051531,hs-sym,,,,,,,,,,,,,,,0.4939456098679707,0.6568815720014164,True,,,,True
162,396.460111835261,0.2444237508969725,159.91479428694373,-293.2617024305048,160.2055654591774,0.19744523315077728,2.3253673835737376,0.989774691973923,-22273.2264414974,8264.831854275486,0.4744647106530456,0.7463042945557549,0.09212274219813324,True,204.14547977399053,149.59859759392378,1.7736837558442223e-05,92.42590015867485,109.62100622605513,62.85341887702981,0.011198052208145034,1.0,0.011198052208145034,62.85341887702981,hs-SNR,,,,,,,,,,,,,,,0.4836553366817824,0.6571168341862952,True,,,,True
164,504.7245829899562,-0.22683288552582884,-352.4938020626934,866.0469149571429,-663.9108743944465,0.2288264142986857,1.6185520899924943,1.853181886517122,-176275.3177106861,-51213.765841531036,0.526130600999633,0.7135016702509772,-0.3016296528475816,True,207.4700863606307,-343.73048386840134,4.22521797804781e-06,-304.58242544657026,106.2049507020054,40.71212295496575,0.011275720785844552,1.0,0.011275720785844552,40.71212295496575,hs-SNR,,,,,,,,,,,,,,,0.4771036638851081,0.6573695784826484,True,,,,True
165,434.66425974668334,-0.15665022056269992,-45.187813136531716,145.69682372978556,818.7844513925382,0.16386477002881808,12.242837115086136,0.8240049962019733,4190.1341706039,-10746.566231044788,0.4507674084349014,3.1980434448051955,0.14999984175722608,True,203.7037073755917,-38.22490271984741,-1.5057542821026231e-06,21.501021239439645,111.20687380704479,132.78659969629402,0.01128590562580483,1.0,0.01128590562580483,132.78659969629402,hs-SNR,,,,,,,,,,,,,,,0.5125998423199671,0.6574026447075988,True,,,,True
167,830.6018044164406,0.22241775864291166,201.0912247469743,-547.2247041117985,147.99177116302027,0.3997076621845655,7.472934679064583,-0.2088874130272725,-90037.49110663006,183623.19546575233,0.5256516707948898,1.8334191009282668,0.39824792938897896,True,210.27836135735646,193.34713459336947,6.651656661219767e-06,162.46319245806836,104.62110519487663,45.04820189548579,0.011395226055635456,1.0,0.011395226055635456,45.04820189548579,hs-SNR,,,,,,,,,,,,,,,0.489370457778996,0.6577564563574134,True,,,,True
168,443.70282286150507,-0.15113899957201626,-44.1039950769365,157.51266303370747,835.4818654956285,0.16296280058579127,12.255236179810732,1.0871499754539915,3988.302801130451,-14603.962484975413,0.4612807978488888,3.2450007075283485,0.1388527987100896,True,204.2789592820209,-37.463211397614174,6.679399732388696e-06,19.12789852619705,110.69773468093108,132.10910866559578,0.01140948567183894,1.0,0.01140948567183894,132.10910866559578,hs-SNR,,,,,,,,,,,,,,,0.5134612626242724,0.6578024583281658,True,,,,True
169,693.3354099748628,0.1059751607118019,163.8275871686007,-963.2397044401993,683.0981035717456,0.1719971576226672,7.623595275435735,4.666798674019563,-84752.50434083524,55946.550139801846,0.6149500054742256,2.6836985978621946,-0.5422003134185127,True,208.338472105326,159.68034121745242,3.371876081728281e-05,133.18398292250345,106.998923207866,126.2270725517723,0.011438360536067749,1.0,0.011438360536067749,126.2270725517723,hs-SNR,,,,,,,,,,,,,,,0.5075809706563219,0.6578955051080461,True,,,,True
170,727.8277045932467,-0.15234709665428314,-191.79000016872527,895.7988520438071,-419.3714544923805,0.2267382558289265,6.208886084178394,3.0376197769454105,-102194.65160391427,98457.75607546286,0.5744381005325988,2.058491483868833,-0.1447911048402379,True,209.4175459017823,-186.1959149487437,-3.314546792328379e-05,-159.21173299635512,105.166201230404,58.62555106649656,0.011481227044297977,1.0,0.011481227044297977,58.62555106649656,hs-SNR,,,,,,,,,,,,,,,0.4965027347755647,0.6580333818541163,True,,,,True
171,690.9300974710433,0.10590592058336402,168.63646995956464,-1003.4202213281219,674.9147350295557,0.17163439424837856,7.133104923120111,4.781174145351008,-90825.58698290547,53608.013338819736,0.6195342684258914,2.5801385883385293,-0.6295463837771693,True,208.97380979619842,164.55470209881545,4.0209910478250106e-05,138.11431110194633,106.47098951714926,125.80403990286443,0.011649911640500766,1.0,0.011649911640500766,125.80403990286443,hs-SNR,,,,,,,,,,,,,,,0.5110107946045856,0.6585729923860851,True,,,,True
173,861.437499090065,0.22205538691864976,206.07344471205002,-566.1710538719858,145.07560649599782,0.4197162651104404,7.693987255044317,-0.3284740978815629,-98206.48697907732,203616.7592639043,0.5306731937222321,1.86875113078082,0.41621043551251735,True,211.5567922567572,198.6204698763164,1.5294484326748764e-05,168.0215341003593,103.64799661537474,46.00333547105989,0.011800662419730865,1.0,0.011800662419730865,46.00333547105989,hs-SNR,,,,,,,,,,,,,,,0.4978354411381452,0.6590513144945329,True,,,,True
174,700.054600355308,-0.13617094758170858,-185.75238150470096,931.0048519764639,-630.9544692025229,0.20119281908098,6.472198768323518,3.616827451733784,-98343.76661068434,63829.037657081455,0.5857990352748078,2.220854267369844,-0.3041007173149808,True,210.01438959899,-180.7720073250977,9.210095880523571e-07,-153.33912943876155,105.08477372694284,93.1985226048959,0.011850167662876226,1.0,0.011850167662876226,93.1985226048959,hs-SNR,,,,,,,,,,,,,,,0.5083511638040497,0.659207597084147,True,,,,True
175,880.2417089818427,0.22072228379880746,205.38502252598286,-561.8290524876011,142.53609606132548,0.42924298023490737,8.117083109185977,-0.4717726584912778,-99323.344520574,215924.9275419252,0.5294657779257272,1.9506420008812813,0.4223880103428273,True,212.1089067217363,198.0979869874916,-2.256389948887833e-05,167.65805575387458,103.27868466608862,47.602020518705864,0.011985758960410344,1.0,0.011985758960410344,47.602020518705864,hs-SNR,,,,,,,,,,,,,,,0.5022414732685073,0.6596336615782489,True,,,,True
176,723.9305996506018,-0.21184752346348906,-223.88327346607159,681.1816748981888,-625.9655227390018,0.3144970315378639,5.481717178529079,1.1464342498539597,-104710.34700489572,77154.08929148698,0.5395180914249238,1.5615016696079298,0.2545563484255475,True,211.65437987175343,-216.71718090737858,7.1718557292700635e-06,-184.77473687363945,103.31091308554196,46.88851019140718,0.01212125835006287,1.0,0.01212125835006287,46.88851019140718,hs-SNR,,,,,,,,,,,,,,,0.5027074207601752,0.6600565747233009,True,,,,True
177,928.7600602898892,0.2154513767355985,207.79612635415882,-579.2781293730147,142.3744682515273,0.4483886831850396,8.904533653737827,-0.6697309085348342,-107652.15494345801,250120.21564923503,0.5307903689823119,2.114511595345318,0.4357956741828609,True,212.66036045778026,200.80834394867387,-9.018748804426753e-06,171.3858416309537,102.8482020775771,48.61044986903502,0.012149494871973884,1.0,0.012149494871973884,48.61044986903502,hs-SNR,,,,,,,,,,,,,,,0.5056263279480798,0.6601443491555502,True,,,,True
178,417.04962645077416,0.2433565830567208,152.46187041871954,-291.7162714066572,168.31185765627416,0.2048836154912496,2.8482339519914244,0.9272204807277236,-21280.257991192062,10657.4702078401,0.4755774763546901,0.8665952347858101,0.12942125579991864,True,208.16752857614503,143.21463099842072,-2.346734203412918e-05,84.96339753828673,107.00293754424528,125.11507119856708,0.012562292783903127,1.0,0.012562292783903127,125.11507119856708,hs-SNR,,,,,,,,,,,,,,,0.5122551793250621,0.6614138637243867,True,,,,True
179,740.3025210949937,0.10721488546895667,166.0277226925426,-1031.0172755214487,619.0135119117386,0.1793636366312189,8.280721423329034,4.82413938489867,-93816.22909173688,83487.51154810263,0.6251891079317975,2.8742035866487035,-0.5232418374330967,True,211.817143879472,162.26568744973875,-2.2422264110332847e-05,136.66962647928662,104.33598677202473,125.29534972557668,0.01256347229332385,1.0,0.01256347229332385,125.29534972557668,hs-SNR,,,,,,,,,,,,,,,0.5319033845612743,0.661417455125051,True,,,,True
180,600.7814762494272,0.21260338873033552,-202.99601912888497,897.9796612822911,-470.28723985898625,0.25588777037458244,3.724615922455334,5.848626175574057,-46272.51088722948,101202.85590112342,0.7061381244149537,1.905925009876176,-2.040082394990852,True,214.00620054192527,-209.79626355451455,1.0380774830680811e-05,-239.2016601109987,99.38381216732256,29.39277383690802,0.012678762057885163,1.0,0.012678762057885163,29.39277383690802,hs-SNR,,,,,,,,,,,,,,,0.4929944974403306,0.6617675216514767,True,,,,True
181,610.4330277014769,0.20463656853082,-197.49451643668843,924.2285587565477,-507.5720844971749,0.2506744365519296,4.054690104672163,6.140573782134376,-47581.853822137695,102179.72613558892,0.7156959411103072,2.0371014898571027,-2.074204000544116,True,214.0976095828442,-204.0465454716944,-0.00014209959560859437,-232.78520321254376,99.31814838358794,29.790977919852608,0.012732939671788207,1.0,0.012732939671788207,29.790977919852608,hs-SNR,,,,,,,,,,,,,,,0.4946863914226629,0.6619313677259926,True,,,,True
182,828.3297142299849,0.2356110059054076,245.83029542791598,-679.2260277487766,381.9856355301785,0.43045892236801625,5.4586387292587615,0.2484017811001065,-133376.53398182243,159765.62789155607,0.5600810173085894,1.4060599791647086,0.42763296850322896,True,214.00849496722253,238.4581604103413,4.978084016278217e-06,206.44990287987147,101.40819034575044,42.74570741839318,0.012745783967839385,1.0,0.012745783967839385,42.74570741839318,hs-SNR,,,,,,,,,,,,,,,0.512224599383429,0.6619701505918152,True,,,,True
183,849.3129242659842,0.22827665953029244,208.4765725436064,-563.0061368786427,148.40333714394995,0.4271802180378565,7.296927392525163,-0.33006035032557285,-98652.92094390406,194353.88917639505,0.5343390763341063,1.7692217897436948,0.4234478307946781,True,214.04724880961456,201.3490039412449,3.735792905767784e-05,169.27032242848438,101.78106792706923,49.9373671983756,0.012791920396706652,1.0,0.012791920396706652,49.9373671983756,hs-SNR,,,,,,,,,,,,,,,0.5179762678662474,0.662109264698712,True,,,,True
184,727.6945690636717,-0.21885579883466405,-223.28591137583282,653.0732346394218,-615.1572914955533,0.3288930803805217,5.556216001481434,0.943654137910351,-102362.68989876957,79614.15285938351,0.5382669445152689,1.5463296900220838,0.28882610261373304,True,213.9836145667847,-216.3850400174237,-9.866296977344289e-07,-183.09161153034213,101.613580003035,51.33362862130987,0.013043882876686804,1.0,0.013043882876686804,51.33362862130987,hs-SNR,,,,,,,,,,,,,,,0.5214797219962929,0.662863735597988,True,,,,True
185,789.3800374939682,0.2506518512136205,257.3747381285018,-658.9202620648102,403.4030818849976,0.4373565382194751,4.6193111891216745,0.2566006509574872,-134580.46941913132,132351.07048722357,0.5638714448117097,1.1975945724400006,0.4337930256428129,True,215.3402132441716,249.84122964168117,-1.5850367708697532e-05,215.49531766663432,100.43489159157049,43.78209652732925,0.01333678207167915,1.0,0.01333678207167915,43.78209652732925,hs-SNR,,,,,,,,,,,,,,,0.5229238815693757,0.6637298496976528,True,,,,True
186,707.2473055087213,-0.13485078299366082,-194.8618010790547,1031.426962897375,-612.6397041189209,0.20131887335099785,5.93083497657204,3.947568053144584,-113836.09177531664,65040.43025458952,0.5996429208019334,2.1406367530004404,-0.4555571650046794,True,213.9253073995684,-190.46371302743182,-8.348945065980316e-06,-162.63826042768318,102.018969566141,122.19438315219747,0.013410267822444612,1.0,0.013410267822444612,122.19438315219747,hs-SNR,,,,,,,,,,,,,,,0.5385642286018864,0.663945347764058,True,,,,True
187,891.4239602749063,0.22197846258729853,209.9858100403481,-596.5683250704664,134.64995273390088,0.440533928955674,7.926816271061098,-0.3949648916345757,-107275.96452746008,223177.8742344534,0.5383115759051399,1.9158765858261784,0.4356140071267355,True,216.34088806923316,203.5471658035936,7.552007026249316e-06,172.051339950142,99.88357862496008,55.114624926668704,0.013807521728079713,1.0,0.013807521728079713,55.114624926668704,hs-SNR,,,,,,,,,,,,,,,0.5370906888832979,0.6650981359956826,True,,,,True
188,744.4800035806177,-0.14969522223601936,-184.93406528013776,903.1961751913268,-428.8015148480288,0.22789119856911674,6.923182470025544,3.139409135427865,-99533.39165873207,104606.91930794656,0.5792557951727964,2.2540304734110297,-0.128010504234463,True,215.41822557819472,-180.34467709682247,-7.633817659929901e-06,-151.96715022393153,100.7074433634697,121.44350496028922,0.013972371186411257,1.0,0.013972371186411257,121.44350496028922,hs-SNR,,,,,,,,,,,,,,,0.5480980069129383,0.6655706226439557,True,,,,True
189,904.0476362156239,0.22322041395229755,211.1441510956589,-587.6535666724105,152.36021619774615,0.4531328507290814,8.140489099983624,-0.5459417273384224,-108782.76627317313,229851.49230416288,0.5383203353041833,1.9441319871061689,0.4439794581629681,True,216.85466000588949,204.78149077683773,9.103682297230539e-05,173.1582174251426,99.48435446989471,56.23908007863169,0.014042585823417952,1.0,0.014042585823417952,56.23908007863169,hs-SNR,,,,,,,,,,,,,,,0.541222359101161,0.6657708447071302,True,,,,True
190,816.3528935995186,0.21773557243582944,202.99916730618838,-621.853934758669,136.64493220074127,0.3795788120434085,6.927686210325687,0.3168916825731656,-96698.53270689133,174504.88723371408,0.5374947080409963,1.7847368330102826,0.3759549347691184,True,216.5461781268667,196.70445339859646,9.928740246194454e-06,164.2930559796209,99.64511633642384,58.44716200552211,0.014076052349150587,1.0,0.014076052349150587,58.44716200552211,hs-SNR,,,,,,,,,,,,,,,0.5424644070022496,0.6658660634709638,True,,,,True
191,857.0864008843504,0.2270727531442245,202.55456321653347,-546.0464782005433,149.98113987845392,0.4296437687668748,7.882799751002111,-0.4664829420574772,-94131.10240428936,197198.9235255039,0.5298865770431194,1.8929527807409483,0.42274246649787656,True,216.90966548908744,196.0849466896484,3.805751827396284e-06,163.01596061130542,99.56569553415652,60.43975911589715,0.014152883474508247,1.0,0.014152883474508247,60.43975911589715,hs-SNR,,,,,,,,,,,,,,,0.5446461322833471,0.6660841450211527,True,,,,True
192,422.7601534855304,0.20108834489045427,306.452737522822,-886.2084147106611,66.37995850905172,0.1827405733037613,0.5585966739383866,2.4688072033991264,-144577.38569452532,19296.760706276364,0.5287387353722545,0.5511170357177844,-2.5450813471986224,True,213.9097794932656,299.87252679785723,2.028264016532338e-06,252.8491212539,101.69066412679035,68.98795420688424,0.014312909528195394,1.0,0.014312909528195394,68.98795420688424,hs-SNR,,,,,,,,,,,,,,,0.5434571882096738,0.6665360770163087,True,,,,True
193,859.4113493510091,0.2196210965654679,203.3130981819493,-596.3943561943755,131.66825562097574,0.4121159919310668,7.767309152950258,-0.13753176254299582,-99117.12554442724,201230.52143593505,0.5348289877716521,1.918905327813732,0.4115071908219659,True,217.36644039080448,197.14958108093262,1.2558263349497344e-05,164.89421514172489,99.04188344569314,61.179117474746654,0.014419438722192916,1.0,0.014419438722192916,61.179117474746654,hs-SNR,,,,,,,,,,,,,,,0.5488032571737713,0.6668352294162008,True,,,,True
194,595.3938589640026,0.21644063129255994,-200.35692500680682,882.8602001133245,-485.6675022155882,0.2579827089120577,3.76936403405565,5.847224810525776,-43887.404658688654,97672.61457798113,0.7071272034733463,1.9168784769348752,-2.0096437179815925,True,217.78492051178608,-206.46983170894688,-0.00016353459556751638,-237.38790596868347,96.48939315621695,33.378134514943234,0.014421520222724691,1.0,0.014421520222724691,33.378134514943234,hs-SNR,,,,,,,,,,,,,,,0.5257188099313711,0.6668410612366408,True,,,,True
195,655.3730308008418,-0.13363372759453265,-203.63533562161945,1052.3834750750377,-669.2363621144123,0.18967783120607185,4.8450158010496835,4.077916196858213,-118255.0577035884,31592.97101691324,0.599253572384205,1.8909066497387896,-0.6683895720517132,True,215.6438476211272,-199.4739644544433,-1.927780065307084e-05,-169.243845757031,100.6545298103923,122.06171531989969,0.01448277287084485,1.0,0.01448277287084485,122.06171531989969,hs-SNR,,,,,,,,,,,,,,,0.5564807404763366,0.6670124466126209,True,,,,True
196,896.8673640352487,0.22406563940574625,205.7534544922577,-560.337536209225,146.8836000411147,0.4502841026869806,8.422400356900773,-0.6497644932010859,-101751.38731358199,224106.60935129566,0.5325700127055221,1.9973060070250124,0.4377522270121635,True,217.68098470768726,199.54226368900646,1.1622352787228467e-05,167.21612866363046,98.88060092474552,61.6749989477425,0.014502512393230969,1.0,0.014502512393230969,61.6749989477425,hs-SNR,,,,,,,,,,,,,,,0.5502629718114033,0.6670675840519931,True,,,,True
197,758.2430337004743,-0.1502776013258223,-186.045639291768,917.2075310513844,-437.09511229510537,0.2324796438083616,7.1404050418675675,3.122583451575355,-102509.87893491816,111052.87359012176,0.5808489476318974,2.305531835729451,-0.1089060113078506,True,216.78208648818043,-181.6508528013813,-1.2058455044563047e-05,-153.2470505122363,99.54180077676727,121.10470379476423,0.01464171018245264,1.0,0.01464171018245264,121.10470379476423,hs-SNR,,,,,,,,,,,,,,,0.5594588256116271,0.6674551089167168,True,,,,True
198,418.0198637190425,0.2443849141451431,148.32091810962558,-286.92393649170447,173.24646267854698,0.20590409432193674,3.0113497634863053,0.9116502754008616,-20048.31992385205,9551.751137434498,0.4754389572147478,0.9047791534383868,0.1369062785653674,True,212.87762433310954,140.2260310749459,1.8635512425400804e-05,77.0892338642748,103.6122805675771,124.60489563846063,0.014718936409580129,1.0,0.014718936409580129,124.60489563846063,hs-SNR,,,,,,,,,,,,,,,0.5527729700346553,0.6676691394488304,True,,,,True
199,842.6500094923457,0.2320329915670025,210.66635970664527,-579.3147263337582,140.90157515314138,0.4319761620463018,6.981467809147151,-0.2463608411975616,-101324.91724720717,189347.70761541734,0.5402245278853294,1.7043068120871938,0.4298027772461868,True,218.10327713821687,204.31443633449317,-9.449298772116013e-06,170.55575396641706,98.41536474309281,58.731382175839606,0.0147894959218562,1.0,0.0147894959218562,58.731382175839606,hs-SNR,,,,,,,,,,,,,,,0.5536561497035467,0.6678640963586582,True,,,,True
200,665.7577313595648,-0.13098511259915638,-192.45234499703744,1015.1470921349513,-634.6375355262236,0.18924353189696952,5.375737707244864,4.106226212626493,-107853.53930809748,41552.44282695872,0.6002160067199989,2.0283054622489654,-0.5948857647452972,True,216.25329980323122,-188.46119728302205,3.3739076745967305e-05,-158.3213452204101,100.22491766423313,122.33332810286728,0.014806705803723737,1.0,0.014806705803723737,122.33332810286728,hs-SNR,,,,,,,,,,,,,,,0.5633474303659032,0.667911561507,True,,,,True
201,619.2799226530727,0.2214844219921552,-200.56573709312144,887.7842746333798,-465.1434661618272,0.2755107654520272,4.038311688114754,6.0229560669849205,-40217.6095394975,117542.92842522539,0.7232133674291288,2.0134039331928406,-1.9702296940817887,True,219.0084033547056,-206.5250405825866,-3.411049189584136e-06,-237.2924289431767,95.34037341088082,33.65082567648304,0.015041225619667543,1.0,0.015041225619667543,33.65082567648304,hs-SNR,,,,,,,,,,,,,,,0.5339839406483818,0.6685550465904625,True,,,,True
202,824.37977243857,-0.10722786692110582,-152.84640709339638,1023.0553044371344,-19.96652951399405,0.19180512948654296,10.105974007373627,4.815904204670589,-88489.53183394721,176143.87415626406,0.6310667218499562,3.3291442026218383,-0.3819380171819915,True,217.42809249917485,-149.75433367477146,3.151934633933391e-05,-124.6946128270851,99.68873125843963,124.72081362792132,0.015143666579591606,1.0,0.015143666579591606,124.72081362792132,hs-SNR,,,,,,,,,,,,,,,0.5798295298373934,0.6688342073107649,True,,,,True
203,656.1981789623094,-0.1321157024849224,-195.60675868591247,1018.151866451693,-659.5964380693241,0.1884716757159181,5.157399666326422,4.079943138111016,-109679.8809431969,34210.684338971885,0.5987349505246616,1.969340439600108,-0.6184240996349548,True,216.8144542462104,-191.65469537597733,-1.6837836299523578e-07,-160.87343131750072,99.7311181032022,122.18772516077,0.015162726372553413,1.0,0.015162726372553413,122.18772516077,hs-SNR,,,,,,,,,,,,,,,0.5686251623240735,0.6688860195889407,True,,,,True
204,413.37629382530434,0.2412273422910373,151.78954815511653,-303.4866302755128,164.78483625906964,0.20215251320510386,2.7438588652407785,1.0357869581784265,-21880.436677741272,9001.92160352111,0.4787355284387299,0.8585958760065989,0.10440198416701747,True,213.99836426948607,144.0673878346787,1.506764001040185e-07,80.92921927604502,102.6397206301421,124.23135650682659,0.015271827771728188,1.0,0.015271827771728188,124.23135650682659,hs-SNR,,,,,,,,,,,,,,,0.5620409830198835,0.6691818385051654,True,,,,True
205,697.2549690583883,-0.1417376053049635,-194.064859696232,980.155849480945,-667.3264680767454,0.2065254801572012,6.016917007217174,3.673473052745648,-108521.73494400077,55360.77253304,0.5908255991884127,2.1164747605952345,-0.3541605095723458,True,217.608558766596,-189.9901235683829,-8.225363714712973e-06,-160.01335216850478,98.92465017287523,121.47145801833409,0.015374936298390053,1.0,0.015374936298390053,121.47145801833409,hs-SNR,,,,,,,,,,,,,,,0.5715753125672874,0.6694602231612797,True,,,,True
206,819.6021699503212,0.25810635700621565,266.89914235854167,-674.9440128640709,383.61859610015,0.4816851364034415,4.595670517279267,0.06466230445369615,-148641.78882462153,150303.57677874842,0.5780383127993683,1.159694680062099,0.4814576824551252,True,219.44792231663726,260.15856753388044,-8.849018699070191e-05,224.3946096348372,96.97337980266487,49.60602927114421,0.015415950081916019,1.0,0.015415950081916019,49.60602927114421,hs-SNR,,,,,,,,,,,,,,,0.5581675986172238,0.6695706395399588,True,,,,True
207,741.5208343002179,0.11038604646501746,161.62304959456063,-988.2677240780065,664.9382933947712,0.1825509741619875,8.9105248378267,4.6447127008011035,-87997.00213020529,80741.87549841228,0.6193066648597833,3.0017499929235254,-0.4227263934909393,True,217.69859074205857,158.4422509357816,2.931298656609836e-06,130.4378746181915,99.46183780222069,124.74069846441023,0.015591202107417485,1.0,0.015591202107417485,124.74069846441023,hs-SNR,,,,,,,,,,,,,,,0.5851827970948639,0.670040434230246,True,,,,True
208,435.5030552681753,-0.14469624965445874,-44.71746493988993,151.8036530300713,819.4906705992232,0.15891851229724713,11.630669884886448,1.1394465465521624,3983.730191626181,-8448.492765796596,0.4614376775003739,3.0975752289803062,0.1310108671379433,True,213.4935711799495,-39.82881157109742,-1.002573133363913e-05,25.790794982090826,103.8998317409588,68.30660537214105,0.015773770601861737,1.0,0.015773770601861737,68.30660537214105,hs-SNR,,,,,,,,,,,,,,,0.5962935642484269,0.6705264135712754,True,,,,True
209,707.5750838437474,0.11150834570703784,166.83505880433611,-1003.960929787921,646.2852954834335,0.17861489958699595,7.546550988903182,4.71187214628146,-91094.26277070922,62651.60294459581,0.6201369378006356,2.671949771606039,-0.5568780148433702,True,217.88574757515667,163.62256173079768,4.086404569801603e-06,134.6505636245832,99.21241011749777,124.19746891091108,0.015807102247735703,1.0,0.015807102247735703,124.19746891091108,hs-SNR,,,,,,,,,,,,,,,0.5859856410998198,0.670614766158917,True,,,,True
210,664.6644943516106,-0.1390442667349808,-193.58724711450168,972.4543764568654,-678.2114422541313,0.1965957402260477,5.5054263581879495,3.796126611922682,-105206.36230521661,37834.99749813412,0.5909712941885458,2.0090443582007675,-0.4577848797379012,True,218.66449462220376,-189.7186847135459,4.871050668264578e-06,-158.11982202416306,98.0461044679207,121.64580011270546,0.016228275949834583,1.0,0.016228275949834583,121.64580011270546,hs-SNR,,,,,,,,,,,,,,,0.5845009857193497,0.6717214526395788,True,,,,True
211,444.35564104308105,-0.15115463201471332,-45.7193619961599,157.03697574617513,831.1497796294922,0.16307819052423211,12.254625104326825,1.0304266588946267,3782.1926995296913,-9254.954429668896,0.4589750212948023,3.2353940525641436,0.1414174075479774,True,215.05215860478242,-40.9036696691035,6.182388660872237e-07,23.623363665506982,102.5547267148678,131.9780069279996,0.016506299574195485,1.0,0.016506299574195485,131.9780069279996,hs-SNR,,,,,,,,,,,,,,,0.6030853115575459,0.6724423425881271,True,,,,True
212,770.302769048785,-0.15011900057169195,-179.21322961369486,888.1495516916805,-416.9926361174688,0.2356642131778321,7.861441728768362,3.0196285265934204,-96392.2142858537,119077.56990591786,0.5781514437757188,2.4686318532909945,-0.0543002982059238,True,219.88910099590493,-175.2971814640082,1.3114488848282992e-05,-145.948539851683,96.8288486870738,120.93982985845408,0.0165764455800495,1.0,0.0165764455800495,120.93982985845408,hs-SNR,,,,,,,,,,,,,,,0.5903034526880866,0.6726230406512176,True,,,,True
213,435.04113302658686,-0.1378595870644816,-42.80697887055587,156.86214353415355,844.9771049895587,0.15611976668945293,10.574221814177537,1.4220698547926942,4051.244789081197,-12411.453105820337,0.4718142758731656,2.880567096009833,0.10830814737013078,True,214.60162710488757,-38.29270394390848,2.2317593038307884e-06,27.55908909440751,102.89993808419528,132.4031478491575,0.01660218923935259,1.0,0.01660218923935259,132.4031478491575,hs-SNR,,,,,,,,,,,,,,,0.6085843947647546,0.6726892387023259,True,,,,True
214,760.2041066571579,-0.15556289132155518,-184.7732880293864,884.8398797028453,-455.01093389545616,0.2404109999486996,7.371629579669605,2.8969276687863914,-99470.14875317502,110265.18693514043,0.575412301419193,2.3257286730484665,-0.04420008324127711,True,220.04215187251407,-180.7400011667109,4.434081590018983e-05,-150.85423704166766,96.61427266203735,120.47597239717967,0.0166637489323174,1.0,0.0166637489323174,120.47597239717967,hs-SNR,,,,,,,,,,,,,,,0.5901078291456795,0.6728472788213705,True,,,,True
215,843.928253185998,0.22340177136159511,195.90787377398314,-557.0668445418281,137.8640393442528,0.4111027522723014,8.062222617258142,-0.2765422549892241,-89521.8493084206,187858.3657120615,0.5285302640903432,1.9694652784829985,0.4087313336689866,True,221.00756724740532,190.41640023558497,-8.11195837989502e-06,155.88430925036855,95.88489241127262,87.25677397138355,0.016736324005639274,1.0,0.016736324005639274,87.25677397138355,hs-SNR,,,,,,,,,,,,,,,0.5859448536219093,0.673033136154418,True,,,,True
216,692.61987106425,0.10533124363088404,161.99324746218963,-999.1744718406146,656.8708253489029,0.17138863210776226,7.508365296862923,4.951413627057518,-86503.85819652077,53753.1004791505,0.6265046990933546,2.7023269287253173,-0.6449174457429702,True,219.3792296966694,159.10784292550903,-6.598252120706565e-07,128.98323397331376,97.94821178546127,124.703131356266,0.016983351217270157,1.0,0.016983351217270157,124.703131356266,hs-SNR,,,,,,,,,,,,,,,0.6036786236163715,0.6736620415304961,True,,,,True
217,645.1297049959393,-0.13667571646297494,-193.81055102355373,979.9992256452314,-645.7960850954145,0.19041099632564767,5.0671609594372855,3.923414801171477,-104705.84153906096,30833.2247030893,0.5931825967903789,1.9206927067212345,-0.5690470031968726,True,219.7208689684095,-190.1416752660737,-4.1960529245535854e-06,-157.42490680107974,97.09494169526847,121.63785469214555,0.01708469922419865,1.0,0.01708469922419865,121.63785469214555,hs-SNR,,,,,,,,,,,,,,,0.5963425412820119,0.6739184261821208,True,,,,True
218,655.1752207333308,-0.13727645343171854,-192.92471567993184,976.8942180065967,-674.5784558432788,0.19296575574226404,5.349123496435008,3.8831788826626097,-104504.67402924932,33175.849358551975,0.5927834798941509,1.9844773545525207,-0.5117795284527297,True,219.80358914404653,-189.2587769978908,-2.161931350108133e-06,-156.89130284297516,97.0174121510966,121.61645850400528,0.01708536579940955,1.0,0.01708536579940955,121.61645850400528,hs-SNR,,,,,,,,,,,,,,,0.596650688174941,0.6739201093285277,True,,,,True
