,ms,theta,u,muhs,mu3,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,th_bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
3335,302.21592847495225,-0.009149846869309752,294.1408147700608,-216.93986004345447,682.7039001904689,0.129126363392363,1.5591203558616171,0.7470998369297228,-23664.847232170472,-65628.01968922635,0.4301938234803301,0.5142967284536915,0.039627473162050536,True,-4.182209908507478e-06,163.7252304507291,2.298049458951541e-05,166.70796449936338,600.3563170196383,0.8638634048986659,-2.1676260861362548e-07,,,False,2.0,4.05611488942913e-06,0.7036167461714058,noneSNR,6.591780641439807e-06,206.7390919061608,2.2733324722654863e-07,202.75791358264428,390.00134008422685,0.7036167461714058,4.05611488942913e-06,0.006134428416718882,0.5789923334049947,True,,,,,,,,,,,,,,,,,,,,
3477,522.4767454428345,0.2732305793855841,383.28486785455584,-283.7607627296028,402.02100911506005,0.28364081768683563,1.3133961883266312,0.03176811221596523,-89234.99348403337,17384.089360726335,0.4776455620978266,0.3336437324509853,0.2834487178157655,True,-8.850667011721326e-06,279.6221671133892,-2.602584842412741e-05,268.47941743287475,560.4160932304911,1.3989090470229255,1.4026693352243012e-05,0.016808176441065914,0.580400121824589,True,2.0,0.00026540828263248455,0.07573152448526344,noneSNR,47.34746234935936,345.82531565384886,-8.796583092323907e-05,344.0508437597141,148.01646246501645,0.07573152448526344,0.00026540828263248455,0.05534829376576427,0.5904980302019017,True,,,,,,,,,,,,,,,,,,,,
3819,811.5304263314254,0.2814506425133557,687.1332065456381,-905.8047249715232,647.4877932713805,0.5382094152126619,1.0737440210772342,0.3041916488927679,-517972.8885421196,31327.161059710717,0.6162808415556064,0.31913461341810323,0.5166650439659499,True,-7.053762745446751e-06,589.2970045908852,0.00013022468135692508,553.5243083200776,878.1049746287781,3.867182657848048,2.8487041797012188e-05,0.03987467240422357,0.5816916995131296,True,2.0,0.0015751665988269676,1.7003134903052626,noneSNR,109.89379286320042,656.9015223649707,0.0009108523708256473,648.2264359777812,134.55069138755985,1.7003134903052626,0.0015751665988269676,0.0956433015756947,0.6088349303352406,True,,,,,,,,,,,,,,,,,,,,
4384,217.7638200655608,-0.2087294237388843,315.41585975475965,-413.37027462438994,252.79655439847897,0.1403282024799481,0.4325858531034665,1.3935013317929656,-52559.87698554818,-34185.472380493986,0.4627281386434245,0.3403966852413609,-0.9819033428754632,True,3.740886464151758e-06,314.4133030004336,2.560022397371184e-05,313.71208176494736,312.4397128502793,0.0864733964507991,8.655396004402143e-07,0.0021052463057808753,0.5781093918442031,True,2.0,0.0016393119034081606,2.9862880736323234,hs-SNR,115.50537296125393,343.15598714352274,0.00014591758929882382,364.1872500208249,139.18427771762452,2.9862880736323234,0.0016393119034081606,0.12183515144665998,0.6094504638872484,True,,,,,,,,,,,,,,,,,,,,
4429,706.9812717991614,-0.2845525079370628,-837.4375145222255,770.8331644081703,-283.3123013405131,0.443825507253896,0.4784140915449638,0.28773033634194417,-517729.503444548,79079.74033610025,0.5684029995532726,0.16755857894323165,0.40056343161974456,True,-1.7256263524220415e-05,-759.6554760610162,0.00031220115984843447,-739.9936751481478,838.9775514992822,0.09914696178043414,1.207331302866598e-05,0.02766099435948504,0.5801803441718917,True,2.0,0.0002719526313123025,0.262510894289818,noneSNR,49.208981514734404,-801.2692882532458,-0.04334347825451057,-799.5937051523415,148.02514950971553,0.262510894289818,0.0002719526313123025,0.06774315256515237,0.5906572184563006,True,,,,,,,,,,,,,,,,,,,,
4433,524.8834726462783,0.28408559698841257,-601.2641815667538,877.8169116070693,-5.163216346403715,0.2974612230174073,0.2958998994351032,1.932237016342273,-160499.59546800295,118182.50758364346,0.5637419691017085,0.396014477582488,-2.8569331299807845,True,5.476410542159913e-05,-522.5252204343932,2.3870384973651377e-06,-508.2664813198062,938.0556964180298,0.20125621064084956,5.684897017048178e-06,0.01444206405927095,0.5792937588650398,True,2.0,0.0005306705123394249,0.3333203772577065,noneSNR,66.436480294666,-636.5584307235622,0.000336223810111708,-639.7642899567035,140.7165271415765,0.3333203772577065,0.0005306705123394249,0.06325612742993138,0.5958506028709403,True,,,,,,,,,,,,,,,,,,,,
4456,359.799714219963,-0.14351324123551396,-479.3455590103197,753.2450913016827,-406.6630137167457,0.14827705953372924,0.5971896796725779,1.4348977528056184,-187227.17686636484,-61851.641261959805,0.4684274180458423,0.3884470453857475,-0.7136482345099769,True,9.972594248693273e-06,-398.0672905858431,4.343645733244555e-05,-391.2821754891597,477.22544538415167,1.5103180114548993,4.406393155146871e-06,0.014021753010411685,0.5790616647721252,True,2.0,0.00039496341930330363,0.3538423007603626,noneSNR,55.681537438310436,-452.1625706275866,6.894141271120171e-05,-449.4084294318312,145.72277757304778,0.3538423007603626,0.00039496341930330363,0.0361223792088746,0.5933475218193385,True,,,,,,,,,,,,,,,,,,,,
4584,329.81739444471293,-0.28713322625388965,-481.66849083869874,436.0178566853617,-292.68035116639646,0.19068982404944304,0.4630297191922109,0.6919156966784394,-118193.71635324527,-40014.688659677966,0.4586762146317334,0.23107671257779264,-0.06779646282714223,True,-9.209387124230929e-06,-401.9327378634982,6.185174626634175e-05,-400.61294878161095,362.175069014456,0.007199264527571359,1.5125385631451162e-06,0.003966227094841187,0.5783535663698537,True,2.0,0.0017628217306867356,2.3442174284055,hs-SNR,112.90785995350795,-446.41373255870764,5.4579974362101785e-05,-430.34666564621097,138.1229591819803,2.3442174284055,0.0017628217306867356,0.1086282581028249,0.6106005847628948,True,,,,,,,,,,,,,,,,,,,,
4613,270.30867230537086,0.01366141184772124,364.62613644403933,-559.3433052677713,153.69490493686362,0.1291624886032572,0.31065822246463165,1.5252816612230171,-94727.28541177037,-15003.274045788703,0.4626361287646645,0.3318781658199941,-1.7430591184782327,True,-1.702983923476204e-07,321.60554781891915,-7.731740036752782e-05,319.889777190021,376.24333854143663,0.10458506731555416,9.97372049369156e-07,0.0029762005202964145,0.5781651161726531,True,2.0,7.597805110905702e-05,0.035170942118043065,h-SNR,26.015176703704118,355.6427238753565,0.00020908503924181132,355.36826869678004,155.05468141423324,0.035170942118043065,7.597805110905702e-05,0.02426269231815351,0.5844232956310776,True,,,,,,,,,,,,,,,,,,,,
4667,570.3747673564725,0.2115875209342852,375.3145732712474,-575.146346832013,76.27396005573974,0.2417409748449661,1.0430553024493014,0.844294216109254,-141743.73592262992,97443.38664433418,0.4905508950057789,0.401479528297201,0.07088888251542552,True,-8.677979846397959e-09,265.724843003911,1.8734488818159226e-05,243.99219826868224,702.7728690496835,10.059832784038688,1.671207564415807e-05,0.028548391824947207,0.5806784778261094,True,2.0,0.00031696282045016804,0.11886090717118235,noneSNR,51.432692392944794,345.95521743792017,0.00037684356061857497,344.2671913992018,145.6513978397625,0.11886090717118235,0.00031696282045016804,0.059260462833508123,0.5917026324718527,True,,,,,,,,,,,,,,,,,,,,
4767,480.9901274796005,-0.2832651022073608,-519.6122013872391,896.5156651560321,-122.82775690713922,0.2680665467895824,0.41858579209864,1.272876189095162,-277755.50045789924,35480.655973373774,0.5215712631858331,0.3167924795405204,-0.6996047307293274,True,-9.572100932761383e-06,-436.96065256911135,-1.0522591000719507e-05,-425.2591932050222,634.5196176420018,0.20777934284672028,5.508336427887888e-06,0.023110474708920758,0.5792633911805685,True,2.0,0.004414019415315045,8.322989926236232,hs-SNR,164.38422679690757,-497.84089065078535,-3.636662649977116e-05,-472.7801169514058,124.26242261229305,8.322989926236232,0.004414019415315045,0.2347578190053353,0.6289996110958023,True,,,,,,,,,,,,,,,,,,,,
4923,308.88504522818334,0.2254050373082385,-395.383035444435,646.3513633867773,-308.83492500855715,0.16194049120120674,0.5245040097347218,1.8132500711853183,-104009.7847136252,-34703.639459532016,0.4910238138120685,0.4333343476312334,-1.4051952025356569,True,1.2509839751537418e-05,-344.79565966013524,1.6971790011668436e-05,-338.30116972194685,562.9569908055246,1.5347566478751562,3.01154580027458e-06,0.009899103094493518,0.5787654617315489,True,2.0,0.0008268451093499891,0.799860846615303,noneSNR,82.14132396727304,-427.7739857394034,0.00024039130643456602,-434.43950548361266,140.02279150455442,0.799860846615303,0.0008268451093499891,0.061766831954129735,0.6003467200048412,True,,,,,,,,,,,,,,,,,,,,
5187,233.49399986354058,0.2211578522481406,877.089137045884,-746.2463940563638,-4.264489443925869,0.1445032710817416,0.015028630838867019,0.812295769183069,-333322.0016258125,14134.031751272178,0.44059877450224216,0.1391397859068949,-10.831619965079547,True,7.136515168399934e-06,836.541372373602,-0.00011445222981167859,836.366308192827,322.0173038021263,0.00046021797413686727,2.0368245173449355e-08,0.015319451805645928,0.5774667856668384,True,2.0,0.00020426093602760395,0.1421666974339928,noneSNR,42.30195263277608,840.869773193436,0.00011365162778433091,838.7566557862363,150.30195110919882,0.1421666974339928,0.00020426093602760395,0.04108083397985645,0.5889011270191875,True,,,,,,,,,,,,,,,,,,,,
5764,782.8995006509331,-0.2585762307244221,-629.7247279236403,717.2757141661258,-298.1981710902085,0.4512189471365027,0.9168255613023568,0.18668016760735626,-387321.55815446354,146924.28515208414,0.5678892957973014,0.2603197515934819,0.4417161893467856,True,-2.3556147384214706e-05,-532.1614020409528,-1.9938655384567845e-05,-501.6777598059175,878.2493968443725,1.7452929601449796,2.4692898039400808e-05,0.03407261733131301,0.5813933186962441,True,2.0,0.00029023585087300055,0.2509884749344167,noneSNR,50.42033736783039,-596.708293679018,-0.0028541379845938497,-595.086827509466,146.3380861699345,0.2509884749344167,0.00029023585087300055,0.060985756053594735,0.5910918294107774,True,,,,,,,,,,,,,,,,,,,,
5861,552.9641217574307,0.2818097368212394,448.2962115180853,-794.7796922811763,754.9258655745732,0.3141538609414471,1.4132278198437758,1.0707212464376767,-229663.31152592372,-75695.49754404533,0.5361917976510371,0.5317604960338901,0.111347920618997,True,-1.4609395686203174e-05,333.97591978447974,-5.321233513862647e-06,312.611220658223,614.7456550603017,5.378617399511769,1.4200039529152424e-05,0.036874796659376964,0.5804188591383344,True,2.0,0.008969534344473132,25.595555330042693,hs-SNR,200.23313183918992,435.7056019387117,2.8689354783733363e-05,399.1146888704145,110.48848141702398,25.595555330042693,0.008969534344473132,0.4117967277036856,0.64937261380589,True,,,,,,,,,,,,,,,,,,,,
5870,827.610434374319,-0.2364626839804445,-254.7620790617966,-45.458971960414154,-285.4908715130773,0.4320616947016903,5.595583693305165,-2.6086465793470626,-46885.02969698304,216789.0346419205,0.4418387217901277,0.964121493435114,0.12802563032823555,True,8.83834109409727e-06,-39.2241810494904,-1.8739929918712764e-05,-45.691047082546966,702.1145571002768,4.348011039440735,-2.4054483619352106e-06,,,False,2.0,1.088583198649381e-05,0.19141445897002995,noneSNR,5.749274722159001e-06,-96.7075868285136,6.318641494849621e-06,-90.51001979749584,566.3740836434132,0.19141445897002995,1.088583198649381e-05,0.0041646058379574925,0.580037900024687,True,,,,,,,,,,,,,,,,,,,,
5944,835.1751685710076,-0.2069016291819602,-471.9390195782802,45.99854252869568,-90.63927382879605,0.3664394584997547,1.5906604602185992,-1.0823801686857324,-120034.32436727588,275748.03696863673,0.4726220374667154,0.2172684202736944,0.1823104663509285,True,1.477688787428483e-05,-242.83492336303328,0.00012740024024689988,-124.10253381025973,937.770743962807,82.79126724129354,6.714559761037722e-05,0.07566363487315188,0.5840019633119301,True,2.0,6.714559761037722e-05,82.79126724129354,s-SNR,-1.67292606559138e-05,-354.5549200249482,-9.029110736556307e-06,-325.9570397591582,815.4455043545975,8.193889208986661,4.408058159127932e-05,0.02445133900509195,0.5827457434240186,True,,,,,,,,,,,,,,,,,,,,
5996,210.7171857995478,-0.014076844348446303,200.04335990344882,-70.98305472509695,651.884556784109,0.12912109383669568,2.0496992576375668,0.3630558011146225,891.1788081562046,-48132.60468935026,0.4141893538768673,0.5729341145951622,0.11304440426481907,True,13.053602015316253,1.0366008480303404,0.00033655747255966585,0.909583415466646,78.39467236251791,0.031556039626252634,6.75741666793378e-05,0.01685355506260566,0.5840230327665803,True,2.0,0.184756559716838,160.047199678196,hs-SNR,242.21477400715344,199.90470826335826,102.46210820247637,8.770117257202067,59.747867132477424,160.047199678196,0.184756559716838,0.9432171082147056,0.8220832360158926,False,,,,,,,,,,,,,,,,,,,,
6111,798.9227458767641,-0.27996830904979353,-584.4661777802949,673.3590679477334,-142.32063042847426,0.5212355835851564,0.9353041539304052,0.0029985447311575305,-361449.0452010096,201493.12929491102,0.5952442130684533,0.23432579593779426,0.5212331802839236,True,1.1507636771680071e-05,-490.3223862715079,-1.500124624092288e-05,-460.2448869653656,839.1422796195001,3.1675622281418327,2.8392821506962715e-05,0.033700468891060105,0.5816845412487683,True,2.0,0.0003898955609238989,0.3841000354486255,noneSNR,57.69517183321753,-549.0677953917692,0.0023687829487635944,-546.7544649625529,143.86475521360148,0.3841000354486255,0.0003898955609238989,0.05279970426296016,0.5932460353710172,True,,,,,,,,,,,,,,,,,,,,
6290,476.1621308845774,0.28963873803674794,414.78609446021676,-220.15631821784814,925.8878207891987,0.2711046019683493,1.678232376463508,-0.0349876022569202,-77894.69059696776,-112456.26357394052,0.4685959661355465,0.41372682707305697,0.27092224755652045,True,1.14878811247311e-05,309.0311971071558,-8.70938658135673e-05,305.11773190515436,421.2649722423595,0.0027082769263415685,7.699642654471106e-06,0.003335760875133052,0.5796114529601761,True,2.0,0.000885032975857495,0.8107332396002107,noneSNR,81.92312411586927,376.09803521692834,-3.491575337277684e-06,369.36612282995554,141.82933245309238,0.8107332396002107,0.000885032975857495,0.059333916440118935,0.6011247400873464,True,,,,,,,,,,,,,,,,,,,,
6962,365.1543577368536,0.0924843808128294,327.2814427309088,-731.8733112125583,35.42370449647205,0.13735413545382974,0.3554831480353523,2.101906415966785,-118632.00819104773,22412.72441799714,0.4907579836376078,0.43918852300330224,-2.9696922926956777,True,4.7866811469082915e-06,250.53500444282105,-3.2263161550908114e-05,239.64338327906404,651.9382888130492,0.7779931180597259,2.101715707339334e-06,0.025410004528164654,0.5785327543478189,True,2.0,0.00030628067707764485,0.26589788813305404,noneSNR,49.2379995364885,305.9428253422439,-2.977500323012548e-09,304.0131632448262,147.07518816040124,0.26589788813305404,0.00030628067707764485,0.031216514726810626,0.5914618037153777,True,,,,,,,,,,,,,,,,,,,,
7262,453.44563598401567,0.2805315433484249,632.7524042271705,-961.9867573339473,424.9357623007677,0.24919239366015236,0.5168316396006707,1.1959028906264115,-354189.6044328403,-71784.55532552187,0.5089269658515868,0.3285250583379029,-0.4426110942772524,True,1.9095059923078505e-05,545.6369644919199,1.2962480719038976e-06,535.7507804398323,560.4535793744135,2.838722159724057,6.109903527075468e-06,0.020167359696719026,0.5793649727075317,True,2.0,0.0046645135244122,9.489660151691794,hs-SNR,166.97640843575766,611.568527467093,3.0159870475350604e-05,584.3085003856538,123.93773697850105,9.489660151691794,0.0046645135244122,0.2477432086804585,0.6303691155824059,True,,,,,,,,,,,,,,,,,,,,
7276,331.5150588244948,-0.27192694860460953,322.7808812040866,-634.4830233076408,215.4794462980367,0.1851621670156869,0.5426811131212088,2.2725337267143915,-75190.68758440412,-3712.090726835449,0.5217714706996865,0.5144258993993674,-2.1939557966404943,True,7.406882300716412e-05,242.74038893216957,-1.8116089521437657e-05,233.30681916901105,810.2112492508908,4.166704393536747,1.1691530400519128e-06,0.016175250722312594,0.5782324502858721,True,2.0,0.007287651235449982,19.573429861660614,hs-SNR,192.18110675723025,336.97853974500407,2.492599407102265e-06,377.10939854289927,114.22710318830777,19.573429861660614,0.007287651235449982,0.3684543019674853,0.6427485506794162,True,,,,,,,,,,,,,,,,,,,,
7480,220.77804236913155,0.2537758515657886,-258.725036081167,373.63308355386613,-344.15481015816374,0.14628165762717052,0.6866790727283505,1.5703968588448007,-35241.333895992335,-39249.3602537337,0.4730755131775288,0.4334025779895544,-0.7515709172558058,True,-1.2881498200060786e-06,-249.25293053178538,4.933005290197074e-05,-247.38071327877708,335.8569556959873,0.07879492296029866,1.981941367145857e-06,0.0025754990476975553,0.5784985999870109,True,2.0,0.004103615096772189,11.907938197964327,hs-SNR,165.60944381989844,-277.6427379453979,-1.167864986800101e-05,-320.1267124380597,126.93500545001923,11.907938197964327,0.004103615096772189,0.2682017776766239,0.6272413770934794,True,,,,,,,,,,,,,,,,,,,,
7839,685.913283086663,0.2661629149033977,780.7559104575638,-680.3985845471452,687.1102149831831,0.3886460612293649,0.7784569119690399,0.2710007549115001,-425069.36112581904,-80132.04999377122,0.5401162106480717,0.23978102047751002,0.36506048827297627,True,8.511974462423016e-06,687.6093185910248,8.505111306488524e-06,665.6420763139049,800.159433985827,2.7560028615274628,1.7326208081107134e-05,0.027808703365777582,0.5807388989327049,True,2.0,0.0002930480849860762,0.13222320371824026,noneSNR,50.60027499199502,746.4686220688254,0.003753108237415252,744.7467517433432,147.1387651795103,0.13222320371824026,0.0002930480849860762,0.06753557974391322,0.5911574203027627,True,,,,,,,,,,,,,,,,,,,,
8101,535.3833228620629,-0.2433091481942379,-419.7976930800818,712.800591038723,-272.13474097150754,0.25881399525568305,0.9467397965502596,1.0849024752274423,-187947.94081786892,34022.38124443917,0.5091127493410618,0.4175020283421387,-0.05199299338138619,True,9.846214250359807e-06,-314.70610754752124,-2.9315767531539163e-06,-295.42283197826873,685.9110093281777,2.7762279885025687,1.1562724307315175e-05,0.029498030508631333,0.5801200009707888,True,2.0,0.0019455188082461504,2.2646832265389776,hs-SNR,118.27540862558378,-392.5494752317784,-2.3133456612998958e-05,-381.339524777144,134.00850801623093,2.2646832265389776,0.0019455188082461504,0.11266384961101883,0.6122257440243836,True,,,,,,,,,,,,,,,,,,,,
8269,258.9087789917466,-0.2778159850558765,-902.3013965123764,610.9526729643193,-45.98369222639097,0.16095665628697794,0.05167283573558298,0.6160973378519705,-290710.0032084127,-1270.792459608354,0.4406505324660646,0.11560109857589082,-1.6754817949073175,True,1.6342763915095407e-05,-853.9854663497383,-2.3722621016474384e-05,-853.5058432785727,359.8924567918518,0.04617425910237216,1.5991711602735335e-07,0.008548606533112105,0.5776766908767094,True,2.0,0.00017877567633022855,0.031958291699140766,noneSNR,40.08981292143214,-862.9621506328108,0.0014832952412662385,-861.3360765655802,151.95832778088533,0.031958291699140766,0.00017877567633022855,0.053189834571135686,0.5881637161143362,True,,,,,,,,,,,,,,,,,,,,
8432,257.1296214748659,0.02078622822729226,384.21567570083437,-594.5324222131093,77.19045952133251,0.12925394171193652,0.1654718337018028,1.5363056531819084,-107198.00608419992,-5566.562498754225,0.4631411883172913,0.2974189006224354,-3.4366626967838867,True,-1.67230389328716e-05,351.7227014150435,8.156187289451981e-05,350.97966092954977,342.76956621858994,0.08570440038153038,3.425046186046024e-07,0.004573903844824954,0.5778279169983739,True,2.0,8.160156289248758e-05,0.0689162059492503,h-SNR,26.669979341682453,372.94398308336974,-0.00020912384654538384,372.4960701965445,153.86337229570532,0.0689162059492503,8.160156289248758e-05,0.017008691365157074,0.5846787160792739,True,,,,,,,,,,,,,,,,,,,,
8748,744.8860918972853,0.22154534046108534,718.9852820581922,-934.9497090495057,895.9198730392484,0.3438364926108897,1.0964161501289904,0.6473850866583867,-484044.0536164572,-97162.29418886325,0.5333941068282878,0.3820015519753121,0.2482734506084575,True,-1.1523040265306415e-05,604.0466978848244,-0.00011260235458730036,568.3606632070097,922.7041667079558,3.2290723170535784,2.2525229467434063e-05,0.03549398818179523,0.5812123968576869,True,2.0,0.00031009278282062596,0.13226372790100527,noneSNR,51.78287963059967,690.2100252381465,0.006526700021539994,688.6723126105612,145.8249620488414,0.13226372790100527,0.00031009278282062596,0.06714273040650602,0.5915482348190881,True,,,,,,,,,,,,,,,,,,,,
8756,470.6798658532762,-0.2278276992535368,-347.00193433912017,590.6383629318839,-52.46325928930708,0.21571427856999445,0.7377049891595268,1.1718538712458406,-121325.59127643137,54551.61542716233,0.4911858658323174,0.3797352258308551,-0.2496619611645397,True,8.793310481093474e-06,-251.3388057292645,-8.23259642034123e-05,-237.9358353570816,601.018278743657,0.3263890148449491,8.988677228366435e-06,0.023323378394617227,0.5797930225438934,True,2.0,0.0014251253464142414,1.4858061659069792,noneSNR,102.26228994009752,-318.10505870089617,-5.43230882928116e-05,-309.3128056110791,137.0315093218941,1.4858061659069792,0.0014251253464142414,0.08677696608096075,0.6073410854372683,True,,,,,,,,,,,,,,,,,,,,
8972,715.0842143372643,0.2620642400416469,584.359212396525,-724.357760363878,916.1410235861256,0.40352304063258143,1.4288888865661675,0.3774171582168829,-334386.41511197435,-73554.2729353491,0.5519887171540709,0.4201250813443557,0.3786009293586214,True,-8.049888363898325e-05,470.9363802028115,1.252252139288053e-06,439.104420940542,789.5502992777632,7.379145425101227,2.6814491566152052e-05,0.0372753990595785,0.5815628005543039,True,2.0,0.0012207494511014714,1.2739773236531278,noneSNR,97.043203803478,553.8180493618984,0.0002113847168304324,547.0504563399853,136.76956902929373,1.2739773236531278,0.0012207494511014714,0.0775799170505003,0.6051653787138692,True,,,,,,,,,,,,,,,,,,,,
9045,364.8321836742263,-0.21687822031259849,-484.4039987262769,517.5035843137618,-204.7835022827633,0.17393597511495607,0.41441738378114745,0.8613702933457786,-139078.69548539186,-8228.444210681584,0.4573598983589624,0.24716606150291665,-0.2736555179644093,True,-0.00011306173556049983,-411.8529422224996,2.1165589566997762e-06,-407.4814963284316,486.4083888117173,0.2833222779859739,3.2608802473990288e-06,0.004318978232555862,0.5788228073002472,True,2.0,0.00031684764547941545,0.10613700817566496,noneSNR,51.27365586148099,-451.3740305648807,-0.0012434152288023136,-449.18398177832586,147.5485781154929,0.10613700817566496,0.00031684764547941545,0.06852887058429301,0.5917000582535424,True,,,,,,,,,,,,,,,,,,,,
9741,235.5305016643724,-0.2989108224030785,624.0532036164644,-717.1355179576701,113.40789927807396,0.15756346479276825,0.11293797444554245,1.2221078758992598,-200009.7835243902,-24578.808632240238,0.4642043758042635,0.2319191395945956,-3.1485602452954935,True,2.0587048935912124e-05,652.4264546338823,-8.577128975591051e-05,652.0501572734287,350.64129933964836,0.004882164891000684,3.3718200242119546e-07,0.005196000007066971,0.5778241926080478,True,2.0,0.002904217205473379,6.219168564844638,hs-SNR,144.48884992986618,651.8769243050368,2.1642479730322846e-05,683.4773564814526,132.7249864478455,6.219168564844638,0.002904217205473379,0.1882980700083484,0.6196480606937129,True,,,,,,,,,,,,,,,,,,,,
9798,417.9063594100724,0.2959128120359615,-396.0058529932292,822.0585317538205,-65.50809420644896,0.2406062909558267,0.3958420368135803,2.5307696607588466,-112517.32110587534,49921.2127044466,0.5602533632549421,0.5207554526632029,-3.8044384997479908,True,3.1376569881577594e-07,-302.61657511573065,-1.2784296562959293e-05,-285.58264772342375,929.1578710418013,1.039531374070748,3.1329569212458757e-06,0.02325938153010132,0.5787936713268204,True,2.0,0.007938813438933948,18.742829833387503,hs-SNR,196.38127185431904,-410.1262073459704,-8.616259164385231e-06,-446.29203074369383,111.39883462272678,18.742829833387503,0.007938813438933948,0.3769829198296376,0.6454082335089552,True,,,,,,,,,,,,,,,,,,,,
9904,493.32771498118876,0.2840679676688556,608.3706348420665,-336.8129904266626,703.7392819598982,0.2766227660403123,0.8603280843458977,0.14460043022365313,-161380.41697691462,-122110.71842912573,0.4788378828582185,0.2391820927904166,0.27054680362512423,True,6.389865990893286e-06,515.5906547215519,3.053604637632748e-06,507.06320414834914,536.6862276122022,1.1454379586945151,1.120638153406503e-05,0.012814476502055468,0.5800770901579713,True,2.0,0.00024508019787065384,0.07144909536796717,noneSNR,45.69909181844416,569.5729981853892,0.00018362058502475984,567.8725169062494,148.55888588825164,0.07144909536796717,0.00024508019787065384,0.0536856831915107,0.5899903081062009,True,,,,,,,,,,,,,,,,,,,,
9906,936.248021261026,-0.27718032778397234,-456.64071465235185,-53.63989495168517,-436.7990032977136,0.6608481632062797,2.4340846326743844,-2.1329636940005066,-157832.4850603381,247012.8024034208,0.5760520762651956,0.2530272091685116,0.19357454637587285,True,-1.3032169168287351e-05,-121.41679094330256,-1.0458447177829327e-05,-134.97316073297742,979.7226660004303,5.49449511995067,6.799232433135211e-06,0.004475883874072442,0.5794753824777183,True,2.0,2.6625050777614545e-05,75.67049244174144,s-SNR,-6.475682354979135e-06,-207.138626766107,-7.332274219036938e-07,-144.67449578798337,901.7862238227648,75.67049244174144,2.6625050777614545e-05,0.051339608189794515,0.5815479484792567,True,,,,,,,,,,,,,,,,,,,,
9917,576.2482315920649,-0.2682617677345905,-439.07913426449346,515.9434575289247,-793.9928750674321,0.3124426478452274,1.615342735561212,0.42698351460118705,-166442.29085173126,-59875.051484665906,0.50851378560974,0.4749996029905008,0.284226511769647,True,8.720700713790292e-06,-323.6284223449477,1.771205373128772e-05,-304.3390699625385,621.0335332524902,2.0937009311417114,1.7868354550388237e-05,0.028525607307414387,0.5807913484360773,True,2.0,0.0019733746062141266,2.324330022427347,hs-SNR,119.3667187031328,-409.82525856136533,1.9911285503646145e-05,-397.89951360286085,134.39453664619532,2.324330022427347,0.0019733746062141266,0.11398120895822635,0.6124662536515965,True,,,,,,,,,,,,,,,,,,,,
9968,713.1693055868344,0.2967650678981019,591.656501366843,87.17269499594092,144.0172212592763,0.4768077628651496,0.7943399576956788,-1.093714008642676,-110953.62237102332,164173.8010448402,0.5273339463178736,0.01629932131680703,0.10032842265565396,True,3.5498221353088484e-07,367.24584033845963,1.0460084405162608e-05,300.21451668837074,985.1224173713716,29.898893193292338,4.320568152998136e-05,0.037442911281525625,0.5826921835161113,True,2.0,4.320568152998136e-05,29.898893193292338,s-SNR,0.0001487816661665546,504.74448560013695,0.00025484791895352525,490.23874784505125,717.0795444358031,0.558276369858504,2.011166990474683e-05,0.017426602638546076,0.5810003030822177,True,,,,,,,,,,,,,,,,,,,,
442,346.98491165888674,0.12280073774297814,331.80407239521384,-713.125230346694,50.34346065242743,0.1420390198174291,0.3196979034584473,1.993347248105376,-118280.51129651454,13768.085090615154,0.4885771271585154,0.41214901721550784,-2.9651390446500185,True,-7.017489040135373e-06,261.7001288548076,5.396744304614068e-05,254.1764451326136,553.7148279249507,0.6088882974340777,1.7254339531912315e-06,0.019701817999708042,0.5784217879577551,True,2.0,0.0015087636258856538,2.186052183769789,hs-SNR,104.44779590073297,310.3929783725183,-0.00015747997320747568,299.05044350644533,139.82706345050198,2.186052183769789,0.0015087636258856538,0.09939992351720428,0.6081835503355885,True,,,,,,,,,,,,,,,,,,,,
737,460.86283217813684,-0.26314394626217336,-335.5898580261088,478.9540925804693,-221.55945246415843,0.23888398273940975,1.0219317577927358,0.8291088783303574,-99564.96698276924,22610.912770206534,0.4884896765455466,0.3936677525032435,0.0707168015934346,True,-7.309554872619984e-06,-235.71686144032824,-3.604369233013226e-05,-225.2621907032452,531.8619449765338,0.3466913078676725,8.942097993606575e-06,0.019614296216653976,0.5797866986184145,True,2.0,0.002458385902062726,3.3847844745651514,hs-SNR,130.15927201537406,-307.62254226266435,-7.373720363163761e-06,-291.5397799492705,133.0246653194728,3.3847844745651514,0.002458385902062726,0.1392925150924703,0.6163931370986547,True,,,,,,,,,,,,,,,,,,,,
