,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3,h_low_4,s_low_4,h_high_4,s_high_4,Tnuc_4,dT_4,alpha_4,vwf_4,xi_J_4,v_calculable_4
548,400.0928576603132,0.0008433421223145166,-921.9859258804304,-173.59962863600833,-461.9495348201662,0.7222863709777096,0.1290749433637601,0.3480301572214487,-0.18775221988394047,88080.07702430128,-130048.87122776984,0.27164034485716343,0.05571550265803876,0.10375321811961863,962.9027620274342,True,False,True,-1.381921775704082e-05,-646.8466613546109,1.1615434918611823e-05,-580.142180752477,939.2047019824752,9.311484133160889,1.3499674573988432e-05,0.03515022190490261,0.5803424289707776,True,2.0,1.3499674573988432e-05,9.311484133160889,s-SNR,,,,,,,,,,,,,,,,,,-2.496941469865871e-05,-841.0043809333939,-1.01436893093073e-05,-837.7973216852463,676.0184287566437,0.1482939450985441,2.6901607113127063e-06,0.002247422153015586,0.5786879090925025,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,263.7303086812667,-0.0032957258406806356,163.99653206596076,-297.0472337580136,428.0173574506283,0.9384334896762258,0.12907892588273345,1.5774560392695915,1.8157020336052025,-16474.14109359808,-27634.543817487815,0.44485954989013504,0.696981015418265,-0.39340376028527085,445.49254541728635,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,593.9089772414833,-0.0026723767704300155,-532.9960368667012,160.03888818438827,-757.0219632708279,0.8815747840259731,0.12909395340942795,1.3149508633655735,0.29339818218285707,-35800.15712182085,-30140.23348438452,0.3555669078320202,0.3776374128718696,0.11272784884490458,995.4061150316579,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,232.92751751536275,-0.009237137456387962,830.4352294263899,-196.33488788482543,75.33382071403344,0.7456558109075152,0.12910126859859258,0.07949741287877542,0.23816827034028656,-73094.88728252541,-7683.779079670034,0.2979764412272544,0.05956906494307494,-0.04928228799393991,929.2957530609244,True,False,True,3.0517434590255107e-06,803.492691979701,-4.788877155477561e-07,803.027167824375,450.18263494512735,0.04700076122151131,2.373790347883322e-07,0.0049076720230120975,0.5777479419816682,True,1.0,2.373790347883322e-07,0.04700076122151131,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,134.2689834201263,-0.03230154384811261,217.7404332444624,-164.57393890540993,230.10730490676616,0.8419699328687097,0.12909457865049478,0.47691935483777154,0.7572597415738935,-10058.223637667059,-27449.04558263778,0.3578296024333047,0.24543979563842516,-0.17150252984996733,339.8009079338429,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,332.4603292460621,0.0020482856127352483,212.17898600571363,-273.9959588424254,330.7946054906802,0.8520837329513296,0.12907737971284802,1.5724161395827558,1.2876231659661603,-21327.884314358063,489.63453298803506,0.3842028090071591,0.607707895890049,-0.13452545667953744,345.41911429723615,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,537.5839010455823,-0.005070127758169549,-389.1585049120331,-169.65434947599613,413.9910717168143,0.923892511551202,0.12913205831104493,0.4658271238467071,-0.45041665847953727,39743.17317214081,231216.63900384874,0.3436944935227156,0.0413873378817539,0.020253058006935526,939.6018775456503,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,127.84331804266363,0.05432266274369632,86.38218722647639,7.628460647364932,-37.00675477206107,0.995343384876464,0.12909103127411614,1.0601604240043871,-0.0900858946874838,8147.638515419356,11053.711694584523,0.3929705320581573,0.2500257902198495,0.12717729533427813,891.9759315813772,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,933.2271979709735,-0.005198248681698686,-429.6898307301999,-200.01726553219896,-741.6464606787204,0.9186190052130789,0.12926473209918163,3.2596375601670196,-0.5075171375973839,46928.39950846603,281886.20346674416,0.33895251974644336,0.7303232004421909,0.10950995567076759,998.9290281558197,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,165.84116846099073,0.009218342556165049,304.64557805928905,-181.19373349546288,26.81859688547047,0.8626166448885323,0.1290824063578085,0.09506983480406919,0.5933119056193331,-19843.290872580536,609.0032701672717,0.35979088350147376,0.12265277630423949,-0.7966029545012001,519.4980404095361,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
