,ms,theta,u,muhs,mu3,yt,lamh,lams,lammix,muh2,mus2,Pih,Pis,lamh_tilde,Lam_CP,th_bool,isEWSB,edm_Bool,h_low_0,s_low_0,h_high_0,s_high_0,Tnuc_0,dT_0,alpha_0,vwf_0,xi_J_0,v_calculable_0,num_FOPT,alpha_max,dT_max,tran_type,h_low_1,s_low_1,h_high_1,s_high_1,Tnuc_1,dT_1,alpha_1,vwf_1,xi_J_1,v_calculable_1,h_low_2,s_low_2,h_high_2,s_high_2,Tnuc_2,dT_2,alpha_2,vwf_2,xi_J_2,v_calculable_2,vw,Lh,dh,h0,Ls,ds,shigh,slow,Type,alpha_p,vm,vp,xi_s,Tp/TN,vel_converged,Tc,LT,h_low_3,s_low_3,h_high_3,s_high_3,Tnuc_3,dT_3,alpha_3,vwf_3,xi_J_3,v_calculable_3
632,147.72215138197603,0.011917979408489404,-194.29233884214625,175.35042979170987,-246.37324461040924,0.8637191599400443,0.12908132986811333,0.5607605635422034,0.9040463846670593,-9181.397251897768,-26653.377799917493,0.373213443019145,0.29086453833006076,-0.23528981120628473,332.981874598634,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,229.61978901769152,-0.0006310548044272252,348.9890711081391,-201.33969927579358,91.88073765664546,0.8846398540217293,0.12907421783878867,0.2763109495382733,0.5771949692127737,-27292.332465091305,1595.7221862745064,0.36873529904623337,0.1652768989200306,-0.1723561390121148,662.11929495303,True,False,True,-7.030034883732018e-06,310.1261223407839,-5.351221164344208e-05,309.44532066522277,373.68782290793513,0.08382813439885695,6.246570442537219e-07,0.002964826613857869,0.5779952285416426,True,1.0,6.246570442537219e-07,0.08382813439885695,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,693.8411883105933,-0.0028197470841623967,397.40268932798824,-605.4135157625436,348.12167666820903,0.868513114730135,0.1291046440415285,1.8159614536382902,1.536849097278832,-111410.9118524486,148855.12210479815,0.40166794060068595,0.7101318796227112,-0.19605439816648051,696.3344608460558,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,111.2352052085021,0.0206322701756491,-201.39794624051245,-82.15133347452397,-88.62444047064295,0.8398743299423599,0.12906260031312958,0.5249597848829692,-0.40926756043643603,16067.989161068506,3402.9034890417515,0.3083271895744888,0.06302868614800297,0.04929461576983116,311.63396475256377,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,215.38022506655608,-0.004399937341051291,-249.71609364048004,169.12454280840797,-136.8442261227815,0.7992875532557265,0.12907900516402324,0.48136598574946576,0.6750672754798814,-13361.102963316873,-4221.800529195647,0.33688393583646503,0.23285270901734667,-0.10759944736222898,332.13308711750324,True,False,True,1.0040924740837638e-05,-195.5991968635641,3.723666063062046e-05,-195.16596807616025,349.0234364704723,0.07024516992549934,3.604852138020429e-07,0.0008226621546833857,0.5778402890028483,True,1.0,3.604852138020429e-07,0.07024516992549934,noneSNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,467.52280913125907,0.0022551614061424585,-512.4124166289228,425.67649554653485,-598.8877742072217,0.8422873296393242,0.12908260927966075,0.9526671934902586,0.8343578133246958,-100760.45269012003,-56629.11424692655,0.3611696818581721,0.37722643392668065,-0.053602636263825665,800.6965134393015,True,False,True,-1.2190053937240676e-05,-361.4238939656452,0.00016454285788251773,-346.9810949233964,846.7556198197326,2.744585156788048,4.957980017376511e-06,0.016987206731704767,0.5791654583670273,True,1.0,4.957980017376511e-06,2.744585156788048,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,506.8025374337824,0.0054836574821969936,-334.19348303124366,-326.50202466368546,-431.8301101538747,0.9301597385147928,0.12913392477896168,1.9284817636919305,-0.9609098562833214,63282.484227576264,71555.41840892521,0.3253298184115629,0.32196879820909574,0.009435132536462734,846.6539901280785,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,195.7907011520216,-0.015784986498072667,-112.8996651965432,34.63493462898634,-488.456304843764,0.9932298866830486,0.12912072047576278,3.302022452252886,0.2938949684837671,5789.349413923133,-13448.266389857721,0.4079338677868873,0.874488107810516,0.12258122432234145,965.307696892153,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,830.093519112732,0.00011563812598283651,657.1590738128721,-434.43964854009454,156.20095135786778,0.8097498959487235,0.1290741703208586,0.893428283631033,0.660606193742813,-135028.14774918958,283170.73531329643,0.34048754864236547,0.3334581031982271,0.006960131844886405,906.8796948172421,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,532.5891622424463,-0.0023946407284302362,584.2185421452334,-378.4686537077612,667.6047740191059,0.8132570018061551,0.12908677298555987,0.9581328301459748,0.6522822003331241,-101968.2381533731,-62870.29456993283,0.3415700311654211,0.3482469075920144,0.018070832532240955,816.4908130853046,True,False,True,2.598707807850618e-06,416.04205269690647,2.5446769090674962e-05,399.20413863561873,938.3563526253918,2.2583450615696847,6.1857475361393754e-06,0.016623835201567086,0.5793774166912643,True,1.0,6.1857475361393754e-06,2.2583450615696847,s-SNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,250.73234928420663,0.0031046016878475413,91.5728772452652,149.88692110479542,-33.29713400491437,0.9614825297642249,0.1290778502883397,6.5245331134366005,-1.6433070547724469,14659.507118342406,57564.11948293213,0.3116814435345148,1.357248769230409,0.025604619740104,320.3222877246199,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,97.22195240357853,-0.0075452021796927615,440.4298288825421,200.99225966877782,463.99762866132664,0.7476698093841133,0.12907118668502632,0.5867706447582396,-0.45678586564852247,52043.26074905241,-90550.61017609101,0.2697568668186873,0.07056168358147281,0.04017217268346568,495.87506355607434,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,136.0654960039214,-0.016516819401310667,274.36432460737325,-25.741552471493776,28.531505937108477,0.7175380522648379,0.12908054560780358,0.15607652354137888,0.09452325753815244,4319.23742208345,3941.992492698716,0.28169543789207263,0.05477300714170346,0.11476922252586816,282.64377083283347,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
